alpha	lambda	MSE	num	Log2_MSE	combo
0.166	0.808164646464646	15.9060590357956	3	4.07946848780217	0.166;0.808
0.062	2.1212696969697	15.9063897540002	6	4.07949670968676	0.062;2.121
0.062	1.56572525252525	15.9067579611004	6	4.07952813004206	0.062;1.566
0.375	0.353628282828283	15.9067956318972	6	4.07953134457978	0.375;0.354
0.166	0.707156565656566	15.9070856381414	3	4.07955609125508	0.166;0.707
0.114	0.757660606060606	15.9073414186379	10	4.07957791704283	0.114;0.758
0.166	1.31320505050505	15.9074404800128	2	4.07958636987596	0.166;1.313
0.062	1.51522121212121	15.9076135919973	6	4.0796011412734	0.062;1.515
0.062	2.17177373737374	15.9078154990977	6	4.07961836952572	0.062;2.172
0.062	2.22227777777778	15.9084470911094	6	4.07967226044054	0.062;2.222
0.062	1.46471717171717	15.9085397603697	6	4.07968016732372	0.062;1.465
0.166	1.16169292929293	15.9087032414664	2	4.07969411602838	0.166;1.162
0.062	2.27278181818182	15.9092955927419	6	4.07974465611219	0.062;2.273
0.114	1.06068484848485	15.9100587331784	10	4.07980976551155	0.114;1.061
0.062	1.41421313131313	15.9104403813391	6	4.07984232575893	0.062;1.414
0.114	0.858668686868687	15.910558082006	9	4.07985236722288	0.114;0.859
0.062	2.32328585858586	15.9107204016685	6	4.07986621517793	0.062;2.323
0.166	0.656652525252525	15.9108042587726	10	4.07987336921546	0.166;0.657
0.218	0.151612121212121	15.9112608638091	8	4.07991232259216	0.218;0.152
0.166	0.858668686868687	15.9116490032068	3	4.07994543427809	0.166;0.859
0.166	1.11118888888889	15.9125608163222	2	4.08002321692354	0.166;1.111
0.062	1.36370909090909	15.9125893209948	6	4.0800256484604	0.062;1.364
0.114	0.707156565656566	15.9126485843941	10	4.08003070379882	0.114;0.707
0.062	2.3737898989899	15.9131059865042	6	4.08006972091843	0.062;2.374
0.375	0.707156565656566	15.9141642956873	4	4.08015999231177	0.375;0.707
0.166	1.46471717171717	15.914565348521	10	4.08019419974081	0.166;1.465
0.062	1.31320505050505	15.9147867615988	6	4.08021308461619	0.062;1.313
0.166	0.656652525252525	15.9148977750541	3	4.08022255313849	0.166;0.657
0.062	2.42429393939394	15.9153926673505	6	4.08026476256989	0.062;2.424
0.114	2.02026161616162	15.9154283593902	9	4.08026780670109	0.114;2.02
0.114	1.11118888888889	15.915457789042	10	4.0802703167159	0.114;1.111
0.166	1.36370909090909	15.9154617760814	2	4.08027065676471	0.166;1.364
0.114	0.656652525252525	15.9168935467605	10	4.08039276522804	0.114;0.657
0.062	2.47479797979798	15.9173592503811	6	4.08043248050167	0.062;2.475
0.062	1.26270101010101	15.9174773077917	6	4.0804425482814	0.062;1.263
0.166	0.909172727272727	15.9176693300917	3	4.08045892353894	0.166;0.909
0.166	1.06068484848485	15.9195961813746	2	4.08062323107097	0.166;1.061
0.375	0.959676767676768	15.919654869425	6	4.08062823525732	0.375;0.96
0.062	2.52530202020202	15.9200495627767	6	4.08066188934212	0.062;2.525
0.218	1.26270101010101	15.9201910443532	8	4.08067395277696	0.218;1.263
0.166	0.606148484848485	15.9207222222046	3	4.08071924278707	0.166;0.606
0.062	1.21219696969697	15.9207647168647	6	4.0807228659633	0.062;1.212
0.375	0.454636363636364	15.9212191814297	4	4.08076161391473	0.375;0.455
0.114	1.16169292929293	15.9216760117967	10	4.08080056252721	0.114;1.162
0.114	0.808164646464646	15.9218966362979	9	4.08081937223605	0.114;0.808
0.166	1.51522121212121	15.922021000337	10	4.08082997499099	0.166;1.515
0.062	2.57580606060606	15.9226345190674	6	4.08088227987732	0.062;2.576
0.323	1.01018080808081	15.9226629590694	8	4.08088470445343	0.323;1.01
0.114	0.606148484848485	15.9227924369987	10	4.0808957426956	0.114;0.606
0.062	1.16169292929293	15.9242651879542	6	4.08102129160002	0.062;1.162
0.166	0.959676767676768	15.9242758159476	3	4.08102219757428	0.166;0.96
0.271	1.31320505050505	15.924376929555	9	4.08103081688926	0.271;1.313
0.166	0.606148484848485	15.9248182083293	10	4.08106843259604	0.166;0.606
0.166	1.41421313131313	15.9249390478696	2	4.08107873308973	0.166;1.414
0.062	2.6263101010101	15.9250401456631	6	4.08108735071897	0.062;2.626
0.166	0.555644444444444	15.9255738433718	3	4.08113284254006	0.166;0.556
0.375	0.303124242424242	15.9261218453458	6	4.0811795521488	0.375;0.303
0.114	2.07076565656566	15.9273244752077	9	4.08128205445371	0.114;2.071
0.062	2.67681414141414	15.9276109415931	6	4.08130646942474	0.062;2.677
0.062	1.11118888888889	15.9276328501975	6	4.08130833663533	0.062;1.111
0.166	1.56572525252525	15.9277647735188	10	4.08131958004907	0.166;1.566
0.114	0.555644444444444	15.9283117169379	10	4.0813661933983	0.114;0.556
0.114	1.21219696969697	15.9285862335481	10	4.08138958855711	0.114;1.212
0.062	2.72731818181818	15.9304412593238	6	4.08154766967686	0.062;2.727
0.062	1.06068484848485	15.9310109240682	6	4.0815962117475	0.062;1.061
0.166	1.01018080808081	15.9312358091647	3	4.08161537412713	0.166;1.01
0.166	0.505140404040404	15.9314550729561	3	4.08163405727228	0.166;0.505
0.166	1.01018080808081	15.9319796262109	2	4.08167875270179	0.166;1.01
0.323	0.757660606060606	15.9322375741126	6	4.08170073107244	0.323;0.758
0.114	0.757660606060606	15.933208178976	9	4.08178342815747	0.114;0.758
0.062	2.77782222222222	15.933306183335	6	4.08179177802196	0.062;2.778
0.062	1.01018080808081	15.9353251595873	6	4.08196378184465	0.062;1.01
0.166	1.46471717171717	15.9355358379018	2	4.08198172910378	0.166;1.465
0.114	0.505140404040404	15.9359979201916	10	4.08202109217678	0.114;0.505
0.062	2.82832626262626	15.9367242735611	6	4.08208296535003	0.062;2.828
0.114	1.26270101010101	15.9371108056673	10	4.08211589034665	0.114;1.263
0.427	0.151612121212121	15.9377064333636	3	4.08216662473838	0.427;0.152
0.166	1.61622929292929	15.9389559782017	10	4.08227305270464	0.166;1.616
0.062	0.959676767676768	15.9393294498735	6	4.082304861028	0.062;0.96
0.166	0.454636363636364	15.9395463040528	3	4.08232333002628	0.166;0.455
0.166	1.06068484848485	15.9399826624854	3	4.08236049300735	0.166;1.061
0.114	2.1212696969697	15.9402089848389	9	4.08237976764076	0.114;2.121
0.323	0.505140404040404	15.9405434775374	10	4.08240825407759	0.323;0.505
0.323	0.101108080808081	15.9407183824184	8	4.0824231492964	0.323;0.101
0.062	2.8788303030303	15.9407380766506	6	4.08242482648351	0.062;2.879
0.271	0.454636363636364	15.9407657286938	9	4.08242718136516	0.271;0.455
0.114	0.454636363636364	15.9424491085626	10	4.08257053280346	0.114;0.455
0.166	0.555644444444444	15.942599926027	10	4.08258337525842	0.166;0.556
0.323	0.404132323232323	15.943883024569	6	4.08269262943549	0.323;0.404
0.062	0.909172727272727	15.9444148676932	6	4.08273791276252	0.062;0.909
0.062	2.92933434343434	15.9449943744986	6	4.08278725275475	0.062;2.929
0.114	0.404132323232323	15.9457024885518	10	4.08284754025118	0.114;0.404
0.114	0.707156565656566	15.9461467813566	9	4.08288536521736	0.114;0.707
0.323	0.454636363636364	15.9465530032475	10	4.08291994814001	0.323;0.455
0.323	0.555644444444444	15.9467738698173	10	4.08293875084452	0.323;0.556
0.166	0.959676767676768	15.9469342633225	2	4.08295240523215	0.166;0.96
0.114	1.31320505050505	15.9476188725747	10	4.08301068494271	0.114;1.313
0.114	0.353628282828283	15.9478342628498	10	4.08302902029174	0.114;0.354
0.166	1.11118888888889	15.9484663869118	3	4.08308282924623	0.166;1.111
0.166	1.51522121212121	15.9486104169223	2	4.083095089382	0.166;1.515
0.062	2.97983838383838	15.9492330405241	6	4.08314808720671	0.062;2.98
0.062	0.858668686868687	15.9492660208125	6	4.08315089444006	0.062;0.859
0.166	1.66673333333333	15.9504779308564	10	4.08325404664165	0.166;1.667
0.166	0.404132323232323	15.9506276288055	3	4.0832667877299	0.166;0.404
0.114	0.303124242424242	15.9512099312938	10	4.08331634757519	0.114;0.303
0.114	2.17177373737374	15.9531890719628	9	4.0834847797855	0.114;2.172
0.062	3.03034242424242	15.9543662713453	6	4.08358495449256	0.062;3.03
0.062	0.808164646464646	15.9545627986469	6	4.08360167746029	0.062;0.808
0.427	0.454636363636364	15.9546966784491	3	4.08361306949478	0.427;0.455
0.844	0.151612121212121	15.9551456191015	8	4.0836512698761	0.844;0.152
0.166	1.16169292929293	15.9565412894514	3	4.08377002107235	0.166;1.162
0.114	0.252620202020202	15.9582063674936	10	4.08391168214914	0.114;0.253
0.218	1.31320505050505	15.958233677194	8	4.08391400548079	0.218;1.313
0.114	0.656652525252525	15.9591320173474	9	4.08399042833133	0.114;0.657
0.062	0.757660606060606	15.959850520156	6	4.08405154929437	0.062;0.758
0.375	0.757660606060606	15.9599778086927	4	4.08406237709332	0.375;0.758
0.062	3.08084646464647	15.9601834474857	6	4.08407986958485	0.062;3.081
0.114	1.36370909090909	15.9605622565121	10	4.08411209210193	0.114;1.364
0.166	1.71723737373737	15.9610809274864	10	4.08415621048608	0.166;1.717
0.218	0.101108080808081	15.9629809275958	8	4.08431781381944	0.218;0.101
0.323	0.606148484848485	15.963214557935	10	4.08433768385361	0.323;0.606
0.166	0.505140404040404	15.9638635664421	10	4.08439287996283	0.166;0.505
0.166	0.909172727272727	15.9640134392009	2	4.08440562586413	0.166;0.909
0.114	0.202116161616162	15.9643905649946	10	4.08443769795997	0.114;0.202
0.166	1.56572525252525	15.9646615972996	2	4.08446074705432	0.166;1.566
0.114	2.22227777777778	15.9648824028233	9	4.08447952449702	0.114;2.222
0.323	0.404132323232323	15.9649843871441	10	4.08448819722625	0.323;0.404
0.062	0.707156565656566	15.9658201290623	6	4.08455926661221	0.062;0.707
0.062	3.13135050505051	15.9665356562648	6	4.08462011046009	0.062;3.131
0.166	0.353628282828283	15.9681606122215	3	4.08475827677127	0.166;0.354
0.166	1.21219696969697	15.9683132361795	3	4.08477125335972	0.166;1.212
0.271	1.36370909090909	15.9695154194784	9	4.08487346283823	0.271;1.364
0.323	1.06068484848485	15.9710601251711	8	4.08500478290033	0.323;1.061
0.114	0.606148484848485	15.9720126355661	9	4.08508575270724	0.114;0.606
0.323	0.808164646464646	15.9723092993936	6	4.08511097020509	0.323;0.808
0.062	0.656652525252525	15.9728135265951	6	4.08515383032887	0.062;0.657
0.062	3.18185454545455	15.9728361744997	6	4.08515575540734	0.062;3.182
0.114	0.151612121212121	15.9728452230407	10	4.08515652453523	0.114;0.152
0.166	1.76774141414141	15.9735226829126	10	4.08521410760276	0.166;1.768
0.114	1.41421313131313	15.9736095810869	10	4.08522149365023	0.114;1.414
0.375	0.252620202020202	15.9741551568697	6	4.08526786486097	0.375;0.253
0.375	1.01018080808081	15.9743152958737	6	4.08528147559181	0.375;1.01
0.375	0.404132323232323	15.977962342384	4	4.08559141508927	0.375;0.404
0.114	2.27278181818182	15.9791211501989	9	4.08568988092419	0.114;2.273
0.323	0.656652525252525	15.9791620259477	10	4.0856933540821	0.323;0.657
0.062	3.23235858585859	15.9795086149402	6	4.08572280295105	0.062;3.232
0.114	0.101108080808081	15.9799021872643	10	4.08575624315669	0.114;0.101
0.166	1.26270101010101	15.9801434100073	3	4.08577673846811	0.166;1.263
0.062	0.606148484848485	15.980459443536	6	4.08580358958182	0.062;0.606
0.844	0.101108080808081	15.9824771724382	8	4.0859750098284	0.844;0.101
0.166	0.454636363636364	15.9831573634636	10	4.08603279224481	0.166;0.455
0.114	1e-04	15.9834359028797	10	4.08605645357765	0.114;0
0.166	1.61622929292929	15.9836111922978	2	4.08607134384312	0.166;1.616
0.166	0.858668686868687	15.9844460108272	2	4.08614225685092	0.166;0.859
0.062	3.28286262626263	15.9857064970128	6	4.08624932126103	0.062;3.283
0.323	0.353628282828283	15.9867616791532	6	4.08633894124589	0.323;0.354
0.166	0.303124242424242	15.9869311625011	3	4.08635333548832	0.166;0.303
0.323	0.656652525252525	15.9872872471527	1	4.08638357733553	0.323;0.657
0.166	1.81824545454545	15.9873325951104	10	4.08638742863829	0.166;1.818
0.062	0.555644444444444	15.9874778348426	6	4.08639976346157	0.062;0.556
0.114	0.555644444444444	15.9878686183389	9	4.08643295113859	0.114;0.556
0.323	0.606148484848485	15.9883727730204	1	4.08647576584846	0.323;0.606
0.114	1.46471717171717	15.9885993947959	10	4.08649501100721	0.114;1.465
0.166	1.31320505050505	15.9913583237664	3	4.08672928399752	0.166;1.313
0.062	3.33336666666667	15.9920428303419	6	4.08678740262064	0.062;3.333
0.114	2.32328585858586	15.9931031573094	9	4.08687742597724	0.114;2.323
0.062	0.505140404040404	15.9954188861618	6	4.08707401531598	0.062;0.505
0.114	0.0506040404040404	15.9956999776486	10	4.08709787621304	0.114;0.051
0.323	0.353628282828283	15.9957992269818	10	4.08710630105597	0.323;0.354
0.218	1.36370909090909	15.9972257842311	8	4.08722738984225	0.218;1.364
0.062	3.38387070707071	15.999031843981	6	4.0873806769173	0.062;3.384
0.323	0.555644444444444	15.9998179179005	1	4.08744738887688	0.323;0.556
0.271	0.404132323232323	15.9998898975426	9	4.08745349743954	0.271;0.404
0.114	0.505140404040404	16.0010390695652	9	4.08755101858553	0.114;0.505
0.166	0.404132323232323	16.0016508071185	10	4.08760292922776	0.166;0.404
0.323	0.707156565656566	16.0020262607553	10	4.08763478843515	0.323;0.707
0.114	1.51522121212121	16.0021014497631	10	4.08764116853168	0.114;1.515
0.062	0.454636363636364	16.0027315773656	6	4.0876946363412	0.062;0.455
0.166	1.36370909090909	16.0045313678293	3	4.08784734188431	0.166;1.364
0.166	0.808164646464646	16.0060123286462	2	4.08797298379388	0.166;0.808
0.166	1.86874949494949	16.0062192430413	10	4.08799053714794	0.166;1.869
0.062	3.43437474747475	16.0062917290706	6	4.08799668636963	0.062;3.434
0.166	0.252620202020202	16.0079669753039	3	4.08813879556307	0.166;0.253
0.323	1.11118888888889	16.0081488500001	8	4.08815422294012	0.323;1.111
0.323	0.707156565656566	16.00822351162	1	4.08816055600513	0.323;0.707
0.166	1.66673333333333	16.0088424559718	2	4.0882130560031	0.166;1.667
0.114	2.3737898989899	16.0098287215857	9	4.08829670891846	0.114;2.374
0.062	0.404132323232323	16.0106159903367	6	4.08836347986944	0.062;0.404
0.323	0.858668686868687	16.0111833334414	6	4.08841159625952	0.323;0.859
0.323	0.0506040404040404	16.011224864416	8	4.08841511844001	0.323;0.051
0.427	0.505140404040404	16.0116938277983	3	4.08845488993358	0.427;0.505
0.062	3.48487878787879	16.0135558723357	6	4.08861279398698	0.062;3.485
0.271	1.41421313131313	16.0144343787846	9	4.08868728659663	0.271;1.414
0.114	1.56572525252525	16.0155117677648	10	4.0887786381217	0.114;1.566
0.166	0.353628282828283	16.0165708762774	10	4.08886843401315	0.166;0.354
0.114	0.454636363636364	16.0173794824443	9	4.08893698744847	0.114;0.455
0.479	0.252620202020202	16.0178056381084	9	4.08897311551188	0.479;0.253
0.166	1.41421313131313	16.0186408106611	3	4.08904391604637	0.166;1.414
0.062	0.353628282828283	16.0188579446136	6	4.08906232269127	0.062;0.354
0.479	0.303124242424242	16.0191399677375	9	4.08908622970033	0.479;0.303
0.427	0.101108080808081	16.0202474805728	3	4.08918010937301	0.427;0.101
0.062	3.53538282828283	16.0209172848502	6	4.08923688318296	0.062;3.535
0.218	0.0506040404040404	16.0218990922166	8	4.08932009889598	0.218;0.051
0.479	0.353628282828283	16.0225023768912	9	4.08937122952368	0.479;0.354
0.375	0.202116161616162	16.0227531672377	6	4.0893924844083	0.375;0.202
0.375	0.808164646464646	16.0243993958039	4	4.08953199714941	0.375;0.808
0.166	1.91925353535354	16.0248148583798	10	4.08956720417612	0.166;1.919
0.062	0.303124242424242	16.0250710606165	6	4.08958891477434	0.062;0.303
0.166	0.202116161616162	16.0254187263609	3	4.08961837547512	0.166;0.202
0.114	2.42429393939394	16.0257293125939	9	4.08964469360205	0.114;2.424
0.375	1.06068484848485	16.0269728273641	6	4.08975006042936	0.375;1.061
0.323	0.303124242424242	16.0276786394124	6	4.08980986262954	0.323;0.303
0.323	0.757660606060606	16.0277124969557	10	4.08981273125669	0.323;0.758
0.114	1.61622929292929	16.028056571205	10	4.0898418830995	0.114;1.616
0.062	3.58588686868687	16.0283541023807	6	4.08986709108491	0.062;3.586
0.166	0.757660606060606	16.0285903348481	2	4.08988710529433	0.166;0.758
0.635	0.252620202020202	16.0302185011232	1	4.09002504008964	0.635;0.253
0.114	0.404132323232323	16.0309119709433	9	4.09008378537829	0.114;0.404
0.323	0.505140404040404	16.0313388291155	1	4.09011994424353	0.323;0.505
0.531	0.656652525252525	16.033309636057	8	4.09028687820776	0.531;0.657
0.166	1.46471717171717	16.0334321515612	3	4.09029725504458	0.166;1.465
0.062	0.252620202020202	16.034051296292	6	4.09034969431761	0.062;0.253
0.479	0.404132323232323	16.0353478894606	9	4.09045950479739	0.479;0.404
0.062	3.63639090909091	16.0354081348601	6	4.09046460687021	0.062;3.636
0.844	0.202116161616162	16.0357763519833	8	4.09049579011351	0.844;0.202
0.218	0.959676767676768	16.0366371852543	2	4.09056868896407	0.218;0.96
0.166	0.303124242424242	16.0370314701704	10	4.09060207737897	0.166;0.303
0.166	1.71723737373737	16.0372436051731	2	4.09062004084941	0.166;1.717
0.218	0.909172727272727	16.0394111398223	2	4.09080357362379	0.218;0.909
0.531	0.606148484848485	16.0405407915438	8	4.09089921594984	0.531;0.606
0.218	1.41421313131313	16.0417696311922	8	4.09100324885403	0.218;1.414
0.114	2.47479797979798	16.0419412509863	9	4.09101777749657	0.114;2.475
