item1	Blood_Total_T_cells	Blood_Total_B_cells	Blood_CD4_T_cells	Blood_CD8_T_cells	Blood_CD4_T_cells_CD44lo_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Llo	Blood_CD4_T_cells_CD44lo_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Llo	Blood_Total_myeloid_CD11b_CD11c	Blood_CD4_T_cells_CD25.	Blood_Total_immune_cells_CD45.	MLN_Total_T_cells	MLN_Total_B_cells	MLN_CD4_T_cells	MLN_CD8_T_cells	MLN_CD4_T_cells_CD44lo_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Llo	MLN_CD4_T_cells_CD44lo_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Llo	MLN_Total_myeloid_CD11b_CD11c	MLN_CD4_T_cells_CD25.	MLN_Total_immune_cells_CD45.	MLN_Eosinphils	MLN_Neutrophils	MLN_Ly6C_Monocyte	MLN_CD11c_MHCII	MLN_CD103_CD11c_MHCII_DC	MLN_CD103neg_CD11c_MHCII_DC
MLN_CD4_T_cells_CD44hi_CD62Lhi	0.528939194404758	0.154733008154625	0.50300790649377	0.371457326151926	0.288823530527848	-0.0665573689804611	-0.064314790034746	-0.280782004740556	0.161635397564181	-0.0448871897104044	-0.07077984261847	-0.162800178072265	-0.355946934124237	0.436185554657868	-0.335427915903343	-0.0717291998740009	-0.0202375946333602	-0.0837578634418154	-0.0624981785646457	0.493035739948499	0.6374747574101	-0.191672886941966	-0.555399584611127	0.591814619925097	0.667297700613549	-0.30077178088937	-0.63597937673981	0.134760128061493	0.113537735645561	0.125772295251789	-0.0112652351515705	0.22034481975119	-0.123349692539916	0.0712139777663327	0.0316442447330609	0.0839441302427381
MLN_CD4_T_cells_CD44hi_CD62Llo	0.18553521149808	-0.0269538206828566	0.208754199930526	0.355864286590333	-0.0185947195151396	0.461647781630548	-0.222386768020052	0.0668750678123362	-0.362358810751285	0.534995945657369	0.0431810794490456	-0.0567886502621023	0.392448165794093	0.227936540390708	0.258770248748704	0.612083826816528	-0.457109130740538	0.605383513068494	0.611477987709624	-0.562679221512366	-0.191672886941966	0.452787654170297	0.506265916572585	-0.493436103396266	-0.179540410693617	0.445940000072029	0.435842445867958	-0.360509705597448	0.207451007162379	-0.289240900508661	0.0989818298121738	0.231544227620964	0.0255513255368134	-0.43382710112757	-0.204532786850997	-0.434059835960314
MLN_CD4_T_cells_CD44lo_CD62Llo	-0.164995604626979	-0.118008280241211	-0.129161974078712	0.0777962705485717	-0.193041943959179	0.437164974284873	-0.151504271824135	0.229563959249462	-0.410210145296318	0.486853872012077	0.0804691034231663	0.0510551283770985	0.555176012968232	-0.0717238935504533	0.427823459959491	0.56949629855159	-0.380054426473435	0.571118327120838	0.563316624223242	-0.785380794567131	-0.555399584611127	0.506265916572585	0.775180914405927	-0.786491538568784	-0.563267328631908	0.567274963304062	0.7641204220471	-0.392145389578353	0.108502347323541	-0.32544542331276	0.091889920463301	0.0637049996766983	0.0975631002522964	-0.416133814885019	-0.195007556023975	-0.424138460316636
MLN_CD8_T_cells_CD44lo_CD62Lhi	0.215945746509014	0.128024908568493	0.179558859206079	-0.0284417752696988	0.213647517373095	-0.414391141956735	0.133284349172174	-0.246659354429518	0.400562635492614	-0.458036270942788	-0.0831945097483099	-0.0667178310963969	-0.558333438070807	0.118248896997971	-0.437481696740022	-0.538058843976731	0.351025228291144	-0.540988834053271	-0.531221294023403	0.788605853420867	0.591814619925097	-0.493436103396266	-0.786491538568784	0.801313249991283	0.602655648862407	-0.56306333941806	-0.785729841229224	0.380587666023236	-0.0874787809494827	0.317500327934854	-0.0867809344913557	-0.0331978592672208	-0.105303556548368	0.395384376293598	0.185079794122744	0.404332544485533
MLN_CD8_T_cells_CD44hi_CD62Lhi	0.572083168854209	0.163016849674418	0.545762206473698	0.413800293882413	0.30597963403016	-0.0460898459344101	-0.0802305874095782	-0.294854853854287	0.152443914268781	-0.0191415166871812	-0.0729218100533907	-0.176062396523711	-0.357358888820462	0.475765146210281	-0.342688279143195	-0.0435540825392085	-0.0459167612649341	-0.0566963636747947	-0.0337753550733895	0.4939724842592	0.667297700613549	-0.179540410693617	-0.563267328631908	0.602655648862407	0.699642463034129	-0.295860448753938	-0.652670843876581	0.123978601169088	0.13174908463498	0.118231414746797	-0.00668794961604408	0.246554133456622	-0.129736368831958	0.0525245587252306	0.0227116006733584	0.0660422163443536
MLN_CD8_T_cells_CD44hi_CD62Llo	0.0604358992006358	-0.0553989433540572	0.0865453359642314	0.245376840768351	-0.0748727561489552	0.428723722723106	-0.187124523794545	0.116689669553116	-0.358538084795105	0.490349460998086	0.053097069697369	-0.0183165708049482	0.424725600002109	0.117255067449406	0.300330523150426	0.565105789115891	-0.407167553124857	0.561499325981287	0.562702418557021	-0.605472972903214	-0.300771780889369	0.445940000072029	0.567274963304062	-0.56306333941806	-0.295860448753938	0.461742462429267	0.520139707198838	-0.351464187386646	0.163778245346123	-0.285537309179503	0.0913175779616291	0.163952256136621	0.0478193145182872	-0.404632074943079	-0.190379839835822	-0.40740419940326
MLN_CD8_T_cells_CD44lo_CD62Llo	-0.314391852928233	-0.142254995127765	-0.278974440582205	-0.0811505002015081	-0.245897885220844	0.339793135527284	-0.0854742690155783	0.269259663255573	-0.355486897544608	0.367613029453036	0.0841704587331867	0.0969614127909533	0.531801812211977	-0.21287185255843	0.432397641495142	0.437116729966973	-0.266547402382675	0.442730477812866	0.4292505028698	-0.74843304762307	-0.63597937673981	0.435842445867958	0.7641204220471	-0.785729841229224	-0.652670843876581	0.520139707198838	0.785917547242002	-0.332532320971475	0.0362828234883663	-0.281119960123639	0.0704161075488909	-0.0354788166701701	0.115918506748778	-0.326349854605918	-0.152294831530642	-0.336824739120757
MLN_Total_myeloid_CD11b_CD11c	-0.167214021151477	0.0168621633653623	-0.185184351249912	-0.300090747226632	0.00579085229580541	-0.371698778368092	0.182148415660303	-0.045145439295405	0.288245763468793	-0.431790113262068	-0.0326963265913414	0.0512098495826549	-0.306377161077113	-0.198573896147403	-0.198785482289425	-0.493353304894242	0.370808251533074	-0.487541572273286	-0.493158881852266	0.439828818654147	0.134760128061493	-0.360509705597448	-0.392145389578353	0.380587666023236	0.123978601169088	-0.351464187386646	-0.332532320971475	0.287610676359284	-0.171633004063598	0.230186823745896	-0.079792302744184	-0.194570146478147	-0.016733372619153	0.349020674617654	0.164611756193451	0.348800695708374
MLN_CD4_T_cells_CD25+	0.304871214517871	0.0395237624741636	0.309681402638262	0.352008700572163	0.0931658315318177	0.258151059137735	-0.159239382210411	-0.0607379223717907	-0.163036508672004	0.310837453909681	0.000782442895011226	-0.0936416330240938	0.111105039077346	0.297223938357237	0.0368040781659004	0.348252155296107	-0.286790026836616	0.33980219998806	0.351222752824354	-0.16556348008227	0.113537735645561	0.207451007162379	0.108502347323541	-0.0874787809494827	0.13174908463498	0.163778245346123	0.0362828234883663	-0.171633004063598	0.167923331247951	-0.131313963988106	0.0564378473854304	0.221310136190887	-0.0290226189099218	-0.239456800072704	-0.113593341959907	-0.234991651592687
MLN_Total_immune_cells_CD45+	-0.114882092044922	0.0180763921453187	-0.129810817154172	-0.224199646171402	0.0135607806311275	-0.294129044049331	0.141111839703804	-0.0442317350783531	0.231524286453018	-0.340668165491778	-0.0278984845099692	0.0351577271615987	-0.25183272443029	-0.142416037341891	-0.16665522607663	-0.389877252099356	0.290721490517915	-0.385686107968284	-0.389436498170399	0.360965789366574	0.125772295251789	-0.289240900508661	-0.32544542331276	0.317500327934854	0.118231414746797	-0.285537309179503	-0.281119960123639	0.230186823745896	-0.131313963988106	0.184787132246065	-0.0630461658551466	-0.146004035320176	-0.0169960956778831	0.276455596044665	0.13032661687086	0.27667991104417
MLN_Eosinphils	0.0740107713780156	0.00200004484422132	0.0781998712012536	0.106544126810474	0.011406141548489	0.108014910687377	-0.057340511635735	0.000716466689805462	-0.0787597037687215	0.126952307343602	0.00654859625546871	-0.0227029206577778	0.0753387437242562	0.0791607133037514	0.0441298251504007	0.144123004810768	-0.111696433531342	0.141839715153339	0.144484762696763	-0.108971361348371	-0.0112652351515705	0.0989818298121738	0.091889920463301	-0.0867809344913557	-0.00668794961604407	0.0913175779616291	0.0704161075488909	-0.079792302744184	0.0564378473854304	-0.0630461658551466	0.0233249528469055	0.0681478759945742	-0.000611161416797448	-0.101028219322594	-0.0477372190898818	-0.100383516617471
MLN_Neutrophils	0.442506071854027	0.0682325768240433	0.44516520138617	0.480750466851788	0.151264973048583	0.309818290455683	-0.204398315930535	-0.110278357149115	-0.180584383195361	0.377495382701174	-0.00796153392669074	-0.135958718155062	0.0920661217846222	0.421382475471725	0.00306613759829094	0.420229856032397	-0.356066004507067	0.408297026069631	0.425055705510158	-0.14190650712899	0.22034481975119	0.231544227620964	0.0637049996766982	-0.0331978592672208	0.246554133456622	0.163952256136621	-0.0354788166701702	-0.194570146478147	0.221310136190887	-0.146004035320175	0.0681478759945742	0.300587175607959	-0.0513305269608185	-0.286187430548878	-0.13603103062082	-0.279078037730206
MLN_Ly6C_Monocyte	-0.112408436600017	-0.0305118077973981	-0.107841059541634	-0.0855265449175137	-0.0578791263662789	-1.51945990455593e-05	0.0195020681958218	0.054842940644386	-0.0221156034777888	-0.0065400001664259	0.0130563469879937	0.0345885229657689	0.060541645846662	-0.0948845566923359	0.0602939681310965	-0.00336114722342052	0.0174392066903766	-0.000732419102533122	-0.0052106715951847	-0.083301376122502	-0.123349692539916	0.0255513255368134	0.0975631002522964	-0.105303556548368	-0.129736368831958	0.0478193145182872	0.115918506748778	-0.016733372619153	-0.0290226189099218	-0.0169960956778831	-0.00061116141679744	-0.0513305269608185	0.0242046691735501	-0.00173896954144443	-0.000429382831430266	-0.00430717654114163
MLN_CD11c_MHCII	-0.300534236066409	-0.00313968089278602	-0.319526740147617	-0.4464761963154	-0.0389628405393706	-0.468359369196272	0.245097187517393	-0.0130513019493678	0.345519191804796	-0.54929044237203	-0.0307627876514223	0.092169937361292	-0.337653381705569	-0.326042431127557	-0.20228386284001	-0.624320511880092	0.481163288770877	-0.614896633497316	-0.625553752582589	0.487614370002883	0.0712139777663327	-0.43382710112757	-0.416133814885019	0.395384376293598	0.0525245587252306	-0.404632074943079	-0.326349854605918	0.349020674617654	-0.239456800072704	0.276455596044665	-0.101028219322594	-0.286187430548878	-0.0017389695414444	0.438382544381089	0.207070627734124	0.436052748448179
