alpha	lambda	MSE	num	Log2_MSE	combo
0.583	1.01018080808081	14.1665472385452	9	3.92282077910148	0.583;1.01
0.01	4.69697575757576	14.1671195384049	7	3.92287521723951	0.01;4.697
0.896	0.757660606060606	14.1683361663948	5	3.92299093814284	0.896;0.758
0.01	4.44445555555556	14.1709657385316	3	3.92324102106847	0.01;4.444
0.01	4.4949595959596	14.1710013584595	3	3.92324440836985	0.01;4.495
0.583	1.11118888888889	14.171131614589	9	3.92325679509771	0.583;1.111
0.01	4.39395151515151	14.1712549205678	3	3.92326852080188	0.01;4.394
0.01	4.54546363636364	14.1714377863583	3	3.92328591013325	0.01;4.545
0.01	4.7474797979798	14.171506683337	7	3.92329246172746	0.01;4.747
0.01	4.34344747474747	14.1718352556221	3	3.92332370611755	0.01;4.343
0.01	5	14.1720622265027	7	3.92334528869534	0.01;5
0.01	4.59596767676768	14.1722522719179	3	3.92336335979581	0.01;4.596
0.01	4.29294343434343	14.1726011536066	3	3.92339653378253	0.01;4.293
0.01	4.64647171717172	14.1733911628016	3	3.92347165028135	0.01;4.646
0.01	4.24243939393939	14.1734505593201	3	3.92347729772655	0.01;4.242
0.01	4.19193535353535	14.174278902635	3	3.92355605464273	0.01;4.192
0.01	4.69697575757576	14.1748031396103	3	3.9236058956286	0.01;4.697
0.01	4.14143131313131	14.174980967898	3	3.92362280197548	0.01;4.141
0.01	4.09092727272727	14.1755099293508	3	3.92367308979899	0.01;4.091
0.01	4.94949595959596	14.1756392384495	3	3.92368538281593	0.01;4.949
0.01	4.04042323232323	14.1758449691095	3	3.92370494077895	0.01;4.04
0.01	3.73739898989899	14.1759017261705	3	3.92371033639135	0.01;3.737
0.01	3.68689494949495	14.1759079356293	3	3.92371092669259	0.01;3.687
0.01	3.78790303030303	14.175947031161	3	3.92371464329771	0.01;3.788
0.01	3.63639090909091	14.1759547942075	3	3.92371538128828	0.01;3.636
0.01	4.79798383838384	14.1760107368484	7	3.92372069943946	0.01;4.798
0.01	3.98991919191919	14.1760302853027	3	3.92372255779607	0.01;3.99
0.01	3.83840707070707	14.1760303801767	3	3.92372256681517	0.01;3.838
0.01	3.58588686868687	14.1760437662061	3	3.92372383934489	0.01;3.586
0.01	3.88891111111111	14.1760885225753	3	3.92372809405698	0.01;3.889
0.01	3.93941515151515	14.1761009457369	3	3.92372927504813	0.01;3.939
0.01	5	14.1761607243235	3	3.92373495780557	0.01;5
0.01	3.53538282828283	14.1761832454324	3	3.92373709873361	0.01;3.535
0.01	4.7474797979798	14.1763264708619	3	3.92375071412283	0.01;4.747
0.01	3.48487878787879	14.1763704556941	3	3.92375489541186	0.01;3.485
0.01	3.43437474747475	14.1765909033387	3	3.92377585143785	0.01;3.434
0.01	4.89899191919192	14.1767167323679	3	3.92378781276468	0.01;4.899
0.01	3.38387070707071	14.1768361831216	3	3.9237991676799	0.01;3.384
0.01	3.33336666666667	14.1770905471942	3	3.92382334707451	0.01;3.333
0.01	3.28286262626263	14.1773551442815	3	3.92384849877121	0.01;3.283
0.01	4.79798383838384	14.1775785253875	3	3.92386973227594	0.01;4.798
0.01	3.23235858585859	14.1776208078565	3	3.92387375140345	0.01;3.232
0.01	4.84848787878788	14.1778645228025	3	3.92389691732158	0.01;4.848
0.01	3.18185454545455	14.1778910757399	3	3.92389944124433	0.01;3.182
0.687	0.707156565656566	14.1781474451811	8	3.92392380957033	0.687;0.707
0.01	3.13135050505051	14.1781570997536	3	3.92392472724487	0.01;3.131
0.01	3.08084646464647	14.1784183993501	3	3.92394956375069	0.01;3.081
0.792	0.757660606060606	14.1786431724726	5	3.92397092807599	0.792;0.758
0.01	3.03034242424242	14.1786650661961	3	3.92397300902243	0.01;3.03
0.01	2.97983838383838	14.1788968783979	3	3.92399504203777	0.01;2.98
0.01	2.92933434343434	14.1791206029816	3	3.92401630603155	0.01;2.929
0.531	1.01018080808081	14.1792894586332	9	3.92403235477789	0.531;1.01
0.01	2.8788303030303	14.1793275947538	3	3.92403597936935	0.01;2.879
0.01	2.82832626262626	14.1795449900538	3	3.9240566412118	0.01;2.828
0.01	4.84848787878788	14.1797259880861	7	3.92407384353288	0.01;4.848
0.01	2.77782222222222	14.1797594677388	3	3.92407702546619	0.01;2.778
0.01	4.94949595959596	14.1797814804923	7	3.92407911757228	0.01;4.949
0.531	0.656652525252525	14.1797916722043	9	3.92408008619805	0.531;0.657
0.01	2.72731818181818	14.1799784313458	3	3.92409783577167	0.01;2.727
0.01	2.67681414141414	14.1802064110172	3	3.92411950264511	0.01;2.677
0.01	2.6263101010101	14.180449214487	3	3.92414257799408	0.01;2.626
0.896	0.656652525252525	14.180498423405	5	3.92414725462426	0.896;0.657
0.01	2.57580606060606	14.1807078458142	3	3.92416715717151	0.01;2.576
0.01	2.52530202020202	14.180976932962	3	3.92419272957941	0.01;2.525
0.01	2.47479797979798	14.1812596027961	3	3.92421959231512	0.01;2.475
0.01	2.42429393939394	14.1815474701143	3	3.92424694846512	0.01;2.424
0.01	4.89899191919192	14.181548935853	7	3.92424708775355	0.01;4.899
0.01	2.3737898989899	14.181833145964	3	3.92427409584616	0.01;2.374
0.01	2.32328585858586	14.1821095486786	3	3.92430036152777	0.01;2.323
0.01	2.27278181818182	14.1823941371182	3	3.92432740457349	0.01;2.273
0.01	2.22227777777778	14.1826889971588	3	3.92435542314445	0.01;2.222
0.01	2.17177373737374	14.1829966169895	3	3.92438465361268	0.01;2.172
0.01	2.1212696969697	14.1833141109965	3	3.92441482171795	0.01;2.121
0.01	2.07076565656566	14.1836493912537	3	3.92444667917807	0.01;2.071
0.01	2.02026161616162	14.1839945170551	3	3.92447947140151	0.01;2.02
0.792	0.454636363636364	14.1841941445856	5	3.92449843872627	0.792;0.455
0.687	0.505140404040404	14.1842925590794	8	3.92450778934709	0.687;0.505
0.635	0.909172727272727	14.1843121954773	10	3.92450965504584	0.635;0.909
0.01	1.96975757575758	14.1843335453475	3	3.92451168354274	0.01;1.97
0.01	1.91925353535354	14.1846630903199	3	3.92454299395468	0.01;1.919
0.01	1.86874949494949	14.1849858964246	3	3.92457366344096	0.01;1.869
0.01	1.81824545454545	14.1853135084886	3	3.92460478887004	0.01;1.818
0.635	0.959676767676768	14.1854974400957	10	3.92462226336012	0.635;0.96
0.01	1.76774141414141	14.1856484041675	3	3.92463660559923	0.01;1.768
0.01	1.71723737373737	14.1859792929037	3	3.92466804096012	0.01;1.717
0.01	1.66673333333333	14.1863162655061	3	3.92470005360147	0.01;1.667
0.01	1.61622929292929	14.186649424317	3	3.92473170323156	0.01;1.616
0.01	1.56572525252525	14.1869673758723	3	3.92476190754573	0.01;1.566
0.01	1.51522121212121	14.1872788679321	3	3.92479149761663	0.01;1.515
0.948	0.606148484848485	14.1873334267681	4	3.92479668035025	0.948;0.606
0.01	1.46471717171717	14.1875991323323	3	3.92482192037993	0.01;1.465
0.948	0.606148484848485	14.1876251573771	5	3.92482439253966	0.948;0.606
0.01	1.41421313131313	14.1879245645952	3	3.92485283339506	0.01;1.414
0.01	1e-04	14.1882010424301	3	3.92487909567792	0.01;0
0.01	1.36370909090909	14.1882632490688	3	3.92488500454264	0.01;1.364
0.01	1.31320505050505	14.1886000505108	3	3.92491699611237	0.01;1.313
0.01	1.26270101010101	14.1889353952676	3	3.92494884861196	0.01;1.263
0.01	1.21219696969697	14.189259086256	3	3.92497959351907	0.01;1.212
0.01	1.16169292929293	14.1895765203556	3	3.92500974349633	0.01;1.162
0.01	1.11118888888889	14.1899027532919	3	3.92504072853298	0.01;1.111
0.583	1.06068484848485	14.1900763475	2	3.92505721593756	0.583;1.061
0.01	1.06068484848485	14.1902283984227	3	3.92507165707723	0.01;1.061
0.01	1.01018080808081	14.1905613120275	3	3.92510327526828	0.01;1.01
0.01	0.959676767676768	14.1908901234145	3	3.92513450317445	0.01;0.96
0.01	0.909172727272727	14.1912058198939	3	3.92516448489436	0.01;0.909
0.01	0.858668686868687	14.1915039439115	3	3.92519279718415	0.01;0.859
0.01	0.808164646464646	14.1918019600448	3	3.92522109867307	0.01;0.808
0.01	0.757660606060606	14.1921279021961	3	3.92525205155687	0.01;0.758
0.01	0.0506040404040404	14.1922034843161	3	3.92525922906875	0.01;0.051
0.01	0.707156565656566	14.1924266624998	3	3.92528042255094	0.01;0.707
0.01	0.656652525252525	14.1927152573952	3	3.92530782768371	0.01;0.657
0.01	0.606148484848485	14.1929698563254	3	3.92533200410842	0.01;0.606
0.01	0.555644444444444	14.1931698334239	3	3.92535099342204	0.01;0.556
0.01	0.505140404040404	14.1933262880465	3	3.92536584977845	0.01;0.505
0.01	0.252620202020202	14.1933422016616	3	3.92536736086833	0.01;0.253
0.01	0.303124242424242	14.1934419236899	3	3.92537683001617	0.01;0.303
0.01	0.454636363636364	14.193446571958	3	3.92537727139294	0.01;0.455
0.01	0.101108080808081	14.1935044005984	3	3.92538276250607	0.01;0.101
0.01	0.404132323232323	14.1935142763058	3	3.92538370025085	0.01;0.404
0.01	0.353628282828283	14.1935186635295	3	3.92538411683815	0.01;0.354
0.01	0.202116161616162	14.1937875152738	3	3.92540964533191	0.01;0.202
0.01	0.151612121212121	14.1939762067767	3	3.92542756203668	0.01;0.152
0.948	0.707156565656566	14.1947313513778	5	3.92549926257671	0.948;0.707
0.531	1.06068484848485	14.196283074382	9	3.92564658658857	0.531;1.061
0.635	1.01018080808081	14.1965129388681	10	3.92566840915166	0.635;1.01
0.583	0.959676767676768	14.2030994052035	9	3.92629356597012	0.583;0.96
0.896	0.606148484848485	14.2032153038853	5	3.92630456411015	0.896;0.606
0.583	1.16169292929293	14.2035119954954	9	3.9263327181111	0.583;1.162
0.01	1e-04	14.2037112321758	6	3.9263516239986	0.01;0
0.479	1.36370909090909	14.2091832630187	2	3.92687077694191	0.479;1.364
0.01	0.0506040404040404	14.2105841761916	6	3.92700365701686	0.01;0.051
0.531	1.11118888888889	14.2129768379072	9	3.92723057859236	0.531;1.111
0.01	4.4949595959596	14.2131475536469	6	3.92724676801877	0.01;4.495
0.479	0.707156565656566	14.21343256148	2	3.92727379566276	0.479;0.707
0.01	4.54546363636364	14.2134433877823	6	3.92727482232436	0.01;4.545
0.01	4.44445555555556	14.2134845412454	6	3.92727872491336	0.01;4.444
0.01	0.101108080808081	14.213852838341	6	3.9273136501115	0.01;0.101
0.01	4.39395151515151	14.2142252626683	6	3.92734896583064	0.01;4.394
0.01	4.59596767676768	14.2144126892204	6	3.9273667385195	0.01;4.596
0.896	0.555644444444444	14.214832542707	5	3.92740655025577	0.896;0.556
0.01	4.34344747474747	14.2151541213083	6	3.92743704253685	0.01;4.343
0.01	3.68689494949495	14.2156822592321	6	3.92748711950181	0.01;3.687
0.01	3.63639090909091	14.2156870046381	6	3.92748756944369	0.01;3.636
0.01	0.151612121212121	14.2156880085485	6	3.92748766463075	0.01;0.152
0.01	3.58588686868687	14.2157607411323	6	3.92749456084781	0.01;3.586
0.01	3.73739898989899	14.2157815336819	6	3.92749653230939	0.01;3.737
0.01	3.53538282828283	14.2158867827539	6	3.92750651153975	0.01;3.535
0.01	3.78790303030303	14.2159840027379	6	3.92751572942779	0.01;3.788
0.01	3.48487878787879	14.2160475611179	6	3.92752175566757	0.01;3.485
0.01	4.64647171717172	14.2160841704435	6	3.92752522674169	0.01;4.646
0.01	4.29294343434343	14.2161019091449	6	3.92752690861472	0.01;4.293
0.01	3.43437474747475	14.2162164690605	6	3.9275377704242	0.01;3.434
0.01	3.83840707070707	14.2162888924312	6	3.92754463708448	0.01;3.838
0.01	3.38387070707071	14.2163819253726	6	3.92755345774724	0.01;3.384
0.01	3.33336666666667	14.2165319414277	6	3.92756768099381	0.01;3.333
0.01	3.88891111111111	14.2166536333626	6	3.92757921868515	0.01;3.889
0.01	3.28286262626263	14.2166662920371	6	3.927580418857	0.01;3.283
0.01	3.23235858585859	14.2167816625922	6	3.92759135711993	0.01;3.232
0.01	3.18185454545455	14.2168806854097	6	3.92760074539046	0.01;3.182
0.01	4.24243939393939	14.2169100036772	6	3.92760352501917	0.01;4.242
0.01	3.13135050505051	14.2169520836371	6	3.9276075145588	0.01;3.131
0.01	3.08084646464647	14.2169910722244	6	3.92761121100005	0.01;3.081
0.01	3.03034242424242	14.2170325781639	6	3.92761514609676	0.01;3.03
0.01	3.93941515151515	14.2170372940164	6	3.92761559319681	0.01;3.939
0.01	2.97983838383838	14.2170684532261	6	3.92761854733239	0.01;2.98
0.01	2.92933434343434	14.217088092807	6	3.92762040931439	0.01;2.929
0.01	0.202116161616162	14.217114022578	6	3.92762286765071	0.01;0.202
0.01	2.8788303030303	14.2171158247782	6	3.92762303851262	0.01;2.879
0.01	2.82832626262626	14.2171635357616	6	3.92762756185936	0.01;2.828
0.01	2.77782222222222	14.2172265808915	6	3.92763353897247	0.01;2.778
0.01	2.72731818181818	14.2173021708769	6	3.92764070539177	0.01;2.727
0.01	3.98991919191919	14.2173875871183	6	3.92764880336082	0.01;3.99
0.01	2.67681414141414	14.2173900523538	6	3.92764903707918	0.01;2.677
0.01	4.19193535353535	14.2174456280669	6	3.92765430596293	0.01;4.192
0.01	2.6263101010101	14.2174767920242	6	3.92765726046934	0.01;2.626
0.01	2.57580606060606	14.2175591089318	6	3.9276650645143	0.01;2.576
0.01	2.52530202020202	14.2176408654951	6	3.92767281539411	0.01;2.525
0.01	4.04042323232323	14.2176590220653	6	3.92767453671074	0.01;4.04
0.01	2.47479797979798	14.2177259526909	6	3.92768088198822	0.01;2.475
0.01	4.14143131313131	14.2177301293637	6	3.92768127795174	0.01;4.141
0.01	4.09092727272727	14.2177900714428	6	3.92768696066324	0.01;4.091
0.01	2.42429393939394	14.217807348664	6	3.92768859859799	0.01;2.424
0.01	0.252620202020202	14.2178140213456	6	3.92768923118864	0.01;0.253
0.01	2.3737898989899	14.2178797417414	6	3.92769546166853	0.01;2.374
0.01	2.32328585858586	14.2179487782103	6	3.92770200649259	0.01;2.323
0.01	2.27278181818182	14.2180162830879	6	3.92770840608938	0.01;2.273
0.01	2.22227777777778	14.2180923833469	6	3.9277156205114	0.01;2.222
0.01	2.17177373737374	14.2181880015584	6	3.9277246852143	0.01;2.172
0.01	2.1212696969697	14.2182965371227	6	3.92773497442626	0.01;2.121
0.01	2.07076565656566	14.2184100925077	6	3.92774573944055	0.01;2.071
0.01	4.69697575757576	14.2184741482721	6	3.92775181187115	0.01;4.697
0.01	2.02026161616162	14.2185225347813	6	3.92775639885308	0.01;2.02
0.01	1.96975757575758	14.2186340826877	6	3.92776697340269	0.01;1.97
0.01	0.303124242424242	14.2187018935279	6	3.9277734017158	0.01;0.303
0.01	1.91925353535354	14.2187526888451	6	3.92777821697733	0.01;1.919
0.01	1.86874949494949	14.2188717867141	6	3.92778950707687	0.01;1.869
0.01	1.81824545454545	14.2189894276972	6	3.92780065898151	0.01;1.818
0.01	1.76774141414141	14.219107282981	6	3.92781183111459	0.01;1.768
0.635	0.858668686868687	14.2191474467603	10	3.9278156384344	0.635;0.859
0.01	1.71723737373737	14.2192397546378	6	3.92782438870861	0.01;1.717
0.01	1.66673333333333	14.2193690941983	6	3.92783664929144	0.01;1.667
0.01	0.353628282828283	14.219467575623	6	3.92784598464578	0.01;0.354
0.01	1.61622929292929	14.2194961359153	6	3.92784869195162	0.01;1.616
0.01	1.56572525252525	14.2196194801126	6	3.92786038401679	0.01;1.566
0.01	1.51522121212121	14.2197480495431	6	3.92787257129233	0.01;1.515
0.01	0.454636363636364	14.2198579769566	6	3.92788299138346	0.01;0.455
0.01	1.46471717171717	14.2198859851162	6	3.92788564628312	0.01;1.465
0.01	0.404132323232323	14.2198996024437	6	3.92788693707085	0.01;0.404
0.01	1.41421313131313	14.2199999298714	6	3.92789644708137	0.01;1.414
0.01	1.36370909090909	14.2201067467406	6	3.92790657215544	0.01;1.364
0.01	0.505140404040404	14.2201853272521	6	3.92791402068543	0.01;0.505
0.01	1.31320505050505	14.2202008221223	6	3.92791548941664	0.01;1.313
0.01	1.26270101010101	14.2202642709857	6	3.92792150360599	0.01;1.263
0.01	1.21219696969697	14.2203303859208	6	3.92792777048021	0.01;1.212
0.01	1.16169292929293	14.2203831551632	6	3.92793277232908	0.01;1.162
0.01	0.555644444444444	14.2204123023479	6	3.92793553510176	0.01;0.556
0.01	1.11118888888889	14.2204281226081	6	3.92793703465371	0.01;1.111
0.01	1.06068484848485	14.2204700054116	6	3.92794100458342	0.01;1.061
0.01	1.01018080808081	14.220518071914	6	3.92794556063163	0.01;1.01
0.01	0.606148484848485	14.2205612346433	6	3.92794965185684	0.01;0.606
