CCL2_BacillusS	CCL2_BacteroidesV	CCL2_CandidaA	CCL2_CD3.CD28	CCL2_ClostridiumP	CCL2_PBS	CCL2_PseudomonasA	CCL2_StaphA	IL.1a_BacillusS	IL.1a_BacteroidesV	IL.1a_CandidaA	IL.1a_CD3.CD28	IL.1a_ClostridiumP	IL.1a_PBS	IL.1a_PseudomonasA	IL.1a_StaphA	IL.5_BacillusS	IL.5_BacteroidesV	IL.5_CandidaA	IL.5_CD3.CD28	IL.5_ClostridiumP	IL.5_PBS	IL.5_PseudomonasA	IL.5_StaphA	IFN.y_BacillusS	IFN.y_BacteroidesV	IFN.y_CandidaA	IFN.y_CD3.CD28	IFN.y_ClostridiumP	IFN.y_PBS	IFN.y_PseudomonasA	IFN.y_StaphA	TNF.a_BacillusS	TNF.a_BacteroidesV	TNF.a_CandidaA	TNF.a_CD3.CD28	TNF.a_ClostridiumP	TNF.a_PBS	TNF.a_PseudomonasA	TNF.a_StaphA	CXCL1_BacillusS	CXCL1_BacteroidesV	CXCL1_CandidaA	CXCL1_CD3.CD28	CXCL1_ClostridiumP	CXCL1_PBS	CXCL1_PseudomonasA	CXCL1_StaphA	IL.1b_BacillusS	IL.1b_BacteroidesV	IL.1b_CandidaA	IL.1b_CD3.CD28	IL.1b_ClostridiumP	IL.1b_PBS	IL.1b_PseudomonasA	IL.1b_StaphA	IL.10_BacillusS	IL.10_BacteroidesV	IL.10_CandidaA	IL.10_CD3.CD28	IL.10_ClostridiumP	IL.10_PBS	IL.10_PseudomonasA	IL.10_StaphA	CCL3_BacillusS	CCL3_BacteroidesV	CCL3_CandidaA	CCL3_CD3.CD28	CCL3_ClostridiumP	CCL3_PBS	CCL3_PseudomonasA	CCL3_StaphA	CCL4_BacillusS	CCL4_BacteroidesV	CCL4_CandidaA	CCL4_CD3.CD28	CCL4_ClostridiumP	CCL4_PBS	CCL4_PseudomonasA	CCL4_StaphA	IL.17_BacillusS	IL.17_BacteroidesV	IL.17_CandidaA	IL.17_CD3.CD28	IL.17_ClostridiumP	IL.17_PBS	IL.17_PseudomonasA	IL.17_StaphA	IL.6_BacillusS	IL.6_BacteroidesV	IL.6_CandidaA	IL.6_CD3.CD28	IL.6_ClostridiumP	IL.6_PBS	IL.6_PseudomonasA	IL.6_StaphA	IL.13_BacillusS	IL.13_BacteroidesV	IL.13_CandidaA	IL.13_CD3.CD28	IL.13_ClostridiumP	IL.13_PBS	IL.13_PseudomonasA	IL.13_StaphA
14.24344016	11.02642885	10.74462711	8.968525654	10.42883444	7.148984277	7.656601021	10.50170505	4.221976975	4.23833911	4.95715812	3.819644148	3.295604129	3.227989517	5.12666744	2.97684825	14.67195613	9.665259768	14.43916922	97.16722037	9.000783937	7.896051054	9.89304571	8.814761491	727.9349676	5734.176784	24.10129537	1468.738622	1457.414316	17.9091189	39134.61209	1029.30962	12.72535645	28.8782641	7.125415607	50.10583797	23.59383667	3.636241337	20.62782229	25.98348664	90.85356082	180.1366772	31.01105285	25.6958903	60.85711356	19.48978687	106.3478008	85.04221028	13.6167365	14.73901549	13.52957133	10.90060908	10.46739157	10.57669894	11.80446596	12.37649884	299.9255262	187.1132268	175.6126399	178.2146473	63.62800463	16.20590565	145.2769184	181.4934875	330.5050171	384.9453877	32.77594137	249.7233501	80.5201007	16.75607351	312.1745961	237.744331	130.9790121	160.0530468	58.08239491	191.6059528	57.75486247	25.46226559	124.6913674	100.9650977	24.99879873	17.91873426	17.35473851	252.4746613	26.00529381	7.504472382	17.85055758	13.18937622	133.7689518	626	82.72761978	104.3606894	79.08823822	66.0922881	206.3853844	112.8290897	14.96080312	9.545373018	16.06659482	10.3203608	9.011017928	7.27817857	6.708602521	9.251159257
29.21225776	22.3419414	10.5114214	9.685923319	9.962591546	6.53047609	8.736273338	17.08922579	4.68090062	6.010987308	4.728291637	3.825977943	3.954969897	3.327317511	8.844134968	3.889503699	7.831173467	8.374727549	15.66982701	25.00541353	7.691960846	5.724208459	7.445174739	8.614440864	3671.533883	10001	36.52730914	12542.91651	702.6814391	15.87522661	10001	3586.964163	26.96901515	84.28838209	22.30650063	83.17292898	16.35081893	3.950541694	47.18881151	171.9508332	51.64873896	170.6409274	50.88363146	22.06489836	25.06107236	16.15008943	74.44978109	120.679282	9.628715364	9.643418543	18.81136173	8.835622211	6.376016783	8.064526419	13.95565234	14.19747286	112.6577883	282.5739986	78.66324529	92.48070365	16.49011847	1	209.8718777	170.4278524	426.7220964	521.8275086	108.7710008	677.873904	52.62195312	30.31924851	469.6273286	281.4357024	157.3106018	214.8074676	42.11733995	308.9536867	30.3511414	33.94457241	172.2711289	181.0113538	106.9222001	23.4419513	24.90367935	171.6692266	14.49952657	7.193706781	119.2798218	17.21272402	135.8670136	626	41.60105084	104.9142948	94.64844808	58.74096861	252.8814935	151.4939882	9.997585966	9.510946581	9.071954028	8.460558649	5.734653135	4.705360402	11.21477311	13.10048131
3.572661871	1.62629509	1.636981357	3.052437107	3.970901689	3.63775044	3.891509017	4.237574842	1.948790397	1.977765772	2.257238694	1.59701092	1.670057761	1.534378365	1.611054892	1.880128788	3.493920794	2.462064355	1.31795	5.733273207	2.593479161	2.252431711	1.719435219	2.150492508	26.39764829	1366.404568	1.549112307	689.3172629	58.91057313	1.636857523	276.7240948	29.40435824	5.449384134	11.10443517	3.413063769	14.68021981	11.73921371	1.870197699	6.761678395	7.311519241	16.77899843	39.14758091	3.570894171	1.273966412	17.23954669	3.003932673	18.28529428	9.899508349	4.162013814	8.613989426	6.376016783	0	4.190368724	5.20221957	5.527210331	2.260536497	1	103.1744913	1	1	57.98772151	1	1	1	92.31018831	130.4604483	12.63928459	199.1370906	28.39608143	7.134787039	95.84583096	47.51171678	0	22.91073091	0	39.35520182	17.77380442	0	0	6.95654005	2.684190146	11.69387111	3.282902474	75.44920824	0	4.361559192	2.071448151	1.520676633	86.66493715	198.0505436	1	73.24434263	1	25.87870742	137.9329539	22.61136958	6.276813648	0	0	5.723894002	3.156321358	3.446630936	2.943693075	3.710178999
3.598669745	5.349086601	2.153243648	0	4.425985695	4.381002573	3.276337857	5.288939332	1.828298494	1.459099778	1.877648792	1.645181387	2.212381418	1.951303884	1.991677817	1.495422214	2.382564852	2.982127744	2.699871022	7.791325172	3.193487026	2.586673588	2.078434492	1.877406683	4.35096619	1454.197508	1.549112307	664.1974231	49.5299171	0	1059.48731	23.64289506	3.763957221	8.01201585	2.221170247	18.52607879	6.989487994	1.34198153	8.47119197	9.660762182	18.05705456	33.84541115	4.255681487	3.892249537	19.52856725	5.301736701	32.03746568	15.6617463	3.091349059	2.14176671	2.194274268	1.417630887	3.94116654	4.472746743	2.792935405	0	1	1	1	1	1	1	1	1	55.91919483	64.43288615	9.421538313	144.4154321	25.26385495	6.367445923	149.2114984	69.7121571	5.549333432	0	0	12.14295779	1.845944696	0	18.37986688	10.52470925	2.602906602	5.638415781	4.335496998	76.81893512	3.39610906	3.053805004	2.748558922	0	49.80325104	199.7974111	1	153.8580776	67.41954306	1	142.171742	55.93177965	0	1.395390829	1.162308105	3.229091388	2.805144273	1.551683076	1.85807422	0
7.536651039	1	4.295745563	5.1643135	1.223662786	2.799152415	5.353717053	6.639531061	2.267839479	0	1.599348427	1.903747701	2.684728641	1.893789908	3.321269058	2.065608119	5.633815454	7.396099984	1.166512666	15.87099564	2.829053082	1.850666024	3.072551408	1.806462598	47.78547945	0	0	1669.451381	119.3136721	1.233710495	307.1441121	150.0709306	6.047677478	1	2.178766656	24.90005435	4.343396374	1.57847596	4.787830665	9.069259005	35.53846133	1	2.850043816	5.662663876	6.234984427	1.832101331	12.80639468	7.960237045	10.65629959	8.551539829	3.502616501	3.889480052	8.017074462	3.676957029	7.228397148	3.240402691	1	13.53652381	1	1	78.9805986	1	1	1	129.4816944	179.0036217	3.065359143	320.0509414	13.34449028	6.050012933	106.5926839	84.73670006	39.70441079	0	0	91.80606992	0	0	26.25272329	18.05522978	11.8833648	0	0	169.2914394	0	1.252964033	6.404266765	3.356892102	103.4417041	247.2908819	1	79.82671342	45.85825256	1	157.2891383	59.62678197	2.949891592	5.239959293	3.068305367	4.795408523	7.520408434	2.40654573	3.388706873	4.108730994
4.336095625	3.36596837	6.691748148	3.834353722	2.898213679	2.889928623	6.677503329	3.86950773	1.937494148	1.956334356	2.564713993	2.789500053	1.065299896	1.395232278	2.714320985	2.111978371	4.312117577	4.386492856	3.582149415	4.867636449	1.369423909	1.771429872	5.59329041	0	3.537737309	0	8.095797846	356.0278231	1.514724241	0	547.9253713	0	2.986470588	2.316939792	2.319541023	15.93767292	4.269590468	0	8.938651425	4.34931066	10.67513043	5.285184168	8.312175009	8.961532703	17.50250339	1.626892417	52.02396786	9.359489136	2.757225049	10.32356373	4.760149558	6.08393067	1.540097574	0	8.031304355	2.86841756	1	1	1	1	1	1	1	1	26.35707943	13.24745499	3.975127241	84.16867908	9.63203053	1.259511724	228.9264859	28.85041695	0	0	0	21.31768338	20.08777838	0	24.77748733	0	2.540055195	4.027588426	3.522866782	30.91763355	0	0	41.93074262	5.652807386	53.04292196	99.53974703	1	81.52904265	1	1	98.70671046	9.223319298	0	8.075477525	2.536532997	2.566341378	0	0	4.819710315	1.755790416
7.063056387	3.26782795	0	4.738345215	5.497519167	5.59986623	1.951754943	6.251555605	2.549500596	1.707030024	1.513708077	2.32511763	1.819711292	2.37210883	2.083597358	1.73224395	3.000129299	1.812329971	1.777248197	10.18103794	3.999060155	4.258679922	3.4862873	6.877070573	129.4908016	2.768164551	0	892.523041	7.361660378	3.706400017	4560.284475	34.54875781	6.822107081	1.655909549	1.426578594	24.47254426	8.14075879	2.181331128	17.81893994	49.85524816	32.79332313	3.241576191	4.774702849	9.022355753	35.36109584	8.609684569	79.85301866	7.9408496	5.249570522	1.830268273	4.971393538	4.58878427	2.992010421	2.672144312	1.266810029	2.814434237	55.38922272	1	1	1	1	1	1	1	90.44865974	1.542713199	6.141543751	222.291586	24.36149975	4.707740517	165.8576795	134.1713812	18.87744754	0	0	71.53349232	1.884029811	0	35.67511081	36.58878637	4.374613269	6.100612053	1.051522408	112.9232415	2.687748843	3.121801503	18.70708372	3.423673206	99.72796741	8.459121212	1	75.90212273	16.90059947	1	154.2862476	65.77969505	5.655833887	1.86894521	0	6.160488754	0	1.465297646	4.277431897	3.150013447
9.10895757	10.04999006	8.060531303	10.95354983	8.60091279	4.980450511	6.881942213	10.26853449	3.303145739	3.637466177	2.842399016	4.086960313	2.649645542	1.823389723	2.384245481	3.301636956	6.378972576	9.047453822	6.487095853	12.05710745	4.984072771	2.769404912	4.067454726	5.521480459	30.74117933	215.8559342	11.1680327	411.5014524	14.72776261	2.407864078	12.5062147	44.32471054	6.032054976	11.43408184	3.483838095	31.07448715	10.90448183	2.065373725	4.200422609	14.13215161	33.24553395	71.53774916	14.07063517	26.25083854	45.32266123	6.102999453	22.43933084	32.61859262	11.34129211	9.716989094	10.24433918	10.45249906	7.893955265	8.41731807	9.506332374	10.84070515	176.5663225	149.8147585	112.8775895	187.9812193	90.94192512	90.09321105	108.6083077	193.1548236	61.81809584	120.8044315	9.739853779	244.4762784	25.15456736	5.106752458	58.53380875	33.48509789	36.00765677	54.00898024	11.73245137	133.4780128	18.22838138	7.252838412	10.09435224	39.23185679	12.8812529	12.24640975	10.29870969	65.34365872	7.927487821	4.146261463	6.259248534	7.685573986	91.92960641	132.4207725	57.66332467	91.34585758	74.3901252	47.0232897	72.87969219	73.2152885	6.473873562	9.235896125	4.358926023	10.54744393	8.226261112	3.961526297	3.96485845	9.709985427
9.948026366	12.13850476	8.253311742	8.344969178	11.73561055	11.30820737	10.45798224	10.11797484	9.274258403	3.46590449	3.219009726	2.581346157	4.204002125	4.670765032	7.48792329	0	18.19496976	6.238791976	7.249449673	5.325570901	7.142459315	2.751956266	8.405224426	10.30434258	89.38460883	30.02721367	7.299835116	232.0656525	17.76584108	16.37480095	932.7068751	38.39949311	27.57769523	17.37741945	4.372982221	22.63776562	15.84071782	4.067092958	27.40552358	128.5173249	574.4439988	499.0355848	38.96724147	31.71871723	200.9299454	74.77190507	854.574489	595.8682429	1	13.45270715	11.70357274	8.522745068	11.05557478	10.0861712	21.37447523	6.726022816	640.7122303	204.1078613	175.867151	163.7480069	199.0572122	190.3905353	1	351.9170441	716.5157077	202.4495504	18.35797088	81.19680531	59.91115868	31.47499787	2044.982968	10001	682.1966229	51.37827603	32.05791922	62.21039356	43.49907254	67.45192889	0	129.4605761	0	10.28109447	8.852178079	20.10322017	10.21658385	9.890098982	12.36398065	0	198.8724814	148.5534485	76.22780374	76.44352316	97.41447728	1	1	626	0	8.075477525	11.00626301	5.130755114	10.9445165	4.223287	0	2.731986769
17.9196784	7.388102242	5.460361739	8.185809629	8.412539772	4.602124175	8.760454572	6.843865132	4.591610524	2.681916147	2.722796406	2.73835823	3.1504441	2.014518363	2.676294204	2.156108058	6.411820201	6.34617726	6.877070573	5.153881272	5.783211538	3.520686754	4.140321931	4.059386825	11.85970228	19.2365128	8.369217903	166.3538717	6.670834676	5.351079105	4.178008353	5.698662782	6.165044799	6.047677478	3.051228936	13.83112593	7.877057317	1.671510236	5.629678033	9.817719102	149.9829353	331.1203461	16.38357761	23.46340094	125.6319092	5.920098215	203.5535581	107.2049142	11.98634683	10.17015084	11.89536304	8.455627036	10.0269566	6.448396597	7.55031247	6.142091861	205.3618874	22.29455296	168.4924184	138.5554269	112.2178531	118.5539447	23.49613255	115.8704983	40.29312986	103.1749977	10.30113842	59.93503573	30.35169054	2.903181902	34.52344853	35.59516955	33.337793	26.21003282	22.30848351	38.11953215	35.02983157	5.174923067	22.80323598	22.99671112	9.913311181	9.088462949	12.41357892	59.72357295	7.330101693	4.231864016	3.798517746	6.504965569	95.84436135	150.3614708	49.61744548	97.56268849	63.75960177	26.17435319	85.48661591	69.44399714	7.868662456	5.250550159	4.471510231	7.107383165	6.988892659	4.519454373	7.393577408	6.196803258
9.55492965	9.792688933	6.502055784	6.78678491	8.142431645	5.548662943	8.644411238	3.090216345	2.510917545	3.047062434	2.646845771	2.969566203	3.111909589	2.135300731	2.584121801	1.744298055	3.444414108	5.525959746	6.709770482	5.865227226	6.411820201	3.678966939	6.085721757	2.532486231	0	112.9116969	6.994233702	252.7088818	9.117743959	4.838773393	16.15010853	10.5517963	3.052609899	8.599249581	3.159328192	15.51678827	9.2996471	2.41625081	6.40395948	11.16721946	58.05061296	154.5389632	16.28514837	29.53413853	89.73622442	10.86942869	99.87436376	30.46446461	8.398175729	9.599320013	7.927066081	12.87513238	9.511222734	5.649795798	9.677740165	3.380224765	39.49918544	140.0731698	88.46819691	193.889154	198.0282545	1	204.8845668	1	60.35302838	113.4952252	9.775882861	48.62421626	35.07803267	3.289287846	51.85703812	55.39184025	38.09889597	38.24332062	23.87717988	72.52156767	36.81679868	0	34.92563473	14.17735079	9.584133567	7.105001729	10.26348842	27.15266034	6.535283546	3.144607295	7.658850148	5.217688851	55.75195583	141.9054777	51.12879423	57.01499737	85.3778703	1	90.47456297	84.3084272	4.406615013	9.426834303	5.652255683	4.048366117	7.077735154	0	4.903214345	3.968191234
5.557968239	6.256272608	3.944405069	3.166075611	6.753508087	4.466534587	6.934328395	8.513946495	2.195314389	2.645446268	2.714320985	2.006894472	2.715732925	1.912476231	2.343874514	3.079428431	4.511433212	4.494704184	5.066562451	6.752671158	5.027431833	3.651762498	4.312117577	5.449973012	18.77790644	449.085224	5.865090699	503.4734165	11.09390007	2.737172297	142.8974571	363.9489049	6.493905319	13.02374498	2.584263943	19.95499375	15.2128387	1.789074759	5.637403885	19.83075079	22.84223194	65.38292442	7.69041187	13.28910775	27.15826527	5.885510353	23.42276685	33.56716839	7.597204647	7.5878215	4.247242438	5.773039565	8.985546737	6.272300302	5.671755772	16.73717431	7.002084936	34.54793263	1	42.21025014	89.32017366	49.45620793	1	167.6511554	72.15077544	168.2973035	9.779888799	168.1041578	30.79031276	5.999386401	49.52356112	64.15057487	22.82473671	44.79364743	11.04186566	55.76206	31.36355431	3.799389756	25.22699016	54.98427719	7.382793951	7.830421485	7.992419635	81.38049025	7.626822934	3.279027334	6.414311554	19.73291329	76.65813582	150.5969509	60.75095742	79.42778998	78.809529	1	75.18764187	96.13405284	3.978193374	3.273589989	3.514509793	3.087112149	7.401030488	2.680484929	6.470215862	7.06291745
2.66832754	1.243246709	3.685626394	4.985035481	2.856842435	8.552593053	10.20539319	5.261209857	2.092612831	0	0	2.415359697	1.102629105	2.490332272	2.885538492	1.578356428	2.349752562	1.010059897	0	4.262782192	1.222619487	3.44821298	0	2.246003635	1.306365223	104.1750306	0	616.3784865	0	0	4.900197082	3.590583937	2.519142303	3.634811163	3.065044383	16.19885844	4.191607481	2.719632056	4.831479127	5.245609577	8.800059298	12.88645303	0	4.51593016	5.359836137	13.32380249	19.1545562	9.597034967	6.534587996	0	5.795115492	3.487244571	1.197866098	17.44656771	8.91778374	2.633447128	1	1	1	1	1	52.34949484	104.819278	1	26.64114327	69.06566002	2.018156752	132.5700702	7.710452166	9.318845708	25.12336141	23.93365486	34.40415489	0	0	16.43089464	0	47.36567088	278.8653964	12.66190337	7.531013393	0	2.919722323	30.25811574	0	11.44460784	7.954521339	3.972958659	39.83693138	108.9357141	1	9.755058578	1	51.1032644	80.43035285	1	0	0	0	2.141212222	1.036812855	3.3694525	4.372540216	0
2.848584486	1.906896074	1.36958291	4.811243782	2.399393483	12.24524817	7.546242146	5.242734494	1.633383852	1.06931141	1.187117048	2.009434617	1.559783194	4.190945001	2.018334192	2.10551613	1.205415385	0	0	7.761477318	1.570260475	8.111728672	2.713722071	2.278219291	57.31860131	0	0	269.9042683	3.824009801	21.24531601	0	514.4963173	3.769716999	6.210519726	1.248806783	15.64874436	8.291034625	4.200422609	4.234245092	21.23559171	31.18406438	52.93204109	3.342973025	6.994241258	37.08214409	32.19707323	17.56527686	26.15352893	2.076769831	0	0	4.190368724	3.202931549	12.239522	6.872694332	4.182261722	1	1	1	1	72.50613318	87.61449754	1	1	66.15896403	106.0833864	1.898797257	34.98364447	26.71489462	16.6666624	111.7836106	75.23230971	0	0	0	43.72198364	24.3918503	29.5264765	34.52938524	33.337793	1.176594313	0	0	111.2963764	4.52362328	12.19082936	7.120628034	4.197539881	41.26271982	129.4124016	1	65.02295207	87.5744829	62.90703932	76.30882899	70.51296263	0	0	0	3.156321358	0	5.356674742	0	2.915842215
7.743044814	4.268880849	0	5.753821765	3.387382248	6.039688925	6.322349581	8.436678792	1.739472747	1.283653242	1.163177153	1.93373399	1.647544645	3.590828843	2.874012979	2.418071942	1.421782803	0	0	8.537733002	1.765619751	7.489423104	3.01817256	2.974938826	34.95530076	1236.748795	0	309.0745564	13.02404048	9.781400133	12.0276562	521.1707622	4.585551434	14.97958095	1.354467573	17.48414245	7.44187314	3.499446733	7.826732031	21.71965158	36.7397664	123.7679201	0	5.747967312	47.38857708	36.29401941	98.95139529	62.86185979	6.11523207	0	2.703945618	2.861200386	2.290579257	6.2498053	7.88922737	3.032355985	1	1	1	1	1	8.190746795	1	1	107.2553866	172.7713895	2.930781539	125.246027	27.67221739	11.37363382	316.9315018	120.6512104	53.04986934	7.231651962	0	100.2228512	0	36.25684125	57.73558375	38.14016697	3.981343792	1.275576209	1.789153781	25.88736918	1.391583157	7.685573986	1.008390522	3.251954912	73.44715299	150.5510683	1	72.42301499	1	50.43310113	124.0659534	65.60497672	0	0	1.054752005	1.422719007	2.533557499	7.415939515	2.647303116	1.998124377
6.260989985	2.230636064	0	3.616028794	6.213833125	7.954615055	2.943876967	2.455004914	4.280975583	1.051305817	0	2.240049833	2.610541841	2.191382493	1.45119879	2.43572743	4.863341863	0	0	4.51561883	3.149304666	4.76065842	4.283314366	3.686753215	304.0419981	2344.637162	0	416.7941973	60.19710575	5.05535824	2333.092819	28.361835	2.645729581	14.03115424	0	15.03391667	10.46207017	3.171850639	6.389774859	2.172358567	1	103.8887706	0	9.022355753	45.153632	9.75307801	23.49049978	6.574271451	2.643982155	0	0	1.0797189	10.90060908	5.950214141	1.218915499	3.587529242	1	1	1	1	481.8415583	73.87345174	1	1	97.46437437	184.7931245	3.765617055	115.8076467	53.13457149	8.672199453	197.6307904	4.652667276	41.32197787	17.53562709	0	106.914331	9.342793516	41.32197787	9.364235838	0	11.32962678	0	0	4.963844181	7.288040706	5.227009323	9.39514642	4.656710183	82.19126972	154.9790474	1	33.53442457	114.899931	70.48191737	114.6137214	1	5.92168587	0	0	1.890745804	0	4.250340806	4.823183988	2.255467449
8.137612669	0	0	6.308184157	4.733794674	5.880155121	9.297931889	4.97586615	1.520586587	1.098569513	0	2.40858374	1.481762243	1.779427206	2.914420901	2.476641542	1.821146299	1.493855386	0	4.679898106	2.016609797	3.812148169	2.438768167	2.748471737	6.193121165	659.4364169	0	493.3744726	6.647155956	6.837656478	652.9232951	10.42167228	2.500604105	8.124446856	1.054489039	14.76068904	8.577889044	2.468895624	7.135024741	2.566950988	7.863474863	60.96834499	1.017425307	9.994041718	25.80666419	11.27250419	35.64199785	5.03133079	5.557794143	0	0	7.475408333	0	8.546739464	3.399259967	5.994707836	1	1	1	1	1	1	1	1	175.0172123	125.680792	1.209258306	80.5201007	45.66704879	6.814123624	65.14211627	6.326146436	102.7548968	0	0	82.96711507	7.146939889	11.08499442	0	0	0	2.45388143	0	22.57767911	10.10544845	2.741374253	0	4.197539881	48.03946168	157.0615168	1	68.1659252	146.7848282	51.81142193	89.00889761	1	2.894228758	0	0	1.47285446	5.377946172	4.708817442	0	2.674443469
7.872829261	7.182423445	8.079797676	3.733622015	4.998794036	3.447487785	8.079797676	4.050582096	2.869694966	2.397756061	3.214522974	2.066891217	2.234770292	2.150899508	3.001652382	3.047062434	4.448810603	4.511433212	6.090342684	8.136914214	4.966764487	3.256477522	3.947039137	3.694545514	875.9547152	4.717028824	13.71155624	503.9319462	3.824009801	3.145396728	25.27089651	1.583906187	4.463439607	4.959802208	3.794214726	27.56843644	4.056869705	1.939718429	4.715735641	3.978165489	20.13878237	28.7091032	17.27704317	5.47680401	12.41981757	9.690555244	30.36399236	14.23567615	7.960204001	8.140561608	12.95674901	5.51411586	5.662969269	4.398586822	7.875047031	6.385054046	53.87236855	66.09110429	184.5617097	23.12695102	1	9.761886981	27.98176047	72.90876027	27.15830124	57.42706589	10.25634742	220.5780146	6.909759127	4.689353988	33.01201943	26.19954675	25.82562735	15.88917623	0	131.9426332	21.98558128	11.47335588	23.21159986	14.95735031	6.525172018	5.92390676	14.06127122	52.08662188	4.505991712	5.619247988	4.086753378	4.863655989	99.39805332	197.153245	50.43310113	66.0922881	1	23.88764486	99.57902582	32.82177441	5.882037172	5.328336779	10.68999344	3.456308216	5.243489141	4.6811755	4.03497873	4.502319243
6.810563122	8.509116263	6.091404996	2.745828032	5.978633517	2.246200128	6.962917168	3.54236635	3.307673466	3.211532972	2.508169439	2.197937039	3.256480719	1.501127652	2.357304641	3.472039197	4.637582921	5.517002354	5.91095044	10.81215321	4.988403002	2.637888564	3.520686754	3.338682153	6.308138013	12.80330794	6.765932281	1184.053871	5.567123987	1.311639526	3.450513923	19.64349752	4.769789211	6.366144421	3.229024463	53.79679479	4.13439182	1.667906755	4.914446276	6.298477727	17.47741167	34.65324439	14.05886918	6.385903589	12.97814231	4.648485039	22.56001544	9.920488832	9.325684947	9.174784418	8.570746232	3.700394655	6.918670623	6.016984236	6.11523207	3.240402691	98.88355612	71.86110316	40.55108155	37.65076267	19.96927823	33.47754452	16.67940961	1	43.91299308	84.52901919	10.70295439	290.4558399	11.13471481	7.888462647	47.63968906	42.93062842	30.83661187	47.78546352	16.04086444	88.08715855	17.03749566	9.81495348	28.82725737	18.59623693	10.36337705	7.943704258	13.36634102	216.6132608	9.258445728	3.205763714	6.565651284	3.190428234	78.58011398	174.8658496	49.75026194	1	37.96797656	25.02969099	78.43929772	68.08366833	6.488507483	8.28288243	5.541528536	5.47385554	6.499486194	5.127239608	5.385040051	5.331877521
10.21025005	11.87641035	11.29849165	12.44896609	12.41986903	5.312062158	14.33504149	9.346406619	3.595483654	3.750199155	4.303990285	3.720340662	4.24816614	2.152201226	3.786448	3.3470003	7.234832354	8.701604664	9.042265058	10.76869757	7.906045805	4.16064425	6.572103488	5.59329041	13.0873892	30.82809273	20.18479751	558.4516867	17.35636725	8.044173137	22.30602081	151.460445	6.675943121	6.210519726	5.137357222	45.33764508	17.07182747	2.339071515	8.139127398	15.16194698	150.0146208	155.0285587	39.50866602	67.97514554	198.9128517	30.72313035	263.8921475	195.9272935	11.36137934	10.83571527	17.94288991	13.42709553	15.77487504	6.969321192	13.43733959	12.13817507	191.4367872	126.294207	180.8018536	218.8193278	220.0339656	121.3647768	152.6361367	270.8639988	58.33729872	87.8908285	11.58451707	129.873224	52.86346154	5.646246747	55.20235951	67.45435688	46.74485441	46.18296597	74.68642112	76.45641495	71.25838952	5.112697228	24.09169266	36.04920092	12.56893262	7.64283089	16.9362691	61.25477289	13.34734973	5.476259267	7.240821116	18.90711262	86.66493715	132.9231207	86.20817081	89.038904	87.89397646	36.8520455	89.47661603	66.60794587	10.46658488	6.254976619	15.12337191	12.18968485	17.21491702	5.438297965	7.122213435	13.8953262
11.50250527	18.39244406	9.831518874	9.191315294	13.09341211	6.105517798	15.25872755	12.87064518	3.776980788	4.637029945	3.720340662	3.283549532	4.879921513	3.207049718	4.993331571	3.97580146	7.064945714	10.02077922	10.17033375	13.08810825	8.758133028	5.970559089	9.983479863	6.76698982	179.7584977	887.2700718	19.97883566	681.9593808	317.7726479	16.13287454	68.35035944	171.156813	7.797531311	18.7390742	5.403309064	42.83417106	19.36142907	2.99334601	11.64024383	22.96397949	84.10397078	252.4030868	28.53902429	33.87472485	84.86425062	15.79560216	148.4771364	64.61624002	12.24966223	15.84237872	14.7958465	18.15726177	16.8153425	7.228397148	18.46067257	15.83199229	185.7458945	260.6562966	215.1561028	296.5550464	315.2495726	124.9423198	235.1492639	228.2211994	82.22759313	260.6243807	19.78521676	133.1691145	59.85743859	7.725231571	140.1545695	93.27193853	33.17021336	96.68259864	52.38242621	96.2473649	80.77863661	25.26977671	88.62151082	73.5788559	8.673496311	14.98695434	14.01635962	69.72862374	14.20267018	7.183251266	14.73946689	9.099764023	106.3332793	173.5494588	36.49711149	103.0948682	103.6212854	47.59146694	109.1644712	77.59743249	10.16273384	15.25493499	10.29343825	8.000201793	8.72967916	6.937139373	14.54642103	9.98607075
11.2644861	10.69118242	9.11380144	12.25495099	7.082144082	6.64427648	8.074980832	9.715038681	3.276022906	3.96618248	3.313713654	3.578425737	3.192120714	2.669272492	3.067645623	3.262489535	6.676460843	8.62468288	8.313826777	7.283590623	6.071865603	5.140751779	5.975152224	6.463543107	606.9074388	94.7145161	11.43662025	1097.032968	22.48136048	9.908065534	14.66132729	250.0758572	8.52041482	12.72707907	3.733745994	32.92245701	11.86220466	2.834700229	7.906298753	15.0041172	75.14242764	129.6435156	19.58030636	31.08311759	51.30505602	12.66952256	66.13426809	69.46624816	12.10272768	14.27472829	10.77087669	11.78932498	14.37779295	10.38800141	9.972724473	13.59109396	80.56373567	247.2885419	100.016908	253.2950928	194.5001971	59.98764065	195.2933355	168.5570662	101.3160753	192.9622144	11.62260427	118.3463242	39.58393776	6.478065342	74.11525741	74.83758628	66.65062441	53.89171491	46.62454173	86.33897339	43.47879954	17.47066254	38.34644015	50.44970205	7.41975495	12.28350309	7.981585444	40.17903363	9.39514642	6.394227569	6.012024609	7.776668603	93.16506084	129.5449424	73.99268933	86.45309284	79.50287601	26.23302656	70.9297912	87.53308443	16.33673578	8.972951493	6.109705888	6.697572212	7.018489756	5.31417812	6.120582249	8.426505356
