Genes	module
Zc3hav1	3.2.2
Zfand6	3.2.2
Zfp706	3.2.2
0610031J06Rik	4.1.1.1.1
1110038F14Rik	4.1.1.1.1
2210016L21Rik	4.1.1.1.1
2810428I15Rik	4.1.1.1.1
Acot13	4.1.1.1.1
Acss1	4.1.1.1.1
Adam17	4.1.1.1.1
Adnp	4.1.1.1.1
Ahnak	4.1.1.1.1
Cacul1	4.1.1.1.1
Cd2bp2	4.1.1.1.1
Cds2	4.1.1.1.1
Cetn3	4.1.1.1.1
Ciapin1	4.1.1.1.1
D14Abb1e	4.1.1.1.1
Dcun1d1	4.1.1.1.1
Drg1	4.1.1.1.1
Ehd3	4.1.1.1.1
Eif1a	4.1.1.1.1
Elp3	4.1.1.1.1
Emc1	4.1.1.1.1
Emc7	4.1.1.1.1
Eps15l1	4.1.1.1.1
Etv3	4.1.1.1.1
Fam195b	4.1.1.1.1
Fbxw2	4.1.1.1.1
Fzr1	4.1.1.1.1
Gde1	4.1.1.1.1
Gpd1l	4.1.1.1.1
Gspt1	4.1.1.1.1
Gxylt1	4.1.1.1.1
Man2c1	4.1.1.1.1
Mboat7	4.1.1.1.1
Mon2	4.1.1.1.1
Mpnd	4.1.1.1.1
Mrp63	4.1.1.1.1
Msrb1	4.1.1.1.1
Mtap	4.1.1.1.1
Mthfd2	4.1.1.1.1
Naa30	4.1.1.1.1
Nabp2	4.1.1.1.1
Nfkb1	4.1.1.1.1
Nt5e	4.1.1.1.1
Pdk1	4.1.1.1.1
Pglyrp1	4.1.1.1.1
Prdx5	4.1.1.1.1
Prpsap2	4.1.1.1.1
Ptpn12	4.1.1.1.1
Rab3gap1	4.1.1.1.1
Rap2b	4.1.1.1.1
Rere	4.1.1.1.1
Rnase6	4.1.1.1.1
Safb	4.1.1.1.1
Sf3b4	4.1.1.1.1
Skil	4.1.1.1.1
Slc25a46	4.1.1.1.1
Spr	4.1.1.1.1
Ssr3	4.1.1.1.1
Stat2	4.1.1.1.1
Taf1d	4.1.1.1.1
Tbrg1	4.1.1.1.1
Terf2	4.1.1.1.1
Tia1	4.1.1.1.1
Tial1	4.1.1.1.1
Tmbim4	4.1.1.1.1
Tmem208	4.1.1.1.1
Tmem50b	4.1.1.1.1
Tmub1	4.1.1.1.1
Tmx1	4.1.1.1.1
Traf3ip3	4.1.1.1.1
Tsr1	4.1.1.1.1
Ube2s	4.1.1.1.1
Vps51	4.1.1.1.1
Vrk1	4.1.1.1.1
Zyg11b	4.1.1.1.1
Adamts10	4.1.1.1.2
Agpat6	4.1.1.1.2
Ahctf1	4.1.1.1.2
Arih1	4.1.1.1.2
Cables2	4.1.1.1.2
Cactin	4.1.1.1.2
Ccdc50	4.1.1.1.2
Cd72	4.1.1.1.2
Cdk16	4.1.1.1.2
Chchd1	4.1.1.1.2
Cpsf3	4.1.1.1.2
Ddx41	4.1.1.1.2
Derl1	4.1.1.1.2
Farsa	4.1.1.1.2
Fbxo3	4.1.1.1.2
Grina	4.1.1.1.2
Herpud2	4.1.1.1.2
Med10	4.1.1.1.2
Med12	4.1.1.1.2
Mink1	4.1.1.1.2
Mlec	4.1.1.1.2
Mlf2	4.1.1.1.2
Mrpl36	4.1.1.1.2
Mta3	4.1.1.1.2
Nosip	4.1.1.1.2
Nucb1	4.1.1.1.2
Pcmtd1	4.1.1.1.2
Pgam1	4.1.1.1.2
Phf12	4.1.1.1.2
Polr1c	4.1.1.1.2
Prkd3	4.1.1.1.2
Prmt5	4.1.1.1.2
Pycard	4.1.1.1.2
Pydc3	4.1.1.1.2
Rpa2	4.1.1.1.2
Sbno1	4.1.1.1.2
Serpinb6b	4.1.1.1.2
Sf3b5	4.1.1.1.2
Slc16a6	4.1.1.1.2
Smu1	4.1.1.1.2
Spag7	4.1.1.1.2
Srebf2	4.1.1.1.2
Srp19	4.1.1.1.2
Srp72	4.1.1.1.2
St3gal1	4.1.1.1.2
Stard7	4.1.1.1.2
Stx16	4.1.1.1.2
Taf15	4.1.1.1.2
Thrap3	4.1.1.1.2
Tmed5	4.1.1.1.2
Tmem109	4.1.1.1.2
Tmem167	4.1.1.1.2
Top2a	4.1.1.1.2
Txndc9	4.1.1.1.2
U2af1	4.1.1.1.2
Usp5	4.1.1.1.2
Zfp217	4.1.1.1.2
Lars2	4.1.1.1.3
1810022K09Rik	4.1.1.2
4632428N05Rik	4.1.1.2
Adprh	4.1.1.2
Arhgap15	4.1.1.2
Arhgef2	4.1.1.2
Brd2	4.1.1.2
Brk1	4.1.1.2
Capn1	4.1.1.2
Casc3	4.1.1.2
Cdipt	4.1.1.2
Cfdp1	4.1.1.2
Chordc1	4.1.1.2
Clk3	4.1.1.2
Cyb5	4.1.1.2
Cyth4	4.1.1.2
D10Wsu52e	4.1.1.2
Ddx21	4.1.1.2
Dnajc3	4.1.1.2
Dyrk1a	4.1.1.2
Efhd2	4.1.1.2
Eif4a3	4.1.1.2
Eml4	4.1.1.2
Epb4.1	4.1.1.2
Fam102a	4.1.1.2
Fam108a	4.1.1.2
Gars	4.1.1.2
Got2	4.1.1.2
Gtf2h5	4.1.1.2
Hnrnpl	4.1.1.2
Hprt	4.1.1.2
Ist1	4.1.1.2
Khsrp	4.1.1.2
Lat2	4.1.1.2
Limd1	4.1.1.2
Mical1	4.1.1.2
Mrpl34	4.1.1.2
Mrps15	4.1.1.2
Mta2	4.1.1.2
Mtss1	4.1.1.2
Naa60	4.1.1.2
Nars	4.1.1.2
Ndufs4	4.1.1.2
Nr1h2	4.1.1.2
Pafah1b1	4.1.1.2
Pdrg1	4.1.1.2
Pmf1	4.1.1.2
Pml	4.1.1.2
Psma6	4.1.1.2
Psmc2	4.1.1.2
Psmc4	4.1.1.2
Pttg1	4.1.1.2
Rasgrp2	4.1.1.2
Rgs10	4.1.1.2
Rsrc2	4.1.1.2
Sharpin	4.1.1.2
Shmt2	4.1.1.2
Skp1a	4.1.1.2
Smc3	4.1.1.2
Sumo1	4.1.1.2
Supt5	4.1.1.2
Syngr2	4.1.1.2
Tmem258	4.1.1.2
Tomm34	4.1.1.2
Tuba4a	4.1.1.2
Txnl4a	4.1.1.2
Ubl3	4.1.1.2
Znrd1	4.1.1.2
Zyx	4.1.1.2
AB124611	4.1.2
Arhgap4	4.1.2
Bank1	4.1.2
Capzb	4.1.2
Ccni	4.1.2
Clic1	4.1.2
Dad1	4.1.2
Dbnl	4.1.2
Dnajc8	4.1.2
Epsti1	4.1.2
Fkbp3	4.1.2
G3bp1	4.1.2
H13	4.1.2
Hnrnpc	4.1.2
Lef1	4.1.2
Lgals9	4.1.2
Lsp1	4.1.2
Macf1	4.1.2
Mat2a	4.1.2
Max	4.1.2
Nedd8	4.1.2
Ppib	4.1.2
Ppp1ca	4.1.2
Psmb4	4.1.2
Psmd4	4.1.2
Pyhin1	4.1.2
Rbx1	4.1.2
S100a10	4.1.2
Taldo1	4.1.2
Txnip	4.1.2
Vasp	4.1.2
Vdac2	4.1.2
1110004E09Rik	4.2.1.1.1.1
Ap1ar	4.2.1.1.1.1
Dhx35	4.2.1.1.1.1
Gcnt1	4.2.1.1.1.1
Gfi1	4.2.1.1.1.1
Hiat1	4.2.1.1.1.1
Jmjd7	4.2.1.1.1.1
Limk1	4.2.1.1.1.1
Prr24	4.2.1.1.1.1
Slc9a1	4.2.1.1.1.1
Taf11	4.2.1.1.1.1
Tmem185b	4.2.1.1.1.1
Tnfsf8	4.2.1.1.1.1
Zfp523	4.2.1.1.1.1
Irgq	4.2.1.1.1.10
1110007C09Rik	4.2.1.1.1.2
Vegfb	4.2.1.1.1.2
Zfp598	4.2.1.1.1.2
Zfp954	4.2.1.1.1.2
1810009A15Rik	4.2.1.1.1.3
Dennd5b	4.2.1.1.1.3
Fam199x	4.2.1.1.1.3
Fam216a	4.2.1.1.1.3
Fam58b	4.2.1.1.1.3
Fra10ac1	4.2.1.1.1.3
Glb1	4.2.1.1.1.3
Gmeb1	4.2.1.1.1.3
Gsr	4.2.1.1.1.3
Helz	4.2.1.1.1.3
Ilf2	4.2.1.1.1.3
Nacc2	4.2.1.1.1.3
Nob1	4.2.1.1.1.3
Otud1	4.2.1.1.1.3
Phtf2	4.2.1.1.1.3
Ppwd1	4.2.1.1.1.3
Rbm48	4.2.1.1.1.3
Senp3	4.2.1.1.1.3
Sil1	4.2.1.1.1.3
Slc35e2	4.2.1.1.1.3
Tada3	4.2.1.1.1.3
Tti1	4.2.1.1.1.3
Wdr45b	4.2.1.1.1.3
Xrcc6	4.2.1.1.1.3
Yeats2	4.2.1.1.1.3
Zfp322a	4.2.1.1.1.3
Zfp644	4.2.1.1.1.3
2310015A10Rik	4.2.1.1.1.4
Abhd13	4.2.1.1.1.4
Bloc1s5	4.2.1.1.1.4
Enpp1	4.2.1.1.1.4
Gpr171	4.2.1.1.1.4
Idua	4.2.1.1.1.4
Mphosph9	4.2.1.1.1.4
Rasa4	4.2.1.1.1.4
Smagp	4.2.1.1.1.4
Sssca1	4.2.1.1.1.4
Tnfrsf26	4.2.1.1.1.4
Wdyhv1	4.2.1.1.1.4
Zfp828	4.2.1.1.1.4
AU040320	4.2.1.1.1.5
Acat2	4.2.1.1.1.5
Bnip1	4.2.1.1.1.5
Ccdc32	4.2.1.1.1.5
D230025D16Rik	4.2.1.1.1.5
Eif4enif1	4.2.1.1.1.5
Fam219b	4.2.1.1.1.5
Fxr1	4.2.1.1.1.5
Galt	4.2.1.1.1.5
Mrpl50	4.2.1.1.1.5
Nudcd2	4.2.1.1.1.5
Nup160	4.2.1.1.1.5
Smarcal1	4.2.1.1.1.5
Snupn	4.2.1.1.1.5
Tusc2	4.2.1.1.1.5
Ube2w	4.2.1.1.1.5
Utp23	4.2.1.1.1.5
Zfp653	4.2.1.1.1.5
Zkscan6	4.2.1.1.1.5
Adsl	4.2.1.1.1.6
Ctps	4.2.1.1.1.6
Golm1	4.2.1.1.1.6
Mrpl40	4.2.1.1.1.6
Mtif3	4.2.1.1.1.6
Ncbp2	4.2.1.1.1.6
Nubp2	4.2.1.1.1.6
Arl3	4.2.1.1.1.7
Bbs2	4.2.1.1.1.7
Cox15	4.2.1.1.1.7
Far1	4.2.1.1.1.7
Ggt5	4.2.1.1.1.7
Haus4	4.2.1.1.1.7
Mpi	4.2.1.1.1.7
Pgrmc1	4.2.1.1.1.7
Rabggta	4.2.1.1.1.7
Rgp1	4.2.1.1.1.7
Sephs2	4.2.1.1.1.7
Siah1a	4.2.1.1.1.7
Smc2	4.2.1.1.1.7
Tipin	4.2.1.1.1.7
Tom1l2	4.2.1.1.1.7
Txndc11	4.2.1.1.1.7
Ube4a	4.2.1.1.1.7
Zxda	4.2.1.1.1.7
Fyco1	4.2.1.1.1.8
Pear1	4.2.1.1.1.8
Ppfia1	4.2.1.1.1.8
Ppp1r10	4.2.1.1.1.8
Rbm27	4.2.1.1.1.8
Tmem167b	4.2.1.1.1.8
Ing3	4.2.1.1.1.9
Slc35b3	4.2.1.1.1.9
Swt1	4.2.1.1.1.9
Ulk2	4.2.1.1.1.9
Usp33	4.2.1.1.1.9
Wrnip1	4.2.1.1.1.9
4833439L19Rik	4.2.1.1.2
Abcc5	4.2.1.1.2
Acvrl1	4.2.1.1.2
Ap4b1	4.2.1.1.2
Atrip	4.2.1.1.2
Bcas3	4.2.1.1.2
Ccdc163	4.2.1.1.2
Ccdc91	4.2.1.1.2
Ckb	4.2.1.1.2
Cnnm3	4.2.1.1.2
Cnpy2	4.2.1.1.2
Cryl1	4.2.1.1.2
Cux1	4.2.1.1.2
D11Wsu47e	4.2.1.1.2
Dmpk	4.2.1.1.2
Dnttip2	4.2.1.1.2
Dpagt1	4.2.1.1.2
Dscr3	4.2.1.1.2
Dym	4.2.1.1.2
Eed	4.2.1.1.2
Eef1e1	4.2.1.1.2
Entpd6	4.2.1.1.2
Fdx1	4.2.1.1.2
Gabpb1	4.2.1.1.2
Ganc	4.2.1.1.2
Gnpnat1	4.2.1.1.2
Haghl	4.2.1.1.2
Hist1h2ak	4.2.1.1.2
Hist1h2an	4.2.1.1.2
Ift27	4.2.1.1.2
Ints9	4.2.1.1.2
Ipo9	4.2.1.1.2
Irak4	4.2.1.1.2
Kctd5	4.2.1.1.2
Lamtor3	4.2.1.1.2
Ltn1	4.2.1.1.2
Mapkapk5	4.2.1.1.2
Mavs	4.2.1.1.2
Msh6	4.2.1.1.2
Mtr	4.2.1.1.2
Mtrf1l	4.2.1.1.2
Nipa2	4.2.1.1.2
Nipal3	4.2.1.1.2
Papd5	4.2.1.1.2
Parg	4.2.1.1.2
Pde1b	4.2.1.1.2
Pdhx	4.2.1.1.2
Phospho2	4.2.1.1.2
Plgrkt	4.2.1.1.2
Pmpcb	4.2.1.1.2
Polr3e	4.2.1.1.2
Ppm1k	4.2.1.1.2
Prpf18	4.2.1.1.2
Prr5	4.2.1.1.2
Rasal1	4.2.1.1.2
Riok2	4.2.1.1.2
Ripk1	4.2.1.1.2
Senp1	4.2.1.1.2
Slc25a23	4.2.1.1.2
Slc25a44	4.2.1.1.2
Smpd4	4.2.1.1.2
Tbc1d5	4.2.1.1.2
Tceb3	4.2.1.1.2
Thap1	4.2.1.1.2
Tmem128	4.2.1.1.2
Tmem164	4.2.1.1.2
Trmt61a	4.2.1.1.2
Ttc33	4.2.1.1.2
Ubr7	4.2.1.1.2
Ubxn7	4.2.1.1.2
Ugdh	4.2.1.1.2
Usp38	4.2.1.1.2
Vhl	4.2.1.1.2
Vopp1	4.2.1.1.2
Vwa5a	4.2.1.1.2
Zbtb1	4.2.1.1.2
Zfp276	4.2.1.1.2
Zmat1	4.2.1.1.2
5430416N02Rik	4.2.1.2.1
Actr8	4.2.1.2.1
Ahsa2	4.2.1.2.1
Ankrd27	4.2.1.2.1
Arhgap12	4.2.1.2.1
Atic	4.2.1.2.1
BC021614	4.2.1.2.1
BC035044	4.2.1.2.1
Bcap29	4.2.1.2.1
Btbd19	4.2.1.2.1
C230081A13Rik	4.2.1.2.1
Chic2	4.2.1.2.1
Cnot4	4.2.1.2.1
Coro7	4.2.1.2.1
Cyth2	4.2.1.2.1
Ddx47	4.2.1.2.1
Dennd5a	4.2.1.2.1
Dhps	4.2.1.2.1
Dph5	4.2.1.2.1
Ell2	4.2.1.2.1
Ercc2	4.2.1.2.1
Exoc7	4.2.1.2.1
Fam117a	4.2.1.2.1
Fbxo7	4.2.1.2.1
Fcgrt	4.2.1.2.1
Fnta	4.2.1.2.1
Foxk1	4.2.1.2.1
Gabbr1	4.2.1.2.1
Gga1	4.2.1.2.1
Ggct	4.2.1.2.1
Hmg20a	4.2.1.2.1
Hnrnph2	4.2.1.2.1
Ipo8	4.2.1.2.1
Lemd2	4.2.1.2.1
Mapk6	4.2.1.2.1
Mapkapk3	4.2.1.2.1
Mfsd1	4.2.1.2.1
Mrps17	4.2.1.2.1
Mrps18c	4.2.1.2.1
Naa25	4.2.1.2.1
Ndel1	4.2.1.2.1
Ndufb2	4.2.1.2.1
Nus1	4.2.1.2.1
Opa1	4.2.1.2.1
Pccb	4.2.1.2.1
Pcnt	4.2.1.2.1
Pde3b	4.2.1.2.1
Pfkfb3	4.2.1.2.1
Pgrmc2	4.2.1.2.1
Plekho2	4.2.1.2.1
Podnl1	4.2.1.2.1
Polb	4.2.1.2.1
Ppp4c	4.2.1.2.1
Prkce	4.2.1.2.1
Pus3	4.2.1.2.1
Raver1	4.2.1.2.1
Rnmt	4.2.1.2.1
Rqcd1	4.2.1.2.1
Sin3a	4.2.1.2.1
Smim11	4.2.1.2.1
Spsb1	4.2.1.2.1
Sugp2	4.2.1.2.1
Tbc1d1	4.2.1.2.1
Timm9	4.2.1.2.1
Tmem33	4.2.1.2.1
Tpp2	4.2.1.2.1
Ulk3	4.2.1.2.1
Unc45a	4.2.1.2.1
Usp11	4.2.1.2.1
Usp47	4.2.1.2.1
Utp11l	4.2.1.2.1
Wdr77	4.2.1.2.1
Zfp362	4.2.1.2.1
Abtb2	4.2.1.2.2
Alkbh4	4.2.1.2.2
Asb3	4.2.1.2.2
Atmin	4.2.1.2.2
Bloc1s4	4.2.1.2.2
Brox	4.2.1.2.2
Btbd9	4.2.1.2.2
Bysl	4.2.1.2.2
Carm1	4.2.1.2.2
Ccdc115	4.2.1.2.2
Clec2d	4.2.1.2.2
Cltb	4.2.1.2.2
Coq10a	4.2.1.2.2
Creld2	4.2.1.2.2
Ctnna1	4.2.1.2.2
Dos	4.2.1.2.2
Fbxw7	4.2.1.2.2
Foxo4	4.2.1.2.2
Gimap5	4.2.1.2.2
Ino80c	4.2.1.2.2
Inpp1	4.2.1.2.2
Kras	4.2.1.2.2
Lst1	4.2.1.2.2
Mcfd2	4.2.1.2.2
Mettl8	4.2.1.2.2
N4bp1	4.2.1.2.2
Nek7	4.2.1.2.2
Nelfb	4.2.1.2.2
Paip1	4.2.1.2.2
Pds5b	4.2.1.2.2
Phgdh	4.2.1.2.2
Pias3	4.2.1.2.2
Rab7l1	4.2.1.2.2
Rbm17	4.2.1.2.2
Rbpj	4.2.1.2.2
Rnf14	4.2.1.2.2
Sla2	4.2.1.2.2
Snx12	4.2.1.2.2
Snx18	4.2.1.2.2
Tbcd	4.2.1.2.2
Terf2ip	4.2.1.2.2
Ttc1	4.2.1.2.2
Ubash3b	4.2.1.2.2
Ubxn11	4.2.1.2.2
Wdr6	4.2.1.2.2
Zcchc2	4.2.1.2.2
Zfp106	4.2.1.2.2
Zfp524	4.2.1.2.2
1700102P08Rik	4.2.2.1.1.1
4930579K19Rik	4.2.2.1.1.1
8030462N17Rik	4.2.2.1.1.1
AI427809	4.2.2.1.1.1
Afp	4.2.2.1.1.1
Amz1	4.2.2.1.1.1
Arhgef25	4.2.2.1.1.1
Atrnl1	4.2.2.1.1.1
Bcl6b	4.2.2.1.1.1
C3ar1	4.2.2.1.1.1
Cdh4	4.2.2.1.1.1
Cmtm8	4.2.2.1.1.1
Ctnnd1	4.2.2.1.1.1
Ddx25	4.2.2.1.1.1
Fap	4.2.2.1.1.1
Garem	4.2.2.1.1.1
Gata4	4.2.2.1.1.1
Gdf11	4.2.2.1.1.1
Gm15760	4.2.2.1.1.1
Gm3696	4.2.2.1.1.1
Gpc4	4.2.2.1.1.1
Gpihbp1	4.2.2.1.1.1
Grb10	4.2.2.1.1.1
Gzmm	4.2.2.1.1.1
Hoxa7	4.2.2.1.1.1
Hoxb3	4.2.2.1.1.1
Iqsec2	4.2.2.1.1.1
Irf6	4.2.2.1.1.1
Kank1	4.2.2.1.1.1
Lcor	4.2.2.1.1.1
Mag	4.2.2.1.1.1
Mei4	4.2.2.1.1.1
Mrpl21	4.2.2.1.1.1
Mxd3	4.2.2.1.1.1
Naip1	4.2.2.1.1.1
Ncr1	4.2.2.1.1.1
Ndst2	4.2.2.1.1.1
Nr3c2	4.2.2.1.1.1
Nrep	4.2.2.1.1.1
Osmr	4.2.2.1.1.1
Pard3	4.2.2.1.1.1
Pde5a	4.2.2.1.1.1
Pde6g	4.2.2.1.1.1
Pgap2	4.2.2.1.1.1
Plcb3	4.2.2.1.1.1
Plscr4	4.2.2.1.1.1
Pms1	4.2.2.1.1.1
Ppp1r32	4.2.2.1.1.1
Prtg	4.2.2.1.1.1
Prune	4.2.2.1.1.1
Ptprk	4.2.2.1.1.1
Ptx4	4.2.2.1.1.1
Qpctl	4.2.2.1.1.1
Rapgef3	4.2.2.1.1.1
Rhd	4.2.2.1.1.1
Sema3a	4.2.2.1.1.1
3-Sep	4.2.2.1.1.1
Serpinb7	4.2.2.1.1.1
Sesn2	4.2.2.1.1.1
Sgce	4.2.2.1.1.1
Sh3rf1	4.2.2.1.1.1
Sirt5	4.2.2.1.1.1
Slc16a7	4.2.2.1.1.1
Slc1a3	4.2.2.1.1.1
Slc22a5	4.2.2.1.1.1
Slc52a3	4.2.2.1.1.1
Slc7a8	4.2.2.1.1.1
Slc9a5	4.2.2.1.1.1
Snai3	4.2.2.1.1.1
Syt7	4.2.2.1.1.1
Tlr3	4.2.2.1.1.1
Tmem100	4.2.2.1.1.1
Trmt44	4.2.2.1.1.1
Trmt5	4.2.2.1.1.1
Trpt1	4.2.2.1.1.1
Ubtd1	4.2.2.1.1.1
Usp54	4.2.2.1.1.1
Xkr8	4.2.2.1.1.1
Zbed3	4.2.2.1.1.1
Zfp689	4.2.2.1.1.1
2310002L09Rik	4.2.2.1.1.2
Cpped1	4.2.2.1.1.2
Gm6568	4.2.2.1.1.2
Nrap	4.2.2.1.1.2
Paqr4	4.2.2.1.1.2
Sgcg	4.2.2.1.1.2
Agtr1a	4.2.2.1.1.3
Amigo1	4.2.2.1.1.3
Atp2a1	4.2.2.1.1.3
Bace2	4.2.2.1.1.3
C330021F23Rik	4.2.2.1.1.3
Fam149a	4.2.2.1.1.3
Fbxl19	4.2.2.1.1.3
Gfra2	4.2.2.1.1.3
Gm10033	4.2.2.1.1.3
Gtf2h3	4.2.2.1.1.3
Itga8	4.2.2.1.1.3
Nicn1	4.2.2.1.1.3
Nsg1	4.2.2.1.1.3
Ppap2a	4.2.2.1.1.3
Thumpd2	4.2.2.1.1.3
Tnfrsf21	4.2.2.1.1.3
Trem2	4.2.2.1.1.3
Tspan6	4.2.2.1.1.3
Tspyl5	4.2.2.1.1.3
Ttyh1	4.2.2.1.1.3
Zfp948	4.2.2.1.1.3
2810021J22Rik	4.2.2.1.2
Akap10	4.2.2.1.2
Asb1	4.2.2.1.2
BC033916	4.2.2.1.2
Bmp2k	4.2.2.1.2
Ccdc167	4.2.2.1.2
Ccdc80	4.2.2.1.2
Cdyl	4.2.2.1.2
Cep19	4.2.2.1.2
Cep89	4.2.2.1.2
Chchd6	4.2.2.1.2
Cyp27a1	4.2.2.1.2
Deptor	4.2.2.1.2
Dnmbp	4.2.2.1.2
Elk1	4.2.2.1.2
Eln	4.2.2.1.2
Epb4.1l3	4.2.2.1.2
Gatsl3	4.2.2.1.2
Gpr34	4.2.2.1.2
Gstm5	4.2.2.1.2
H2-Q10	4.2.2.1.2
Hpgds	4.2.2.1.2
Hsd17b7	4.2.2.1.2
Il12rb1	4.2.2.1.2
Ippk	4.2.2.1.2
Lig4	4.2.2.1.2
Lpar1	4.2.2.1.2
Lrrc32	4.2.2.1.2
Magee1	4.2.2.1.2
Mettl10	4.2.2.1.2
Mocs1	4.2.2.1.2
Mylpf	4.2.2.1.2
Nfix	4.2.2.1.2
Nrp2	4.2.2.1.2
Pole	4.2.2.1.2
Ppp1r14a	4.2.2.1.2
Ppp1r9a	4.2.2.1.2
Ptprj	4.2.2.1.2
Rad18	4.2.2.1.2
Rars2	4.2.2.1.2
Rbfox2	4.2.2.1.2
Rnf43	4.2.2.1.2
Snora33	4.2.2.1.2
Snx13	4.2.2.1.2
Thtpa	4.2.2.1.2
Trmt12	4.2.2.1.2
Tsacc	4.2.2.1.2
Tsen2	4.2.2.1.2
Ttc39a	4.2.2.1.2
Xrn1	4.2.2.1.2
Zc4h2	4.2.2.1.2
Zfp157	4.2.2.1.2
Zfp28	4.2.2.1.2
Zfp60	4.2.2.1.2
Zfp825	4.2.2.1.2
Zfp949	4.2.2.1.2
Zfp955b	4.2.2.1.2
Znrd1as	4.2.2.1.2
Cd34	4.2.2.1.3
Dapk1	4.2.2.1.3
Fbln1	4.2.2.1.3
Gnal	4.2.2.1.3
Gpr116	4.2.2.1.3
Klc3	4.2.2.1.3
Lipc	4.2.2.1.3
Nav2	4.2.2.1.3
Scamp1	4.2.2.1.3
Stard8	4.2.2.1.3
Zfp408	4.2.2.1.3
2010320M18Rik	4.2.2.2.1.1
2610019F03Rik	4.2.2.2.1.1
4930529C04Rik	4.2.2.2.1.1
8430419L09Rik	4.2.2.2.1.1
9430038I01Rik	4.2.2.2.1.1
Aff1	4.2.2.2.1.1
Alkbh2	4.2.2.2.1.1
Apip	4.2.2.2.1.1
Arl14ep	4.2.2.2.1.1
Ascc3	4.2.2.2.1.1
Asph	4.2.2.2.1.1
B3gnt8	4.2.2.2.1.1
Bhlhb9	4.2.2.2.1.1
Brpf3	4.2.2.2.1.1
Ccr2	4.2.2.2.1.1
Cdan1	4.2.2.2.1.1
Chaf1b	4.2.2.2.1.1
Chn2	4.2.2.2.1.1
Cobll1	4.2.2.2.1.1
Cpne2	4.2.2.2.1.1
Crisp3	4.2.2.2.1.1
Cwc27	4.2.2.2.1.1
Daglb	4.2.2.2.1.1
Dennd4c	4.2.2.2.1.1
Diap1	4.2.2.2.1.1
Dnahc8	4.2.2.2.1.1
Dusp23	4.2.2.2.1.1
Endov	4.2.2.2.1.1
Ext1	4.2.2.2.1.1
Fam214b	4.2.2.2.1.1
Fars2	4.2.2.2.1.1
Fastkd3	4.2.2.2.1.1
Fcho2	4.2.2.2.1.1
Fdxr	4.2.2.2.1.1
Frmd4b	4.2.2.2.1.1
Gm15708	4.2.2.2.1.1
Gm16039	4.2.2.2.1.1
Gm20300	4.2.2.2.1.1
Hist1h4c	4.2.2.2.1.1
Homer1	4.2.2.2.1.1
Klhl17	4.2.2.2.1.1
Ltk	4.2.2.2.1.1
Mrgpre	4.2.2.2.1.1
Msantd4	4.2.2.2.1.1
Nudt2	4.2.2.2.1.1
Ogfod3	4.2.2.2.1.1
Olfm1	4.2.2.2.1.1
Osgin2	4.2.2.2.1.1
Phf10	4.2.2.2.1.1
Piga	4.2.2.2.1.1
Prg2	4.2.2.2.1.1
Rbbp9	4.2.2.2.1.1
Rhbdd1	4.2.2.2.1.1
Ryr1	4.2.2.2.1.1
Socs6	4.2.2.2.1.1
Sqle	4.2.2.2.1.1
Tmem201	4.2.2.2.1.1
Top3a	4.2.2.2.1.1
Tox4	4.2.2.2.1.1
Trmt11	4.2.2.2.1.1
Zfp282	4.2.2.2.1.1
Zfp456	4.2.2.2.1.1
Zfp783	4.2.2.2.1.1
2410018M08Rik	4.2.2.2.1.2
9030617O03Rik	4.2.2.2.1.2
Cav1	4.2.2.2.1.2
Cdca8	4.2.2.2.1.2
Chi3l3	4.2.2.2.1.2
D3Ertd751e	4.2.2.2.1.2
Ddx51	4.2.2.2.1.2
Mfap1b	4.2.2.2.1.2
Ncapd3	4.2.2.2.1.2
Pcx	4.2.2.2.1.2
Pola1	4.2.2.2.1.2
Sytl1	4.2.2.2.1.2
Zfp668	4.2.2.2.1.2
Acsl1	4.2.2.2.1.3
Acvr2a	4.2.2.2.1.3
Akr1b10	4.2.2.2.1.3
Arrdc4	4.2.2.2.1.3
Asah1	4.2.2.2.1.3
Cp	4.2.2.2.1.3
Csf2rb2	4.2.2.2.1.3
Dbndd2	4.2.2.2.1.3
Diap2	4.2.2.2.1.3
Dpy19l3	4.2.2.2.1.3
Dyrk2	4.2.2.2.1.3
Ece1	4.2.2.2.1.3
Eef2k	4.2.2.2.1.3
Fcgr3	4.2.2.2.1.3
Fgl2	4.2.2.2.1.3
Gm6981	4.2.2.2.1.3
Gnb4	4.2.2.2.1.3
Jdp2	4.2.2.2.1.3
Lins	4.2.2.2.1.3
Mettl13	4.2.2.2.1.3
Mpp7	4.2.2.2.1.3
Mthfsd	4.2.2.2.1.3
Npff	4.2.2.2.1.3
Oas3	4.2.2.2.1.3
Ovgp1	4.2.2.2.1.3
Pcca	4.2.2.2.1.3
Pcsk4	4.2.2.2.1.3
Pgpep1	4.2.2.2.1.3
Phyhd1	4.2.2.2.1.3
Rnaseh2b	4.2.2.2.1.3
Rsad2	4.2.2.2.1.3
Rundc3b	4.2.2.2.1.3
Sergef	4.2.2.2.1.3
Sft2d3	4.2.2.2.1.3
Slc16a1	4.2.2.2.1.3
Slc25a24	4.2.2.2.1.3
Tlr12	4.2.2.2.1.3
Tmem238	4.2.2.2.1.3
Tor2a	4.2.2.2.1.3
Usp2	4.2.2.2.1.3
2410004B18Rik	4.2.2.2.2
Acaa1b	4.2.2.2.2
