Module	30_10	30_21	30_33	30_36	30_9	32_1	32_2	32_5	32_8	504954	505048	505049	505050	505054	505057	505149	505150	505248	505349	505350	505449	505452	505551	505556	505748	505749	505750	505751	505756	514851	514855	514857	514957	515050	515055	515056	515057	515149	515152	515155	515157	515249	515250	515251	515255	515350	515353	515357	515450	515550	515652	515654	515749	515753	515757	59_1	59_2	59_3	59_4	59_5	61_1	61_2	61_3	61_4	66_1	66_2	66_3	66_4	66_5	71_3	71_6	71_7	71_8	71_9	76_1	76_2	76_3	76_4	76_5	78_84	78_85	86_3	86_6	86_7	86_8	86_9
28	37.7623051956252	41.3691428853676	35.7235709452183	38.7918969237929	37.4228850868007	41.3584182594519	39.9636254240137	45.9462935487409	43.6056609817852	45.3199986570872	31.3688689697706	49.235778288582	46.352386628996	46.9143286790965	38.098268430557	41.1969778431946	50.0730880413686	43.7581594836518	47.905957075337	41.6472971094956	38.9169191584406	47.6564640735839	51.0601866585472	41.6206530144697	45.4865364617853	42.0817464238437	43.4291988577393	37.4440013427801	35.7921302059195	47.2560224025724	39.2009947223297	39.6010127037918	44.0839432793053	43.0841808351948	50.1914223816374	45.7563460423863	45.7447500715604	46.4354139146865	46.2047121227842	39.9275484302338	49.089938558712	37.8276625173519	42.8381173774747	30.841014133876	45.4476834128921	34.8117731221732	37.1923192342598	38.1865762420786	45.8464489840587	39.0345753505202	40.584609542695	46.4301132590143	40.5078970505419	46.4106285050192	38.1792912304724	43.8734894991566	44.7140807449913	44.6748335603836	51.6877172044829	41.3572761847917	44.856949102152	34.4354327472803	42.9823086724923	42.5935973457685	43.1556202142863	45.7564511809067	41.5043701801593	35.7363272547406	44.6467494740431	44.2199505043192	34.4611257326503	36.4903137207136	31.2466893153627	42.8225422191097	39.9832217076282	40.3601056309048	35.5697392968263	40.0337380574808	39.567060521399	42.4417965366328	40.1353016497792	41.9214314587626	38.9777759176887	41.0499748825483	38.085576524434	37.4252502091581
29	5.83301851552739	5.77551017643049	5.35130414968858	7.00862003244997	6.1349943847043	6.2949018286529	6.75884610718358	6.33924872022947	7.02199416793933	6.05901837638065	2.13354439684101	5.58730136419139	5.30446832322801	5.31513728682085	6.5382940895674	5.61676603985669	5.76802074414397	5.49136769059293	5.98505203909044	5.37621358620102	5.10335577839457	5.55773753645387	5.88285521253867	5.09885985150847	4.76044909445578	5.57199594786747	5.58626295308938	5.53074525088354	4.0781254438997	5.1335608966223	5.50450400275597	6.20571163781772	5.67314225875086	5.29400391961871	5.59831451803155	6.31478983842888	5.12517540561613	5.55187336743947	4.91388348845919	5.59106565929421	5.91310623548121	5.75865669180903	4.82161262344136	20.7847622872972	5.2280523842781	7.37275282663006	6.02414292201109	5.01029546438619	5.45359515724989	4.60671945867172	5.71001096207327	6.39953305048116	5.57237790012783	5.16682188862859	5.58207942153918	6.97869889925085	6.19179606443538	7.1666490241805	5.84069145412494	5.27995722507444	6.16206851762603	5.29802753322761	6.76585950207888	6.06297304972765	5.01110706840663	5.69843627050498	5.26376742554652	19.0061625492373	6.2618567807943	5.90242859557882	5.84443843594222	3.93168784993129	3.57934211971647	7.51334690025425	6.23319343116508	6.07901154931993	7.03113449715129	5.75072872566871	5.97045108201158	6.1373624486272	6.18213211410904	6.37280116959382	5.72235972206918	6.4940334407957	4.0190127098868	5.78713097911222
3.1.1.1.1.1	9.05734091968275	16.0375990084357	10.4053136243945	9.05657381884848	8.50712148286852	7.90531419474788	8.53833168149236	8.56686186582047	9.23190616194048	7.89642084374499	44.5989799102618	8.6952621509813	8.18640029165403	8.94982532218194	8.7440062788415	9.29130355347338	8.67332010734429	8.66962195927773	8.60774150963145	8.84473848052426	8.39008491139354	8.11759985137093	8.8513558215901	9.59702659994326	8.62577100875747	8.73941031108975	8.57980042275977	7.6194375852628	7.44111475553581	8.98790112797191	7.45146745558261	8.91665879204009	8.72499656430839	8.54591570475881	8.03056130863527	7.72382764390709	8.20770843942873	8.08966057235617	9.17385224912602	7.49321127777366	9.18990095577233	9.34781945632195	8.5276128379633	7.2942274450867	9.03663075125043	8.69159828891926	10.6434160117661	9.2783249340485	8.12936118846699	9.22062288531017	9.53563492670673	8.28097942113347	7.77687842820388	9.9872753469454	9.17595313205775	9.02875808883291	8.64458484358369	8.81334768783262	7.51483489830246	9.46515378986335	9.15102589054348	8.29880735557062	7.44443030289244	8.86073307048356	9.26822811957616	8.26108894996709	10.3916956917241	11.4145272517927	10.0506947063066	11.1253608111995	8.67388878985074	4.95101432954311	8.11317547135733	10.2656495659194	8.15445346406329	8.35294802102396	11.5568276959025	8.68023699906398	9.78223432134626	10.3047073211518	8.3750986201568	9.08052262076231	9.68297443711243	8.57368489959594	10.543706183345	9.80798639344945
3.1.1.1.1.2	8.67074709994019	6.71341353841493	6.24318817463668	7.74811697816498	7.66542748456352	8.22930248141788	9.05498232463997	8.67170108445814	9.19945657964896	8.99592248021581	34.3895748705633	9.0603304092286	9.73076721784029	8.59080654134943	9.38225491233358	8.8733556427635	10.4860314215062	8.11916977138709	9.28208070623852	9.53630239463933	9.19339091354824	9.29760183477824	9.76447405942469	9.494567241225	10.5245256333267	8.88558921712948	9.87486463751596	8.27423300274632	8.2795502209483	10.1787271449272	10.5706863904777	9.38419895342047	10.1108461304513	8.90051801615958	9.57843667537604	8.11490752461125	9.21788793966612	9.54431513399085	8.56226209918428	9.35394159507316	9.27254394997892	10.3109281275794	9.00515915688924	3.43257762121727	9.08669518754546	10.1731207245305	8.39358823692124	6.06183895691169	9.63389967707879	8.42679442498546	9.6902668444371	9.18873779168277	8.62607779680085	9.23904299196253	8.37621409761235	8.77079357200912	9.5980317013319	8.95008509906839	12.6313182333169	9.63935907433936	9.25805543312294	8.46152906842495	8.64650545095156	9.89305148646223	8.79495689644886	9.36256747662937	9.10877029768408	6.99600057367937	9.29484977920627	9.13699845345322	9.90049932578923	12.8726372568121	8.11317547135733	7.77584649955838	7.60936967635852	8.74551476874832	8.85402121863497	8.68023699906397	9.33504646665614	9.6379321415479	8.54372476687137	8.50619896782521	8.82726971941412	8.69248884739635	11.1763285543457	9.53402029307376
3.1.1.1.1.3	9.94098393623716	10.6995028268488	9.97795252910683	11.1555566674449	9.97632841740987	10.3757248806066	10.0797860674624	10.2274402038849	11.125136478762	9.38949408872526	32.3409771487817	10.9582705018211	10.1137199922198	10.3282009985925	10.4832338051074	9.89210367511883	10.7912970421203	9.77267653891798	10.6877804285775	10.3393354922795	11.3215939678678	10.0478186130221	10.8441995563803	9.41345358223972	11.061941004745	9.74373770571095	10.1737963632232	10.3130278253655	11.2009737957449	9.74457182624557	10.8685284762749	9.26105221448546	9.78268280889108	9.33490584762554	10.3360910163983	9.66089517801987	10.5832086704557	10.0193043786063	9.69325417793683	9.84426917868586	11.3102102758851	11.0580455159445	10.572108015865	7.84397620473477	10.2084514632807	11.0558611757489	10.4811688164648	8.55925475165974	10.3603854997048	10.1671106649281	11.2784654994595	9.79024349767813	11.5647545591825	11.0892914784691	10.1335353969858	10.0122478092236	9.92776540630315	10.6701795790456	11.062396585666	10.615634522757	10.3250061857119	10.5260608002642	9.86966963669592	10.9482207007113	9.69466521124814	9.97708720611834	11.0171218213186	5.79931626502369	11.2610680017307	10.4921620841791	10.0045421837483	3.0634401164048	10.3950060726766	11.3549384074524	9.65207117078213	10.0595229104368	12.2674793989771	9.95728029351896	10.7534704432514	11.2177346977686	9.23228153262252	9.52581748004969	10.18401206787	8.52047063131035	10.3789607742302	10.6949516434157
3.1.1.1.1.4	7.45573795217787	10.0701203076224	2.67565207484429	2.07813733520319	0.811633498365549	1.16635783201198	21.2914449255048	2.02189921658351	11.3898033843273	15.2930682163669	87.0486113911133	2.68822990163926	2.7120589923271	42.9283885081162	49.9748680024299	0	2.37918359983755	14.8622090730475	2.14201862451658	2.94824616017475	13.2545490355526	1.09862253627577	1.59059305945379	37.8075033670362	1.46475356752485	16.3511547755873	2.38409548625572	48.2167534692412	28.2971969576714	2.29659303269945	1.16970710058564	55.0027604138203	14.7563700282263	7.65940992625685	3.31030771500996	4.39964865792176	32.5782888826556	3.60694957629825	11.656188740066	42.0927371778292	1.78508867486225	26.0039341239501	0	0	2.70347955993088	13.3337019205011	6.23029229957041	16.7009848812873	17.6904606160968	3.29744129673344	4.17506177872024	0.5001933878537	1.20675699747991	13.1753958160029	14.7741263731755	1.85734452113134	24.5989289299036	16.1101531783231	12.9510984417553	29.0051798652561	3.85306353286041	8.7869724941336	1.13880803500338	5.22611198089201	2.66215063009102	0.437351767939434	0	19.8833700515098	18.2015629742259	1.27823294426548	42.5809086047218	13.3677386897664	12.169763207036	0	10.5964288329806	4.12195085110582	5.03281206111882	0	8.30092455268525	0	0.75881766021555	7.96291983666849	0	3.74232435571278	8.54040200850944	2.95883388405737
3.1.1.1.1.5	10.7693992642569	13.4268270768299	8.02695622453287	10.0058464287561	9.64942048056818	11.0156017467798	9.54444082867458	11.7719465498862	9.73487468745921	11.0949710589328	0	12.2463806630233	10.8105684833039	10.61669823319	9.38225491233358	9.83785082132476	12.3490958277282	10.5273980934087	12.7331107124041	10.4826530139547	9.23801902477906	8.78898029020612	12.1945467891458	9.01642356720648	10.9856517564364	11.3079825172165	9.49223202861073	11.4291563778942	9.74681228542016	11.227788159864	9.48762426030577	9.517781856672	10.8916064494051	9.14873963414014	11.0343590500332	9.67922704742787	10.9015204400618	10.8653789705775	9.82141829024079	11.7678620067049	11.4295260987708	10.5375419325811	11.6657743623338	10.94134116763	9.38708180531555	8.29652563942292	11.2491388742243	7.79379294460075	10.48323592065	9.89232389020032	12.4478693772955	12.5048346963425	10.1903924231637	11.1258898001802	10.3545159196615	12.0727393873537	11.7591779122278	11.7469866925273	10.0730765658097	11.6717540598928	11.3451315134223	6.83431193988169	11.1350118978108	12.58138069474	10.3528080059095	12.1486602205399	12.1877912433801	6.62779001716993	12.1956600399695	10.36788943682	9.46242413438263	11.8824343909035	12.169763207036	12.8703666199587	12.3625003051441	8.636468449936	10.3452247922998	10.3138771084384	11.7386811856155	11.1836382397207	11.3822649032332	10.6637932315619	8.78223262900894	10.9299631976373	9.48933556501049	9.53402029307376
3.1.1.1.2	11.1537839764581	10.775028729156	12.6825908347619	11.8176743128555	11.0544482477388	11.5935968501991	11.4680127495305	12.4225487866891	12.9668530836957	11.7486747591618	25.2440973034229	11.505623979016	11.7025345518914	11.0090544722427	12.9590002544232	10.9547362380987	12.3173733797304	10.9980347140552	11.759682248596	12.14677417992	13.0376564149708	11.1839774192873	12.8440389550894	11.932416916328	11.8352088256008	12.3592176786508	12.667494016972	11.3148648141153	10.3567740865077	11.8504200487292	10.9718526034933	11.1448216182757	12.2688676520396	11.3167781660445	12.4302054698624	11.5974738622818	11.7433366902596	12.3838602119573	12.6275378017382	12.2204720838859	12.4554562288514	11.0746166504352	12.1385452180705	10.4264545244474	12.1521406218893	14.1870588434132	11.6039194079499	10.3546106263981	11.387415018806	10.5188377365797	11.9685104323314	11.5694730610561	11.295245496412	11.980826595352	11.4329008703189	12.0820261099594	12.2536990157799	12.7270210108752	12.0876918789716	11.5550365192939	12.6958443407751	14.2348954404964	11.2514233858334	12.7052589046574	13.0764838950071	12.4732724216327	12.0312743453072	13.1230242339965	13.1713128431671	12.0920836527514	11.5441574439468	12.8330291421757	10.465996358051	12.45207970481	11.385274090547	12.0596504900925	11.1225146550726	10.8888208961854	12.0740720766331	12.2256259976654	12.0955535038359	11.8270314626729	11.1628932278264	11.2376654224404	13.7785152403952	11.3619221147803
3.1.1.2.1	7.45573795217787	7.86728149033	6.85635844178849	10.0443304534821	8.26851626459902	7.65422327257864	9.17734695064862	8.82053533234553	9.55538793540918	7.1405134686713	0	9.46480944535487	8.24211678136909	7.91924908970289	8.07783426763414	7.16137670081728	8.87945307796512	8.06971508263128	7.49706518580803	8.23052053048786	7.22975401939231	7.62169384541312	8.69855579388795	7.95340772050458	7.04912654371336	8.26367628205865	8.07115659409487	7.63431929929652	7.60487168237419	8.18161267899178	8.55348317303252	8.22787194714935	7.21349338433382	7.30037508596356	8.66369597287762	8.41432805827537	8.6654460254738	8.44126393897578	7.64937386066831	6.44969359982867	8.68836128468113	7.45701052083864	7.65566442528155	11.2229198006205	7.39232692168599	7.33353605627562	6.57101140970317	5.01029546438619	8.23097820332282	7.728378039219	8.43710401116382	8.59707385373546	7.39138660956446	8.17972490243513	8.59456389978001	8.35805034509104	8.15197063374713	9.12489144865957	7.55480742435726	6.81033783998412	8.48878059583309	7.13941515148355	7.90048074283592	8.49243196894951	9.38408097107086	9.21172161222434	8.08242998245207	6.83490845520649	8.34238302985354	9.98619487707404	10.2016760198813	12.532255021656	12.169763207036	8.72628093931351	8.9407368278274	8.83275182379818	7.07739196094835	8.68176091707646	8.11226717648786	8.64345211514997	8.63155088495188	9.37738586028724	9.7280115275176	10.0240830956592	7.29492671560182	7.76693894565061
3.1.1.2.2	5.37982660078717	6.41723352936722	6.13826064228985	6.03067305117789	5.68143448855884	5.85465892147191	6.47812725928138	6.79516717102771	6.54527162809758	5.69741757080335	19.9130810371828	5.5170208438871	6.10877993614854	5.81067371330606	6.25108220449596	5.24231497053291	6.05792126681325	5.53690141937065	6.13205331724354	6.01210981682695	6.49732795860419	5.77315372003736	7.02511934592093	6.65383129558553	6.23238282652732	5.93130124212479	6.13943543519446	5.10530330850789	6.32525579053832	5.94412314345739	6.26137330313492	5.7106691140032	5.90048129279916	5.55682680924517	5.94719498799583	5.46936715514196	6.30619408604072	6.16874818604386	5.58049558960676	5.80405863679113	6.40969340361078	5.90862170982489	5.7787117584316	7.72329964773885	6.30811897317205	5.85637103959266	6.26083294809771	5.43600684371312	5.63987814848693	6.75652187271852	6.93114831238524	5.74241624683022	5.89181357593134	5.4768312019463	6.48457130406347	6.1638345137545	6.48343863268777	7.04161107059057	6.77181617869558	6.08693758698538	6.23289689139184	8.18394497002639	5.68287539035998	6.53548644233554	6.5770780272837	6.3801904969988	6.61083908928853	3.50883000908996	6.54304551361062	5.73951655366263	7.09681810078697	2.35901270995878	0.477245615962196	6.16479745661887	5.65604589124239	6.02705418565052	7.00646384979286	5.98953564244732	5.72630624222672	6.61070151329257	5.71345061809355	5.86741461649257	5.69851655656055	5.31472954718874	7.14491148424319	5.569569664108
3.1.1.2.3	6.09425536960626	5.47289147153391	4.94413970351662	5.79770198589296	5.68143448855884	5.43877728188196	5.6181323941362	5.74043560186535	6.18058728798362	5.33888442847591	20.5005787696463	5.72709848610102	5.91788959467028	6.0960720006266	6.03144958650016	6.11406074061871	6.0440129958606	6.6233757825538	6.05353089537294	6.11013334644913	5.50089979736371	6.31707958358565	7.0539344375777	6.55517158060491	5.90677797338827	5.89573121968326	6.36622599047269	6.07950369829563	5.47489245485382	6.64014942063101	6.15367648568969	6.15497746612245	5.94608388559739	6.26489779294378	6.10787755024935	5.37522292554789	6.08578247833227	5.54111094329877	6.69386201195819	6.22830823599016	6.0004203554473	6.9831536649994	6.64708882430461	3.65177755083304	6.02405771506337	7.59441283298108	6.48424443134638	6.0994901305571	6.33836954441472	5.1970542176777	6.53487930582299	6.04581573144907	6.06001883517086	5.88119117583897	5.01529707985725	5.95561558406246	5.48439214261248	5.72027178070893	6.28785214201164	6.91897945081902	6.07276317679087	3.82042282353635	5.69404017501688	6.22336523328444	5.47477064362197	5.80917239589118	6.62658855704145	3.45797740026257	6.37894038358905	5.64089755838895	5.8625888658675	3.19663316494414	7.67224202182704	5.37347798903943	5.54136918439688	4.99242494388593	4.37635831401636	5.26666065111747	6.43075577994589	6.11957299225437	4.75085839439301	5.557644279597	5.44557167029518	5.45077677897296	5.56982739685399	5.66037786515324
3.1.1.2.4	6.89013024546093	9.54925201584883	8.67280327708149	7.02267099482458	7.24872676126473	6.91770852089866	7.89884758235137	7.48799916762305	8.20247113751952	7.04163587244479	29.5164831728488	6.95231871113601	6.44114010677687	6.47029659938793	7.72500932261104	6.944365285641	7.57119510096086	7.46313515952603	7.86637874175916	7.11645624869768	6.73115029391697	6.76221112845601	7.28107684974108	7.05909650755429	7.29851346577039	7.24233668716558	7.0289711749953	6.42890046256549	6.14732209770103	6.94257434022937	6.57456059984345	7.12019905865735	7.17828344969135	7.75845402013087	6.64915256549414	7.43388911166091	7.07996494562924	7.02042293011308	6.79944343170516	6.55504249710355	7.28654730644204	7.1734990686759	7.59016353701754	6.9909177845912	7.27142778188305	8.00022115230068	6.90166000426549	6.45003554035923	6.84573380163133	7.04970208267149	7.67827453557745	7.57189300923359	6.15862191817334	6.7845716385854	7.95529881632529	8.26198080089459	7.53551792399613	8.04350320325757	8.93179202879676	7.43375998410571	8.07150378004379	7.87797533956806	7.24517525717665	8.3097182837938	7.47238142377273	7.43498005497038	6.8481672757722	10.970135200833	6.98011871634368	7.44901267520225	8.32040742850887	5.07052157198036	2.93752904997421	7.1682553003403	7.81537375612556	7.39108428474147	5.11958468286225	7.33246288927131	8.35296796680867	8.23958544827192	6.98635569922592	7.45710823179844	6.28966262555017	7.0790766137621	7.4605810649048	7.14201282358677
3.1.2.1.1.1.1	2.9484054629067	5.26392652443898	3.46618564241192	3.29038411407172	3.09896426648664	3.4062950321259	3.38727532905758	3.22584829554914	3.8828875173843	3.23035398153204	14.8378314871216	3.52321040139084	3.22827476643482	3.16297877204229	3.64236890613321	3.13680136482079	3.445181446518	3.103330587696	3.57814474777201	2.18884942194792	2.68377232538048	2.77152503469568	3.15407373721235	3.5208761450455	3.36227523454569	3.02419477040642	3.03430334614364	3.25097807482005	2.12228977182535	3.47968641318098	3.37620004032674	3.19688175281519	3.03032598793932	3.52506934106139	3.33852056485379	3.05975565755468	3.1252428288594	3.45210578135616	3.02442776020652	2.86995935303381	3.51946460327955	3.92840181284273	2.82574079948875	1.57976583703749	2.82636499447319	2.36370170408884	3.13284584381808	1.82192562341316	3.20155642463032	2.69790651550918	3.57410591663172	3.12052465831456	3.45571322005611	2.83470637253396	3.33192710164274	3.74634832387288	3.74444584133839	4.4470735335996	4.41514719605295	3.36730896470111	3.61224706205664	2.49629900401523	4.21876612967159	3.998767500531	3.40029239570717	3.5882724596849	3.33269028497212	0.45189477389795	4.01136374087623	3.48608984799675	2.79571622152214	0.607624485898473	0.553171054865273	3.80783168260953	3.13076306428973	3.47956890028413	2.8023612613048	2.66325453380372	2.98421667803147	2.97569088418289	3.43192532688396	3.60045896921135	2.68073044934434	3.51146668441881	4.27020100425472	2.95883388405737
3.1.2.1.1.1.2	2.65092904966324	1.11890225640249	2.22971006237024	2.27055745883312	2.52508199491504	2.34891507835747	2.89596281553801	2.88682277034423	3.05431693319033	2.94866347962629	14.9111047290333	3.53452450030347	2.7120589923271	2.55800881343166	2.91998749822627	2.91759791514778	2.96453829503567	2.73505930858166	2.88577509136261	3.33042621797518	2.9454553412339	3.09750520644417	3.34687289593403	3.07378076154766	3.47878972287153	2.80350259083345	3.11256910705608	1.65187025774252	3.77295959435619	2.87074129087431	3.15171079880021	2.50467943596632	2.92785119607664	3.35099184273737	2.70111914245604	2.85977162764915	2.7779936256528	2.97239363231986	3.72350473640997	3.77175064317466	3.2726625705808	3.01679627908572	3.47926603788903	2.09172698792927	3.19160781380729	2.29635977519742	2.53105624670048	3.80411322295989	3.34881147465207	2.97685672621769	2.35813674538828	2.77190502435592	3.45266585390086	3.00106238031177	3.85137482377653	3.10847242772676	2.78088666843225	2.98336169968946	2.27843398512362	2.41709832210467	3.02358457786963	2.56286697745563	2.43578385264611	3.22599504993334	2.79525816159557	2.8063405109447	2.85450900173902	0.552315834764161	2.94166674330924	2.44994647650883	2.03704964004071	0.371326074715733	0.338048977973222	3.01649217655282	2.64910720824516	2.22454490377139	2.79600670062156	2.41388613176217	2.85082257364948	2.68225469977041	2.65586181075443	2.86385713424042	2.70222542431044	2.40577994295822	4.11204541150455	3.08211862922643
3.1.2.1.1.1.3	3.58979975475231	1.67835338460373	2.77475029983852	3.61749832424259	3.54713899285685	3.32627974314529	3.34463311090305	4.25347687044234	3.84527550154639	3.83159661194377	14.5081018985189	3.28561432422576	3.46540871241796	3.20552482886173	3.82949180095248	3.11853441068138	3.95271772671423	2.9930837716554	2.85602483268877	3.45781957057533	4.06115812200432	3.39759191774172	3.37264639458258	3.07378076154766	3.36350819209411	3.21593593287412	3.19351062047834	2.73823538220382	3.77295959435619	3.71424305288429	2.64267159761942	3.172593952224	3.37678837947506	3.01411964690663	3.75474717674741	2.93309910528118	3.33920445911801	3.54757592072133	2.9140471850165	2.81624048023708	3.62802744566912	3.34255362377573	3.1381615243705	1.07268050663039	3.87999381286376	4.64210363158188	3.17283404144789	3.58761897449875	3.95548022006006	4.03020602934087	3.0153223957424	3.76997608993437	2.59229280940129	4.32673492229231	2.65176627210843	4.21342044145536	4.04685221844237	3.51788067088382	6.71538437720645	3.54217411767892	4.17415216059878	1.30177370283461	3.43751314269537	3.76366089158889	3.33261819618802	3.49881414351547	3.84877618212003	1.10463166952832	3.24809036240395	5.16027373796063	2.89129626328358	1.48530429886293	1.80292788252385	4.02198956873709	3.46673288980231	3.62033778456913	3.07560737068372	3.41357634794651	3.43775663293026	4.54619440639052	4.32807109900721	3.52355322207358	3.28770759957771	3.14830461671075	1.6869929893352	3.23279998443306
3.1.2.1.1.1.4	3.87698373513249	18.1262165537203	4.28104331975086	3.46356222533865	3.73351409248153	2.79925879682876	3.67093878025945	4.44817827648371	4.03023812060812	4.49796124010791	14.5081018985189	3.58430653551901	3.05106636636799	1.80022274388875	5.8591224554573	3.29857351067948	3.39883371405364	2.9724418146095	4.71244097393648	2.94824616017475	2.16892620581769	3.07614310157214	3.57883438377104	2.95082953108575	2.49008106479225	3.43938083210629	4.05296232663472	4.50023032379584	3.96160757407399	3.52144265013915	3.2751798816398	3.78707530718107	4.21610572235036	3.06376397050274	1.90342693613073	4.7516205505555	3.33359235078337	4.4886483616156	3.30258680968537	2.71566046308576	3.39166848223828	5.20078682479002	4.05232162060016	2.31698989432165	2.1627836479447	4.26678461456037	4.82847653216707	0.668039395251492	5.11057751131686	4.28667368575347	2.92254324510417	3.45133437619053	3.37891959294375	2.63507916320058	3.63670803032013	2.87888400775358	3.43240868789352	5.10154850646898	6.9072525022695	3.76283414468187	3.08245082628833	11.4230642423737	2.7331392840081	3.7163462975232	3.08809473090559	4.98581015450955	4.15667827668964	7.95334802060392	3.53000009197109	3.83469883279643	2.36560603359566	0	0	3.72321320077376	3.29666674803842	3.41533070520196	2.51640603055941	2.5016638092808	3.62222162298993	5.23721595616188	3.33879770494842	3.43662856108851	3.16160374644322	3.20770659061095	3.98552093730441	2.66295049565163
3.1.2.1.1.1.5	4.14207664009882	2.79725564100622	4.31077278724913	4.23324271985835	3.1563524936438	3.56387115336995	3.14069206755531	3.88653960521052	5.20815795779068	3.69832368631095	14.5081018985189	2.88735804250142	3.50307619842251	3.65429830490237	4.40391557109535	2.55591222318731	3.70095226641396	2.73505930858166	3.51053052351328	3.60341197354692	2.74462884069523	2.99069468208403	3.9543910783643	3.48361819642068	3.45844592332257	3.05409500118728	3.44369348014715	3.83948222069883	1.72927314741325	3.57247805086581	3.05423520708474	4.05758068626543	3.71837101901733	3.29780149602725	3.26433121896815	2.88421412019316	3.03053850071215	3.45109373040882	3.72350473640997	3.69631563031117	3.86769212886822	2.54940530626962	3.78626010005571	1.93082491193471	3.56709108601991	3.1111971147836	2.98534839354415	3.89689647230037	2.73000935433593	2.65627215570194	3.20861229290537	3.36241110723876	3.88843921410194	3.95261874480087	2.58862897991537	4.02424646245124	3.05102994479425	4.19535239018831	2.15851640695922	4.05027286406729	4.20090954624365	1.70857798497042	3.54295833112161	3.64537440642467	3.57911362490015	3.40162486175115	3.97706872152403	9.38936919099074	3.89157996250285	3.12456941931561	2.7598737058616	0	1.35219591189289	4.4241885256108	3.27050272622859	3.238675668726	2.37660569552833	4.13286564983524	3.94084296945663	3.95518913355975	3.49899254432726	3.65549243964021	3.6480043228191	3.77202534266288	1.42340033475157	4.60263048631147
3.1.2.1.1.1.6	3.1479782464751	2.23780451280498	5.05400947470588	4.69505101657017	4.32871199128293	5.11901492938593	4.24197370163314	4.40324718278186	4.33201923591935	4.09814246320942	14.5081018985189	4.77907538069201	3.65374614244068	4.00049498641943	6.12718688152397	4.05087974995725	3.9275411806842	3.1995033421144	3.0940269020795	3.930994880233	5.0876046803131	3.54000595022191	3.84393322701334	3.79099627257545	3.33638312602883	3.28902538589399	3.399543563735	3.75019193649653	4.08737289388587	3.91271405571017	4.93876331358383	4.40823580730072	3.7476495309781	4.89351189733077	4.09190814772064	3.22640901580929	3.74608231338029	3.60694957629825	3.02197485853563	3.62088061744768	4.53710038194156	3.05928636752355	3.27460332977791	1.28721660795647	3.22915614102855	1.77782692273349	3.89393268723151	5.19586196306716	4.00401371969269	4.7629707619483	4.09774581985505	4.36279788294616	2.94985043828423	3.61103440883042	3.1568646096529	4.17902517254552	4.00447680254245	4.51233457078031	3.35769218860323	3.83251625847228	4.0136078467296	1.46449541568893	5.37770460973816	4.064753762916	3.60869307634561	4.27632839763002	3.07902094569603	6.62779001716993	4.28993066732597	4.26077648088492	4.99405718203528	11.8824343909035	2.70439182378578	3.67724760570248	4.70952392576917	3.00967839922012	2.79600670062157	4.16943968213466	5.03086336526379	5.45543328766862	4.72153210800787	4.61011148438702	3.91822686525014	4.98976580761704	9.80564675051084	3.78073218518442
3.1.2.1.1.2	3.66741704674695	3.81031579207334	3.90500573085382	3.87544530078433	3.114917750484	3.38874234976455	3.09549432281337	3.49733918544174	3.64663143697797	3.59836899208633	32.545201556137	3.05150421267159	3.12436525805251	3.38711347862643	4.47119042705803	3.0733508527668	3.75708915958902	3.03771503013302	3.64722090120391	3.6653871180551	3.12638011649397	3.80064012549454	3.43912012854874	2.66671249853189	3.12744680633685	3.13917789727025	3.42579486538547	3.86602798086708	3.44155098133841	3.14488415288573	3.09814313128089	3.38740970204742	2.83447648225582	3.28630088052237	3.17610605088793	2.92517181040204	3.0612534179491	2.91372203010279	3.51785876389379	3.5597170935043	3.41337902017579	3.76209539790058	3.13631771618931	2.34830056856924	3.17841515829712	3.17125883514622	4.29385009835258	3.43047257021037	3.61246643211587	2.62904103388207	3.55444448728886	3.18366331998774	3.8159613163554	3.67961504771252	3.2251211417535	3.72723866740546	2.98403097641194	3.53770255605068	4.2003562513801	3.5594377044288	3.08505424759432	3.79977188935507	3.17019534068507	4.11183585283395	3.09385073226795	3.39243128104372	3.86958037769906	2.14955351908214	3.39881765612081	3.38558996048694	4.53940617257545	3.61290234858551	2.96021267198173	3.49400638210751	3.6435168209498	2.96016547608372	3.94463648033637	2.88242914013862	2.7737733149022	3.71559240133106	3.01476205545097	3.31882718654889	3.1221658618722	3.61228219663396	3.15456290404403	3.39866054249833
