mouse_id	MCP_1_CCL2-Bacillus_S	MCP_1_CCL2-Bacteroides_V	MCP_1_CCL2-Candida_A	MCP_1_CCL2-CD3_CD28	MCP_1_CCL2-Clostridium_P	MCP_1_CCL2-PBS	MCP_1_CCL2-Pseudomonas_A	MCP_1_CCL2-Staph_A	IL_1a-Bacillus_S	IL_1a-Bacteroides_V	IL_1a-Candida_A	IL_1a-CD3_CD28	IL_1a-Clostridium_P	IL_1a-PBS	IL_1a-Pseudomonas_A	IL_1a-Staph_A	IL_5-Bacillus_S	IL_5-Bacteroides_V	IL_5-Candida_A	IL_5-CD3_CD28	IL_5-Clostridium_P	IL_5-PBS	IL_5-Pseudomonas_A	IL_5-Staph_A	IFN_y-Bacillus_S	IFN_y-Bacteroides_V	IFN_y-Candida_A	IFN_y-CD3_CD28	IFN_y-Clostridium_P	IFN_y-PBS	IFN_y-Pseudomonas_A	IFN_y-Staph_A	TNF_a-Bacillus_S	TNF_a-Bacteroides_V	TNF_a-Candida_A	TNF_a-CD3_CD28	TNF_a-Clostridium_P	TNF_a-PBS	TNF_a-Pseudomonas_A	TNF_a-Staph_A	KC_CXCL1-Bacillus_S	KC_CXCL1-Bacteroides_V	KC_CXCL1-Candida_A	KC_CXCL1-CD3_CD28	KC_CXCL1-Clostridium_P	KC_CXCL1-PBS	KC_CXCL1-Pseudomonas_A	KC_CXCL1-Staph_A	IL_1b-Bacillus_S	IL_1b-Bacteroides_V	IL_1b-Candida_A	IL_1b-CD3_CD28	IL_1b-Clostridium_P	IL_1b-PBS	IL_1b-Pseudomonas_A	IL_1b-Staph_A	IL_10-Bacillus_S	IL_10-Bacteroides_V	IL_10-Candida_A	IL_10-CD3_CD28	IL_10-Clostridium_P	IL_10-PBS	IL_10-Pseudomonas_A	IL_10-Staph_A	MIP_1a_CCL3-Bacillus_S	MIP_1a_CCL3-Bacteroides_V	MIP_1a_CCL3-Candida_A	MIP_1a_CCL3-CD3_CD28	MIP_1a_CCL3-Clostridium_P	MIP_1a_CCL3-PBS	MIP_1a_CCL3-Pseudomonas_A	MIP_1a_CCL3-Staph_A	MIP_1b_CCL4-Bacillus_S	MIP_1b_CCL4-Bacteroides_V	MIP_1b_CCL4-Candida_A	MIP_1b_CCL4-CD3_CD28	MIP_1b_CCL4-Clostridium_P	MIP_1b_CCL4-PBS	MIP_1b_CCL4-Pseudomonas_A	MIP_1b_CCL4-Staph_A	IL_17-Bacillus_S	IL_17-Bacteroides_V	IL_17-Candida_A	IL_17-CD3_CD28	IL_17-Clostridium_P	IL_17-PBS	IL_17-Pseudomonas_A	IL_17-Staph_A	IL_6-Bacillus_S	IL_6-Bacteroides_V	IL_6-Candida_A	IL_6-CD3_CD28	IL_6-Clostridium_P	IL_6-PBS	IL_6-Pseudomonas_A	IL_6-Staph_A	IL_13-Bacillus_S	IL_13-Bacteroides_V	IL_13-Candida_A	IL_13-CD3_CD28	IL_13-Clostridium_P	IL_13-PBS	IL_13-Pseudomonas_A	IL_13-Staph_A
515652	14.87911733	3.944405069	7.082144082	0	27.78684202	9.215542865	12.41501933	54.95897214	3.579975351	3.776980788	3.704657108	6.425986473	4.850842386	3.380397587	3.748625707	5.431955371	4.209561328	7.811242024	7.391197742	4.945157632	10.61694774	5.481220128	9.45462137	33.54781759	121.4786531	9.823544282	20.56126558	1198.912499	1086.2142	63.2160087	27.87684184	2251.192505	34.06427638	5.818667906	4.315323295	1	31.91307051	33.08028218	4.875195353	30.90997751	587.1334995	117.8928575	19.47686464	48.2090277	846.4406779	165.7117258	31.90699307	633.3518225	7.536256339	1.047237151	9.491663794	9.898846297	14.64089513	8.975860795	12.69170302	12.01163529	37.12083583	97.36774599	45.16036873	1	227.0279257	109.1996722	141.9974018	267.225292	231.8757463	24.81695731	22.14880559	138.2203512	419.9613877	108.6237363	36.73403164	2156.59878	78.92953275	36.89967178	40.17623691	0	100.5199855	47.40567759	57.87050654	1066.012437	8.155515501	0	8.679062319	4.714843825	16.39999727	9.281185296	12.77482473	65.93213897	189.8902455	80.60124953	57.89832367	116.871776	154.0438387	100.3496407	78.55454605	177.9669156	18.82827096	0	7.341432809	0	13.56189371	7.722390369	8.456774257	10.95609272
515654	7.21109552	8.615411162	0	0	9.10895757	1.541565504	4.032850911	0	2.627275989	3.436813794	1.166289115	1.200730947	2.894192932	1.123013825	2.165233777	0	5.975152224	10.03677563	0	0	6.987685108	2.109638612	2.062905176	0	1115.543704	10.5228207	15.48332456	0	33.62833489	110.145808	8.3823377	0	10.12081497	4.442649759	5.132791478	1.349923539	5.467831972	4.587044175	6.82051584	0	22.8691546	23.9523264	10.07833216	1.531117097	16.15008943	14.49621256	59.5237259	0	7.112489496	11.63805156	0	0	9.379330271	2.092952067	5.910237646	0	45.59220375	141.7916305	1	1	114.0479958	1	595.5496577	1	222.1562003	20.92402627	20.96890401	17.27623001	64.61313847	200.9812921	39.61793406	0	73.70618252	75.53673042	0	0	57.21454895	18.27166511	50.07345324	0	7.621489463	5.836262341	1.946380648	0	7.515084979	2.571396915	2.890275145	0	149.1333367	65.9362951	1	1	82.46029104	61.53460997	152.2144446	1	5.502331397	5.324796467	0	0	9.614254606	1.901675255	8.85503889	0
515749	7.388102242	2.758112448	11.16732329	22.46618501	16.82266641	7.077371758	13.87188173	5.030918458	3.62967954	4.68259056	3.266998578	3.62967954	4.279333189	2.891307138	3.224995322	2.59662497	8.471406753	3.733597116	8.21765574	6.529557175	10.07412614	6.743130498	7.220223766	2.624192227	17.32093354	0	24.1413027	184.0543869	37.61018082	10.07803695	54.01412295	491.5972749	3.103795987	5.015838164	4.026228545	11.97507312	18.79997129	2.781777309	10.0872684	7.195925716	13.81248628	6.529228994	30.33529841	774.9460833	315.625817	19.29619432	361.3502235	78.46449996	10.32356373	0	12.06729288	17.86971196	13.23261018	9.315936831	10.08123458	4.390368156	75.31624698	1	1	150.6226776	12.47902384	36.7670995	55.22097791	49.9684005	15.93750314	79.58169266	45.67861979	55.3089339	121.2885847	9.932513906	140.5510329	168.2973035	28.82725737	13.63587621	43.09334812	48.32429493	70.09991348	37.18955734	37.35508714	39.84808717	13.73494034	4.107966986	10.2341654	15.69606641	18.30849764	10.60548428	8.958822556	2.002221238	34.94944829	133.4053642	96.09157118	103.6785992	93.68911294	25.39750482	92.36694964	152.4352681	6.855921524	1.616220387	6.295020264	5.032494582	8.775244982	7.348879133	8.034066105	4.861427013
515753	4.11719611	16.82266641	13.25313398	16.18806143	13.91533738	7.172868117	8.983049369	64.09722668	1.715419624	6.172303629	4.011135606	4.109634935	2.923104691	3.095654651	2.575797966	7.187631221	3.827929582	8.985241828	94.26481882	6.313434451	0	4.811907129	10.15963244	12.08501461	5.480226861	47.33967782	4193.695951	11.93592369	165.5440676	9.992896701	1004.390885	318.5313671	2.566950988	28.44543603	149.151678	44.35373539	19.05270863	3.188562927	49.98927168	77.71347497	19.51563817	601.4763613	30.56500421	621.7815439	157.8209314	24.74504783	15.89316176	2466.7589	8.801830351	11.47194329	10.67123438	9.034003831	4.033097332	8.768061656	10.70609399	11.95600936	119.2041977	249.949644	229.6943343	83.47676663	1	191.7440532	157.8955069	257.5233255	7.235634506	622.5525117	604.7185742	216.8397834	169.8660232	10.04546964	290.9692502	638.1532949	17.1024779	160.3638243	460.7878321	94.33095742	157.7057664	5.611903278	163.415109	197.3664505	7.739115437	9.343809732	192.3260287	14.62261068	43.70641973	7.078984189	67.15054509	25.17458288	1	281.7621933	130.8034204	107.8134936	69.36428311	71.87125451	102.3487532	222.9444291	2.132713882	16.18239719	10.00910208	6.492166743	3.356631287	5.559361684	4.667366895	12.50738374
59-1	13.12729891	1.220408698	4.97586615	3.073413044	3.520757989	12.44896609	10.52599603	7.853593225	6.032908845	2.859628212	2.34119172	1.506841181	1.870215916	3.562941766	5.09019456	3.99506207	218.1297268	3.513031612	5.132004976	1.812329971	2.004338803	471.8907088	12.39298522	5.114526258	2666.657403	0	1446.330025	0	3.999112543	17546.57932	24.60305787	8.927990195	140.2011352	5.809350225	18.40089321	1.765888407	2.336465288	195.4503085	4.75927046	9.802677759	40.0060294	27.76227978	79.70766866	12.41981757	9.962495998	34.94786666	79.65922067	120.6631846	11.5272781	2.102682915	3.338464084	1.448586165	7.653552702	11.60279057	13.82718173	6.625593443	255.0124194	1	3.777115972	1	24.87641888	278.6691303	151.8989161	1	447.6675788	42.20885123	266.8242046	2.269222881	23.10356587	503.5465662	43.76917476	26.84142553	319.2880828	0	92.24831452	0	21.51166575	474.5936385	38.49075014	13.57091426	165.3356784	5.208374628	6.769364635	2.97899846	4.34417758	243.9982599	16.32659197	12.09835509	136.0720347	20.25798135	626	22.88669808	43.01707791	159.1429876	98.17491164	1	15.68803526	0	2.863426351	0	3.838686569	13.68209028	9.943856028	2.356845663
59-2	11.46850564	9.012099436	5.132069993	9.807249797	5.786543667	11.29363377	9.288237867	8.89108109	4.153478647	4.33363861	2.599406287	4.072405176	2.140495839	3.778558119	4.553031828	3.204062049	9.760443518	6.341496497	3.364999444	5.254909143	4.684136865	8.491799545	10.44418383	5.458894809	52.66071565	15.19613637	4.848985186	830.0594644	401.305741	69.51874666	22.7550881	9.378032691	11.76482484	6.441808347	3.755320703	8.600892989	10.74212483	18.07221335	4.639343597	8.448234266	57.59196555	223.601266	8.619666803	435.0069088	87.30778537	71.63418215	29.13523304	117.393231	12.78338128	3.043389433	2.897345561	4.113533659	3.506462712	10.0072305	13.96079348	8.898439504	201.3489191	54.3786511	1	1	141.9288219	83.71207043	172.2909497	1	32.7594824	108.9244008	12.42695471	132.117668	264.1709245	50.03253147	15.17158603	128.3986799	36.15303785	1.525416596	2.463406597	59.50360801	56.98266226	52.34311531	46.98532928	14.37232672	13.76684263	2.164329682	7.446194066	6.012024609	5.138717701	10.35161022	13.84988155	3.08394755	83.11974807	86.74938277	22.40238808	127.4851052	164.6777304	84.24138822	75.17378118	82.94719574	12.97253562	3.576198001	2.968507624	5.190587972	2.777649235	6.878058525	7.363774695	2.017587426
59-3	9.482174768	5.894211937	1.985588084	57.8004097	6.030291266	5.497519167	7.747849141	8.915279715	3.552116175	8.273047069	1.433199761	3.69525741	2.649645542	2.285103062	2.907191124	3.153414895	10.10616925	3.516858411	12.21917922	4.324482527	3.875415275	6.192281321	7.16673386	5.548373883	29.49001284	6.849643859	2156.734767	1839.000156	45.56808702	17.1441818	15.96092939	8.369217903	3.976710711	8.286128509	67.51514569	54.25626452	10.05876452	3.80431078	3.912799162	12.0332643	24.73132888	184.4113195	5.096351234	1024.683258	43.85051643	17.2895471	20.60949684	130.0923199	13.4219738	6.877288958	0	5.026712588	3.050752203	7.470731904	9.638517077	10.83571527	126.7912286	105.415833	1	1	1	21.64543899	87.38137023	89.08798666	18.32903135	59.01642433	186.2905075	510.7279611	99.15079887	24.103558	15.493281	168.3274811	41.46489044	13.63587621	130.2951835	180.0711224	33.92366723	20.06618158	22.54516021	29.25118102	11.91401015	2.285490559	233.7248939	27.04866473	6.40928846	7.895088072	7.862732587	7.76593291	75.21534944	1	121.263528	86.83366251	71.28156177	67.70312583	79.61525504	211.4570049	9.075763738	16.00867854	1.945585641	2.747184871	3.579451866	4.993991989	3.981528681	5.602202338
59-4	13.54816696	12.67197811	4.994207245	16.87505682	9.685923319	15.47466653	11.50736226	6.53047609	3.797502864	8.202929389	1.714220188	0	3.453645869	4.266201316	5.17716772	3.135604254	8.293554175	24.29635303	2.651613171	13.67669498	2.762420257	9.834643392	11.93449689	5.678953993	766.099154	0	10.14922268	0	1.19821294	921.5809191	36.02377196	15.99526092	9.062640111	10.5986132	13.70951795	1	4.973422761	16.63921459	5.210500869	3.437094836	69.08125375	28.22777408	22.23854702	751.6496782	33.68427076	230.9601587	48.03859613	22.39913827	13.80663686	31.22288498	1.34001677	11.88020747	3.708217102	10.9705557	17.34215601	10.45746288	228.3914161	1	1	90.17043718	1.593417372	118.6262427	138.2097632	100.6201417	121.8523586	19.37327829	33.1659107	159.0632606	21.96201705	271.0686156	20.85924409	19.17788658	95.77788986	0	1.19320198	0	0	76.70833553	41.19942735	21.46856387	11.20896179	4.931881682	4.090992602	0	7.965343314	12.14148485	12.47565528	11.11871251	124.9941236	1	29.30644572	1	20.33611258	133.6314644	82.59997666	64.79132935	12.11609648	12.82521636	1.106928721	0	2.215280209	10.8557851	8.794237375	3.241789672
59-5	15.09062585	3.469005745	0	1	1	12.10453638	5.099854689	9.346406619	4.620191435	1.115862755	0	0	4.146973824	3.751772818	2.76104788	2.462977115	11.3864746	17.34127811	0	97.02353563	4.185077516	8.640052191	5.145127038	14.53800742	180.7299765	2482.182283	0	6.706424566	10.53730428	1546.454174	7.103571468	5316.667496	19.49798423	193.7212001	0	1	16.87311819	28.6107023	2.694052156	101.4591079	86.77365976	4.958593686	0	378.0606984	46.04585417	64.66413819	10.46064196	50.89923246	14.36232912	0	0	10.96555744	5.834903574	12.26994569	9.340310348	8.093023526	205.3618874	68.21362712	1	55.55739429	97.89888978	161.9805348	112.2912065	1	89.94059221	1	6.571948403	56.63106005	113.5504348	98.76441912	10.24821041	436.2248816	73.43326683	745.9703355	0	183.9298249	65.64098917	64.75918223	1.941294977	140.7526313	26.68523995	0	0	0	6.32910951	11.14877174	6.110483924	177.061888	87.73967923	1	1	1	161.4933866	97.11654585	58.51107097	93.00113228	10.61292671	6.342395823	0	0	1.86894521	11.43117824	1.995348603	7.393577408
61-1	10.03542279	17.08922579	5.349086601	1	7.148984277	2.656138776	13.16118229	2.696819402	3.645258301	3.889503699	1.459099778	0	3.227989517	1.542444919	6.078656167	1.517145882	42.75172869	8.614440864	2.982127744	0	7.896051054	2.939094869	12.87243347	1.865501777	686.6402281	3586.964163	1454.197508	0	17.9091189	200.0033324	1073.082253	871.8273462	43.13160005	171.9508332	8.01201585	0	3.636241337	15.16370158	27.27969085	10.69651396	25.88981579	120.679282	33.84541115	1	19.48978687	3.863198521	102.4645888	6.29695647	11.31618978	14.19747286	2.14176671	1	10.57669894	3.150703583	15.38582043	1.699320611	157.3657002	170.4278524	1	1	16.20590565	1	221.7636359	1	234.1595965	281.4357024	64.43288615	1	16.75607351	64.94971999	293.5232394	73.92108953	172.1408784	181.0113538	0	0	25.46226559	27.68033238	67.67512907	22.6096907	102.3683091	17.21272402	5.638415781	0	7.504472382	23.97084292	8.964446733	2.997626217	101.5148094	151.4939882	199.7974111	1	66.0922881	49.35032468	185.1095267	78.50336355	9.380980051	13.10048131	1.395390829	0	7.27817857	0	14.33719295	1.541436415
61-2	14.1180376	3.572661871	2.153243648	2.340167827	7.656601021	0	12.12394715	2.28914556	4.064326242	1.948790397	1.877648792	1.946278076	5.12666744	1.258982541	3.92458775	1.3422868	13.51612361	3.493920794	2.699871022	1.567502832	9.89304571	0	10.3634478	1.707971749	1015.25506	26.39764829	1.549112307	1506.447789	39134.61209	0	28.9560291	2.265247745	26.2839897	5.449384134	2.221170247	9.719166874	20.62782229	10.44354367	6.375595004	5.07501768	136.0609824	16.77899843	4.255681487	84.24954421	106.3478008	37.54447063	32.99740112	47.75987595	11.45183022	4.162013814	2.194274268	2.374752499	11.80446596	0	11.34631347	6.066061169	96.30347657	1	1	1	145.2769184	1	172.6114013	1	78.68035406	92.31018831	9.421538313	137.2802906	312.1745961	25.96886501	23.43582338	44.85807789	55.23729552	0	0	31.3846158	124.6913674	0	81.23896407	2.210585923	16.86228274	2.684190146	4.335496998	1.974210626	17.85055758	0	12.05526906	9.561163397	101.0007353	86.66493715	1	119.0313434	206.3853844	1	78.24651264	82.48360388	12.30589727	6.276813648	1.162308105	2.252589953	6.708602521	0	6.999989555	0
61-3	7.435997541	1.62629509	0	0	10.50170505	2.10332898	10.02571146	4.304706773	3.131156898	1.977765772	1.645181387	1.229195464	2.97684825	1.517145882	3.651495946	2.043839055	7.420625478	2.462064355	7.791325172	0	8.814761491	2.262087951	18.48119507	1.488462401	19.47662014	1366.404568	664.1974231	29.34017143	1029.30962	0	301.8573279	905.0281891	3.189956424	11.10443517	18.52607879	12.22003044	25.98348664	1.18810737	41.53129018	9.135481974	17.05241081	39.14758091	3.892249537	37.24608311	85.04221028	0	21.55927521	83.42470785	7.043136614	8.613989426	1.417630887	1.459906767	12.37649884	1.811780645	9.140768495	1.465579836	10.34740915	103.1744913	1	1	181.4934875	1	90.3248472	1	8.753130264	130.4604483	144.4154321	36.21409024	237.744331	4.399113947	222.4034197	150.0141078	27.08432241	22.91073091	12.14295779	0	100.9650977	0	152.8896091	21.89944323	7.589515074	11.69387111	76.81893512	1.60976589	13.18937622	1.789153781	33.8771938	1.879116157	43.71867561	198.0505436	153.8580776	90.47456297	112.8290897	1	99.3191376	167.8804753	4.636327879	0	3.229091388	0	9.251159257	0	7.189000777	1.536321373
61-4	10.23453476	1.636981357	4.425985695	5.04010226	29.21225776	1.342661735	9.365798624	1.080112075	5.13710314	2.257238694	2.212381418	1.866503481	4.68090062	1.517145882	3.363685147	1.28150074	10.13823848	1.31795	3.193487026	3.947039137	7.831173467	0	9.465124153	1.387649309	7876.571032	1.549112307	49.5299171	85.44645076	3671.533883	5.233961386	38.74928497	0	27.15760474	3.413063769	6.989487994	5.003713266	26.96901515	5.271584532	22.20465845	2.139108122	214.5991307	3.570894171	19.52856725	14.16487197	51.64873896	87.87433924	40.85229319	1.857934929	10.60653897	6.376016783	3.94116654	3.861731927	9.628715364	1.266810029	13.72961963	1.005377007	140.6237977	1	1	1	112.6577883	1	77.94831025	1	441.9679792	12.63928459	25.26385495	135.9918633	426.7220964	98.21248319	34.9336922	8.015415372	133.4338328	0	1.845944696	34.61284579	157.3106018	2.443871341	43.94472624	0	20.90477503	3.282902474	3.39610906	5.009640947	106.9222001	1.38369743	11.31754326	1.750806602	200.7284012	1	67.41954306	96.85000947	135.8670136	100.0321254	64.34209634	1	7.812365781	0	2.805144273	1.726522373	9.997585966	0	9.465059829	0
66-1	7.704617319	15.42669898	2.312658485	9.66651418	11.05072154	45.98234672	12.77374729	7.882448389	2.707265073	4.236701982	1.625144207	3.635908411	3.783291402	4.502867336	4.348487173	3.057348179	3.971018472	7.220223766	1.421782803	8.861167928	6.076483216	6.939526664	9.042265058	8.081535188	92.14344146	15.0114404	2210.569544	7.788249067	11.48164405	183.2386044	47.46339652	13.5182518	5.600335322	13.6192542	9.629075165	3.283600355	3.255589649	8.722619315	7.271352824	12.57386631	28.49653818	100.0038958	25.41943355	36.24949717	20.06060715	719.1007669	156.5594891	87.38871816	4.52651959	8.985546737	1.320881587	13.28887861	7.377330108	16.18017654	21.33776789	12.79357227	29.16090077	41.42528792	1	94.6256787	72.3449712	126.5072848	177.0106904	40.37598232	154.6063114	5.323889121	326.8636444	23.82567597	8.60303501	174.1323935	136.3399693	33.56773613	48.20464227	11.30070701	74.57767974	0	0	101.5246074	63.4027847	24.09169266	10.4517571	40.49402569	1.701245335	7.319578697	10.59363515	20.9895402	12.12915761	8.457327086	105.8243178	1	208.224031	67.75296462	85.36698052	115.1732679	122.8461374	132.3110977	5.370853991	2.894228758	2.003679427	8.646201161	4.691537373	45.65779653	9.045290008	3.331025155
66-2	10.66688963	1.676341241	3.115458572	17.17957711	9.055680996	24.73472484	9.778128514	3.86950773	3.623454183	1.175644162	1.054298487	0	0	4.153478647	4.036896692	1.926221577	10.6656657	1.062582329	0	14.23034012	24.9478153	6.786095667	11.2710296	2.738028568	107.9820734	0	534.4608616	10.75556873	559.8413325	645.54124	21.49433662	2.870098126	12.65991587	1.066154387	22.49938376	1	112.0467488	23.38737504	4.458983189	2.411000416	115.5228279	2.505394614	15.68605879	27.01821604	1	1010.047763	40.61021874	16.55624035	14.69769507	1.022528466	0	7.279521248	7.61128377	7.63945781	15.69701032	6.00361604	259.9677857	1	1	1	1	1	195.5371018	1	293.6371928	2.220144683	236.2187876	5.642954226	418.0178922	410.170067	21.37384563	7.925727874	54.9648047	0	90.09850782	0	6.95654005	101.0474484	56.80861956	8.892970818	12.46323304	0	14.33153922	5.264353582	58.2919503	12.80610168	10.00632724	3.675863175	288.3296669	1	72.74762738	1	46.27050135	626	86.65436975	36.3778516	6.550756962	1.005683291	0	3.756192844	1.048012053	24.30995223	5.243489141	2.152558889
66-3	9.991722995	4.642925634	4.273356324	14.3109391	7.632600534	25.16437513	6.596836777	11.67734046	3.584625522	2.937597177	2.991430472	4.910770539	3.15192938	3.715633315	2.656649435	2.57302542	7.617679808	2.062905176	0	9.58612716	10.02077922	8.502001042	3.433026853	5.396542545	18.46843381	6.056386191	534.2786436	18.94252679	11.55684763	522.8759468	8.277632835	0	5.598791652	8.502362056	1	5.254774785	4.091940591	15.68395141	8.67982504	44.52305136	35.7455881	43.88111526	426.8258245	74.07942047	17.52760521	200.0440343	199.0963539	647.4807084	12.20403908	4.83169807	5.279760097	14.59443606	7.955468359	9.491663794	4.509955221	11.8650543	142.5456622	1	52.94244448	131.3799397	54.04120355	149.0728856	61.14957643	59.32213388	73.50858601	19.82456193	243.3635418	21.57952341	28.00173928	259.5373184	184.5534478	1	52.36277145	35.46709596	0	49.5776266	36.17380122	105.2157072	19.43960866	0	8.584597449	1.635254071	0	8.690197796	12.99420762	14.6550464	5.311173827	18.48692943	87.90424329	77.47952493	1	78.41364405	69.39618739	114.1782319	139.0243934	1	9.228265355	2.400683329	4.591568549	7.185288191	7.681193251	14.24418482	3.504793208	19.19064381
66-4	12.37136976	1.730454563	4.010706461	8.533268735	4.930056273	24.25836901	7.024893897	2.856842435	3.889503699	1.609882827	2.765309332	2.163929266	3.368240351	3.813313779	2.635656901	1.45119879	10.98640882	1.537309608	3.647882196	16.94434799	56.32319565	9.776331155	5.281370814	2.672252952	624.1028466	0	675.4165995	2896.660974	841.9730117	2931.692889	9.922182563	0	8.885816935	1.762234351	18.49030344	59.02636385	51.96807477	42.63469862	13.63487226	1.658307214	86.757475	2.440107082	143.74444	40.91284694	6.155660079	507.758418	99.21048301	12.07069424	18.08405103	2.009297638	3.743479109	4.848574435	8.18339141	13.41685226	8.18339141	1.505528354	302.9820181	1	1	1	31.32637253	244.721669	111.9977189	1	145.8343871	2.162779127	153.944695	303.2354952	230.1700206	483.0866975	74.26697244	4.467969415	81.48651208	0	9.943872293	183.5396128	122.88096	161.7384526	34.13266013	0	10.39870183	0	20.97540759	98.0438605	66.528982	13.7413192	5.009640947	2.849994103	188.3536395	1	20.64537476	73.49048351	105.625964	196.1063332	51.68596895	1	11.40411871	1.769145149	3.621816192	3.998214639	6.492166743	11.71350712	5.392135626	0
66-5	0	8.065347645	6.705995789	18.55759988	7.474330163	13.03531262	9.715038681	26.55313418	1.91372434	1.216513076	2.559178219	4.414676725	3.731332063	3.665543454	4.383196879	3.04853111	4.927895001	2.634461827	3.23419242	6.477671588	4.503066008	12.70838876	8.758133028	6.771764751	4.848985186	16.9330002	268.3815254	43.74297024	6.95795812	21.11166602	23.28632331	22.11177851	2.262469499	7.335634181	5.000682816	25.73113986	8.750615059	33.96445544	5.859071721	11.72043624	9.773950092	30.85262863	30.89581907	539.4757127	24.40261073	167.3410568	63.18055785	1	1.72642842	14.9354152	2.803678037	5.23664571	8.565943891	12.44251432	13.37076735	1.855025824	1	43.34107026	1	1	72.90876027	113.09728	120.5018202	1	15.66870228	110.5626638	208.7981942	192.1443107	46.46057307	112.4952759	84.60842425	215.8953211	0	48.80240492	75.95187432	52.95181562	26.97780011	58.71708505	47.64560086	0	24.61143651	11.49919052	6.580853771	7.889692414	10.81944513	12.97536291	13.92024967	0	54.28162974	131.9885789	107.8396065	81.07371087	24.46619568	76.88496247	92.20926985	100.326485	4.118811004	4.23342779	1.956611008	5.324796467	7.464420077	8.113144746	8.634823841	0
71-3	9.55492965	2.856842435	7.546242146	0	3.944405069	4.336095625	10.45798224	8.60091279	2.510917545	1.102629105	2.018334192	1.513708077	2.714320985	1.937494148	7.48792329	2.649645542	3.444414108	1.222619487	2.713722071	1.777248197	5.066562451	4.312117577	8.405224426	4.984072771	0	0	0	0	5.865090699	3.537737309	932.7068751	14.72776261	3.052609899	4.191607481	4.234245092	1.426578594	2.584263943	2.986470588	27.40552358	10.90448183	58.05061296	5.359836137	17.56527686	4.774702849	7.69041187	10.67513043	854.574489	45.32266123	8.398175729	1.197866098	6.872694332	4.971393538	4.247242438	2.757225049	21.37447523	7.893955265	39.49918544	1	1	1	1	1	1	90.94192512	60.35302838	7.710452166	111.7836106	6.141543751	9.779888799	26.35707943	2044.982968	25.15456736	38.09889597	0	34.52938524	0	11.04186566	0	0	18.22838138	9.584133567	0	7.120628034	1.051522408	7.992419635	2.540055195	12.36398065	7.927487821	55.75195583	1	76.30882899	1	60.75095742	53.04292196	1	74.3901252	4.406615013	1.036812855	0	0	3.514509793	0	0	8.226261112
71-6	9.792688933	8.552593053	5.242734494	4.738345215	3.166075611	3.36596837	10.11797484	4.980450511	3.047062434	2.490332272	2.10551613	2.32511763	2.006894472	1.956334356	0	1.823389723	5.525959746	3.44821298	2.278219291	10.18103794	6.752671158	4.386492856	10.30434258	2.769404912	112.9116969	0	514.4963173	892.523041	503.4734165	0	38.39949311	2.407864078	8.599249581	2.719632056	21.23559171	24.47254426	19.95499375	2.316939792	128.5173249	2.065373725	154.5389632	13.32380249	26.15352893	9.022355753	13.28910775	5.285184168	595.8682429	6.102999453	9.599320013	17.44656771	4.182261722	4.58878427	5.773039565	10.32356373	6.726022816	8.41731807	140.0731698	52.34949484	1	1	42.21025014	1	351.9170441	90.09321105	113.4952252	9.318845708	75.23230971	222.291586	168.1041578	13.24745499	10001	5.106752458	38.24332062	47.36567088	33.337793	71.53349232	55.76206	0	129.4605761	7.252838412	7.105001729	11.44460784	4.197539881	112.9232415	81.38049025	4.027588426	0	4.146261463	141.9054777	51.1032644	70.51296263	75.90212273	79.42778998	99.53974703	626	47.0232897	9.426834303	3.3694525	2.915842215	6.160488754	3.087112149	8.075477525	2.731986769	3.961526297
71-7	17.9196784	6.753508087	10.20539319	6.691748148	6.502055784	7.536651039	6.881942213	5.497519167	4.591610524	2.715732925	2.885538492	2.564713993	2.646845771	2.267839479	2.384245481	1.819711292	6.411820201	5.027431833	0	3.582149415	6.709770482	5.633815454	4.067454726	3.999060155	11.85970228	11.09390007	4.900197082	8.095797846	6.994233702	47.78547945	12.5062147	7.361660378	6.165044799	15.2128387	4.831479127	2.319541023	3.159328192	6.047677478	4.200422609	8.14075879	149.9829353	27.15826527	19.1545562	8.312175009	16.28514837	35.53846133	22.43933084	35.36109584	11.98634683	8.985546737	8.91778374	4.760149558	7.927066081	10.65629959	9.506332374	2.992010421	205.3618874	89.32017366	104.819278	1	88.46819691	1	108.6083077	1	40.29312986	30.79031276	25.12336141	3.975127241	9.775882861	129.4816944	58.53380875	24.36149975	33.337793	31.36355431	278.8653964	0	23.87717988	39.70441079	10.09435224	1.884029811	9.913311181	7.626822934	7.954521339	3.522866782	10.26348842	11.8833648	6.259248534	2.687748843	95.84436135	78.809529	80.43035285	1	51.12879423	103.4417041	72.87969219	16.90059947	7.868662456	7.401030488	4.372540216	2.536532997	5.652255683	2.949891592	3.96485845	0
