alpha	lambda	MSE	num	Log2_MSE	combo
0.01	2.17177373737374	4.70128277479797	3	2.51128655868576	0.01;2.172
0.792	0.909172727272727	4.70130457231959	5	2.51129207448238	0.792;0.909
0.114	2.1212696969697	4.70131147599278	4	2.51129382143151	0.114;2.121
1	1.31320505050505	4.70132467873264	3	2.51129716233041	1;1.313
0.323	1.71723737373737	4.70137685822154	1	2.51131036605931	0.323;1.717
0.687	5	4.70139156696058	8	2.51131408800192	0.687;5
0.687	4.94949595959596	4.70139156696058	8	2.51131408800192	0.687;4.949
0.687	4.89899191919192	4.70139156696058	8	2.51131408800192	0.687;4.899
0.687	4.84848787878788	4.70139156696058	8	2.51131408800192	0.687;4.848
0.687	4.79798383838384	4.70139156696058	8	2.51131408800192	0.687;4.798
0.687	4.7474797979798	4.70139156696058	8	2.51131408800192	0.687;4.747
0.687	4.69697575757576	4.70139156696058	8	2.51131408800192	0.687;4.697
0.687	4.64647171717172	4.70139156696058	8	2.51131408800192	0.687;4.646
0.687	4.59596767676768	4.70139156696058	8	2.51131408800192	0.687;4.596
0.687	4.54546363636364	4.70139156696058	8	2.51131408800192	0.687;4.545
0.687	4.4949595959596	4.70139156696058	8	2.51131408800192	0.687;4.495
0.687	4.44445555555556	4.70139156696058	8	2.51131408800192	0.687;4.444
0.687	4.39395151515151	4.70139156696058	8	2.51131408800192	0.687;4.394
0.687	4.34344747474747	4.70139156696058	8	2.51131408800192	0.687;4.343
0.687	4.29294343434343	4.70139156696058	8	2.51131408800192	0.687;4.293
0.687	4.24243939393939	4.70139156696058	8	2.51131408800192	0.687;4.242
0.687	4.19193535353535	4.70139156696058	8	2.51131408800192	0.687;4.192
0.687	4.14143131313131	4.70139156696058	8	2.51131408800192	0.687;4.141
0.687	4.09092727272727	4.70139156696058	8	2.51131408800192	0.687;4.091
0.687	4.04042323232323	4.70139156696058	8	2.51131408800192	0.687;4.04
0.687	3.98991919191919	4.70139156696058	8	2.51131408800192	0.687;3.99
0.687	3.93941515151515	4.70139156696058	8	2.51131408800192	0.687;3.939
0.687	3.88891111111111	4.70139156696058	8	2.51131408800192	0.687;3.889
0.687	3.83840707070707	4.70139156696058	8	2.51131408800192	0.687;3.838
0.687	3.78790303030303	4.70139156696058	8	2.51131408800192	0.687;3.788
0.687	3.73739898989899	4.70139156696058	8	2.51131408800192	0.687;3.737
0.687	3.68689494949495	4.70139156696058	8	2.51131408800192	0.687;3.687
0.687	3.63639090909091	4.70139156696058	8	2.51131408800192	0.687;3.636
0.687	3.58588686868687	4.70139156696058	8	2.51131408800192	0.687;3.586
0.687	3.53538282828283	4.70139156696058	8	2.51131408800192	0.687;3.535
0.687	3.48487878787879	4.70139156696058	8	2.51131408800192	0.687;3.485
0.687	3.43437474747475	4.70139156696058	8	2.51131408800192	0.687;3.434
0.687	3.38387070707071	4.70139156696058	8	2.51131408800192	0.687;3.384
0.687	3.33336666666667	4.70139156696058	8	2.51131408800192	0.687;3.333
0.687	3.28286262626263	4.70139156696058	8	2.51131408800192	0.687;3.283
0.687	3.23235858585859	4.70139156696058	8	2.51131408800192	0.687;3.232
0.687	3.18185454545455	4.70139156696058	8	2.51131408800192	0.687;3.182
0.687	3.13135050505051	4.70139156696058	8	2.51131408800192	0.687;3.131
0.687	3.08084646464647	4.70139156696058	8	2.51131408800192	0.687;3.081
0.687	3.03034242424242	4.70139156696058	8	2.51131408800192	0.687;3.03
0.687	2.97983838383838	4.70139156696058	8	2.51131408800192	0.687;2.98
0.687	2.92933434343434	4.70139156696058	8	2.51131408800192	0.687;2.929
0.687	2.8788303030303	4.70139156696058	8	2.51131408800192	0.687;2.879
0.687	2.82832626262626	4.70139156696058	8	2.51131408800192	0.687;2.828
0.687	2.77782222222222	4.70139156696058	8	2.51131408800192	0.687;2.778
0.687	2.72731818181818	4.70139156696058	8	2.51131408800192	0.687;2.727
0.687	2.67681414141414	4.70139156696058	8	2.51131408800192	0.687;2.677
0.687	2.6263101010101	4.70139156696058	8	2.51131408800192	0.687;2.626
0.687	2.57580606060606	4.70139156696058	8	2.51131408800192	0.687;2.576
0.687	2.52530202020202	4.70139156696058	8	2.51131408800192	0.687;2.525
0.687	2.47479797979798	4.70139156696058	8	2.51131408800192	0.687;2.475
0.687	2.42429393939394	4.70139156696058	8	2.51131408800192	0.687;2.424
0.687	2.3737898989899	4.70139156696058	8	2.51131408800192	0.687;2.374
0.687	2.32328585858586	4.70139156696058	8	2.51131408800192	0.687;2.323
0.687	2.27278181818182	4.70139156696058	8	2.51131408800192	0.687;2.273
0.687	2.22227777777778	4.70139156696058	8	2.51131408800192	0.687;2.222
0.687	2.17177373737374	4.70139156696058	8	2.51131408800192	0.687;2.172
0.687	2.1212696969697	4.70139156696058	8	2.51131408800192	0.687;2.121
0.687	2.07076565656566	4.70139156696058	8	2.51131408800192	0.687;2.071
0.687	2.02026161616162	4.70139156696058	8	2.51131408800192	0.687;2.02
0.687	1.96975757575758	4.70143333578706	8	2.51132465725635	0.687;1.97
0.323	1.66673333333333	4.70148033566321	1	2.51133655009185	0.323;1.667
0.271	1.46471717171717	4.70148567531266	5	2.51133790122905	0.271;1.465
0.375	1.01018080808081	4.70157004431483	9	2.51135924967179	0.375;1.01
0.323	1.61622929292929	4.70160882357418	1	2.51136906213651	0.323;1.616
0.323	1.91925353535354	4.70164560920079	1	2.51137837008301	0.323;1.919
0.01	2.52530202020202	4.70168166290264	7	2.51138749277073	0.01;2.525
0.271	1.36370909090909	4.7016887562454	5	2.5113892875963	0.271;1.364
0.271	3.78790303030303	4.70178082496868	4	2.51141258350455	0.271;3.788
0.844	1.31320505050505	4.70181249695231	2	2.51142059729676	0.844;1.313
0.375	3.13135050505051	4.70181557921343	6	2.51142137718239	0.375;3.131
0.323	2.3737898989899	4.70187072205638	5	2.51143532956656	0.323;2.374
0.323	2.97983838383838	4.70193391392742	2	2.51145131837062	0.323;2.98
0.948	0.808164646464646	4.7019529637574	5	2.5114561383229	0.948;0.808
0.687	1.81824545454545	4.70195939958935	8	2.51145776670139	0.687;1.818
0.375	1.66673333333333	4.70198349318124	6	2.51146386278691	0.375;1.667
0.583	1.96975757575758	4.70200987741924	9	2.51147053841501	0.583;1.97
0.687	1.91925353535354	4.70201708509115	8	2.51147236206425	0.687;1.919
0.323	1.81824545454545	4.7020316285835	1	2.5114760417792	0.323;1.818
0.062	0.505140404040404	4.70205608877086	10	2.51148223054096	0.062;0.505
0.739	1.61622929292929	4.70209397000921	4	2.51149181495969	0.739;1.616
0.01	2.1212696969697	4.70212390986826	3	2.51149939006684	0.01;2.121
0.271	3.93941515151515	4.70216354041129	7	2.51150941696035	0.271;3.939
0.739	1.66673333333333	4.70218548574399	3	2.51151496930228	0.739;1.667
0.323	3.13135050505051	4.70220641986144	8	2.51152026577888	0.323;3.131
0.323	1.56572525252525	4.7022322690584	1	2.51152680577778	0.323;1.566
0.271	1.61622929292929	4.70224495964852	8	2.51153001656089	0.271;1.616
0.323	1.71723737373737	4.70225720371361	6	2.51153311436415	0.323;1.717
0.323	3.03034242424242	4.70227544468812	2	2.5115377294	0.323;3.03
0.896	1.41421313131313	4.70232394880455	1	2.51155000105388	0.896;1.414
0.687	1.86874949494949	4.70233167599404	8	2.51155195604109	0.687;1.869
0.323	1.86874949494949	4.70237470776039	1	2.51156284307559	0.323;1.869
0.166	1.01018080808081	4.70239069881485	8	2.51156688879054	0.166;1.01
0.687	1.46471717171717	4.70250350509952	8	2.51159542830429	0.687;1.465
0.323	0.909172727272727	4.70250585268355	8	2.51159602222714	0.323;0.909
0.062	1.96975757575758	4.70251532596283	2	2.51159841890012	0.062;1.97
0.01	2.47479797979798	4.70254146930483	7	2.51160503296098	0.01;2.475
0.896	1.36370909090909	4.70256640303772	9	2.51161134097195	0.896;1.364
0.687	1.21219696969697	4.70264241568853	9	2.51163057132119	0.687;1.212
0.166	2.27278181818182	4.70270920156377	2	2.51164746718802	0.166;2.273
0.479	2.02026161616162	4.70276648533525	4	2.51166195900148	0.479;2.02
0.323	1.96975757575758	4.70281407801069	1	2.51167399902284	0.323;1.97
0.062	1.21219696969697	4.70281953830983	3	2.51167538036592	0.062;1.212
0.844	0.909172727272727	4.70283166834147	3	2.51167844900902	0.844;0.909
0.323	1.51522121212121	4.70285823406636	1	2.51168516955638	0.323;1.515
1	0.505140404040404	4.70288909564156	1	2.5116929768206	1;0.505
0.323	3.08084646464647	4.70290209950579	2	2.51169626648461	0.323;3.081
0.01	2.07076565656566	4.70296854554731	3	2.51171307561345	0.01;2.071
0.531	1.46471717171717	4.70299113883905	3	2.51171879108691	0.531;1.465
0.218	0.909172727272727	4.70304492938438	5	2.51173239850539	0.218;0.909
0.479	1.61622929292929	4.70306069857962	5	2.51173638762149	0.479;1.616
0.792	1.51522121212121	4.70308258612342	3	2.51174192447126	0.792;1.515
0.375	2.72731818181818	4.7031131347501	5	2.51174965226294	0.375;2.727
0.218	4.7474797979798	4.70315089323404	3	2.51175920385274	0.218;4.747
0.271	1.51522121212121	4.70324622703885	5	2.51178331972491	0.271;1.515
0.687	1.51522121212121	4.70332288941521	4	2.5118027121345	0.687;1.515
0.427	1.96975757575758	4.70332762179644	2	2.51180390922263	0.427;1.97
0.479	1.06068484848485	4.70335611061964	3	2.51181111564386	0.479;1.061
0.739	0.959676767676768	4.70338765271558	8	2.51181909436703	0.739;0.96
0.427	1.66673333333333	4.70339567425889	7	2.51182112344753	0.427;1.667
0.01	2.42429393939394	4.70339887963785	7	2.51182193425977	0.01;2.424
0.687	1.36370909090909	4.7034288608954	1	2.51182951810561	0.687;1.364
0.479	1.71723737373737	4.70347476716747	6	2.51184113015271	0.479;1.717
0.479	2.07076565656566	4.70352695696542	4	2.51185433151175	0.479;2.071
0.479	1.96975757575758	4.70353631139337	4	2.51185669769251	0.479;1.97
0.687	1.41421313131313	4.70356960746656	1	2.51186511982517	0.687;1.414
0.271	1.16169292929293	4.70361246219763	4	2.51187595971668	0.271;1.162
0.323	2.22227777777778	4.70361673250351	3	2.51187703986489	0.323;2.222
0.271	3.83840707070707	4.70362196147948	4	2.51187836250184	0.271;3.838
0.114	2.07076565656566	4.70362333772615	4	2.51187871061467	0.114;2.071
0.218	3.73739898989899	4.70373699806986	10	2.51190745998515	0.218;3.737
0.323	0.858668686868687	4.70377008392936	8	2.51191582865064	0.323;0.859
0.323	2.57580606060606	4.70379441000854	10	2.51192198160534	0.323;2.576
0.01	2.02026161616162	4.7038072964531	3	2.51192524104762	0.01;2.02
1	1.26270101010101	4.70383884625789	3	2.51193322108949	1;1.263
0.583	5	4.70383962394602	3	2.51193341779328	0.583;5
0.583	4.94949595959596	4.70383962394602	3	2.51193341779328	0.583;4.949
0.583	4.89899191919192	4.70383962394602	3	2.51193341779328	0.583;4.899
0.583	4.84848787878788	4.70383962394602	3	2.51193341779328	0.583;4.848
0.583	4.79798383838384	4.70383962394602	3	2.51193341779328	0.583;4.798
0.583	4.7474797979798	4.70383962394602	3	2.51193341779328	0.583;4.747
0.583	4.69697575757576	4.70383962394602	3	2.51193341779328	0.583;4.697
0.583	4.64647171717172	4.70383962394602	3	2.51193341779328	0.583;4.646
0.583	4.59596767676768	4.70383962394602	3	2.51193341779328	0.583;4.596
0.583	4.54546363636364	4.70383962394602	3	2.51193341779328	0.583;4.545
0.583	4.4949595959596	4.70383962394602	3	2.51193341779328	0.583;4.495
0.583	4.44445555555556	4.70383962394602	3	2.51193341779328	0.583;4.444
0.583	4.39395151515151	4.70383962394602	3	2.51193341779328	0.583;4.394
0.583	4.34344747474747	4.70383962394602	3	2.51193341779328	0.583;4.343
0.583	4.29294343434343	4.70383962394602	3	2.51193341779328	0.583;4.293
0.583	4.24243939393939	4.70383962394602	3	2.51193341779328	0.583;4.242
0.583	4.19193535353535	4.70383962394602	3	2.51193341779328	0.583;4.192
0.583	4.14143131313131	4.70383962394602	3	2.51193341779328	0.583;4.141
0.583	4.09092727272727	4.70383962394602	3	2.51193341779328	0.583;4.091
0.583	4.04042323232323	4.70383962394602	3	2.51193341779328	0.583;4.04
0.583	3.98991919191919	4.70383962394602	3	2.51193341779328	0.583;3.99
0.583	3.93941515151515	4.70383962394602	3	2.51193341779328	0.583;3.939
0.583	3.88891111111111	4.70383962394602	3	2.51193341779328	0.583;3.889
0.583	3.83840707070707	4.70383962394602	3	2.51193341779328	0.583;3.838
0.583	3.78790303030303	4.70383962394602	3	2.51193341779328	0.583;3.788
0.583	3.73739898989899	4.70383962394602	3	2.51193341779328	0.583;3.737
0.583	3.68689494949495	4.70383962394602	3	2.51193341779328	0.583;3.687
0.583	3.63639090909091	4.70383962394602	3	2.51193341779328	0.583;3.636
0.583	3.58588686868687	4.70383962394602	3	2.51193341779328	0.583;3.586
0.583	3.53538282828283	4.70383962394602	3	2.51193341779328	0.583;3.535
0.583	3.48487878787879	4.70383962394602	3	2.51193341779328	0.583;3.485
0.583	3.43437474747475	4.70383962394602	3	2.51193341779328	0.583;3.434
0.583	3.38387070707071	4.70383962394602	3	2.51193341779328	0.583;3.384
0.583	3.33336666666667	4.70383962394602	3	2.51193341779328	0.583;3.333
0.583	3.28286262626263	4.70383962394602	3	2.51193341779328	0.583;3.283
0.583	3.23235858585859	4.70383962394602	3	2.51193341779328	0.583;3.232
0.583	3.18185454545455	4.70383962394602	3	2.51193341779328	0.583;3.182
0.583	3.13135050505051	4.70383962394602	3	2.51193341779328	0.583;3.131
0.583	3.08084646464647	4.70383962394602	3	2.51193341779328	0.583;3.081
0.583	3.03034242424242	4.70383962394602	3	2.51193341779328	0.583;3.03
0.583	2.97983838383838	4.70383962394602	3	2.51193341779328	0.583;2.98
0.583	2.92933434343434	4.70383962394602	3	2.51193341779328	0.583;2.929
0.583	2.8788303030303	4.70383962394602	3	2.51193341779328	0.583;2.879
0.583	2.82832626262626	4.70383962394602	3	2.51193341779328	0.583;2.828
0.583	2.77782222222222	4.70383962394602	3	2.51193341779328	0.583;2.778
0.583	2.72731818181818	4.70383962394602	3	2.51193341779328	0.583;2.727
0.583	2.67681414141414	4.70383962394602	3	2.51193341779328	0.583;2.677
0.583	2.6263101010101	4.70383962394602	3	2.51193341779328	0.583;2.626
0.583	2.57580606060606	4.70383962394602	3	2.51193341779328	0.583;2.576
0.583	2.52530202020202	4.70383962394602	3	2.51193341779328	0.583;2.525
0.583	2.47479797979798	4.70383962394602	3	2.51193341779328	0.583;2.475
0.583	2.42429393939394	4.70383962394602	3	2.51193341779328	0.583;2.424
0.583	2.3737898989899	4.70383962394602	3	2.51193341779328	0.583;2.374
0.583	2.32328585858586	4.70383962394602	3	2.51193341779328	0.583;2.323
0.583	2.27278181818182	4.70383962394602	3	2.51193341779328	0.583;2.273
0.583	2.22227777777778	4.70383962394602	3	2.51193341779328	0.583;2.222
0.583	2.17177373737374	4.70383962394602	3	2.51193341779328	0.583;2.172
0.427	1.41421313131313	4.70389891957621	6	2.51194841559697	0.427;1.414
0.427	2.77782222222222	4.70404567675074	2	2.51198553461454	0.427;2.778
0.271	3.98991919191919	4.70412785456031	7	2.51200631927704	0.271;3.99
0.218	3.78790303030303	4.70414766030027	10	2.51201132856049	0.218;3.788
0.635	5	4.70414941551894	10	2.51201177249094	0.635;5
0.635	4.94949595959596	4.70414941551894	10	2.51201177249094	0.635;4.949
0.635	4.89899191919192	4.70414941551894	10	2.51201177249094	0.635;4.899
0.635	4.84848787878788	4.70414941551894	10	2.51201177249094	0.635;4.848
0.635	4.79798383838384	4.70414941551894	10	2.51201177249094	0.635;4.798
0.635	4.7474797979798	4.70414941551894	10	2.51201177249094	0.635;4.747
0.635	4.69697575757576	4.70414941551894	10	2.51201177249094	0.635;4.697
0.635	4.64647171717172	4.70414941551894	10	2.51201177249094	0.635;4.646
0.635	4.59596767676768	4.70414941551894	10	2.51201177249094	0.635;4.596
0.635	4.54546363636364	4.70414941551894	10	2.51201177249094	0.635;4.545
0.635	4.4949595959596	4.70414941551894	10	2.51201177249094	0.635;4.495
0.635	4.44445555555556	4.70414941551894	10	2.51201177249094	0.635;4.444
0.635	4.39395151515151	4.70414941551894	10	2.51201177249094	0.635;4.394
0.635	4.34344747474747	4.70414941551894	10	2.51201177249094	0.635;4.343
0.635	4.29294343434343	4.70414941551894	10	2.51201177249094	0.635;4.293
0.635	4.24243939393939	4.70414941551894	10	2.51201177249094	0.635;4.242
0.635	4.19193535353535	4.70414941551894	10	2.51201177249094	0.635;4.192
0.635	4.14143131313131	4.70414941551894	10	2.51201177249094	0.635;4.141
0.635	4.09092727272727	4.70414941551894	10	2.51201177249094	0.635;4.091
0.635	4.04042323232323	4.70414941551894	10	2.51201177249094	0.635;4.04
0.635	3.98991919191919	4.70414941551894	10	2.51201177249094	0.635;3.99
0.635	3.93941515151515	4.70414941551894	10	2.51201177249094	0.635;3.939
0.635	3.88891111111111	4.70414941551894	10	2.51201177249094	0.635;3.889
0.635	3.83840707070707	4.70414941551894	10	2.51201177249094	0.635;3.838
0.635	3.78790303030303	4.70414941551894	10	2.51201177249094	0.635;3.788
0.635	3.73739898989899	4.70414941551894	10	2.51201177249094	0.635;3.737
0.635	3.68689494949495	4.70414941551894	10	2.51201177249094	0.635;3.687
0.635	3.63639090909091	4.70414941551894	10	2.51201177249094	0.635;3.636
0.635	3.58588686868687	4.70414941551894	10	2.51201177249094	0.635;3.586
0.635	3.53538282828283	4.70414941551894	10	2.51201177249094	0.635;3.535
0.635	3.48487878787879	4.70414941551894	10	2.51201177249094	0.635;3.485
0.635	3.43437474747475	4.70414941551894	10	2.51201177249094	0.635;3.434
0.635	3.38387070707071	4.70414941551894	10	2.51201177249094	0.635;3.384
0.635	3.33336666666667	4.70414941551894	10	2.51201177249094	0.635;3.333
0.635	3.28286262626263	4.70414941551894	10	2.51201177249094	0.635;3.283
0.635	3.23235858585859	4.70414941551894	10	2.51201177249094	0.635;3.232
0.635	3.18185454545455	4.70414941551894	10	2.51201177249094	0.635;3.182
0.635	3.13135050505051	4.70414941551894	10	2.51201177249094	0.635;3.131
0.635	3.08084646464647	4.70414941551894	10	2.51201177249094	0.635;3.081
0.635	3.03034242424242	4.70414941551894	10	2.51201177249094	0.635;3.03
0.635	2.97983838383838	4.70414941551894	10	2.51201177249094	0.635;2.98
0.635	2.92933434343434	4.70414941551894	10	2.51201177249094	0.635;2.929
0.635	2.8788303030303	4.70414941551894	10	2.51201177249094	0.635;2.879
0.635	2.82832626262626	4.70414941551894	10	2.51201177249094	0.635;2.828
0.635	2.77782222222222	4.70414941551894	10	2.51201177249094	0.635;2.778
0.635	2.72731818181818	4.70414941551894	10	2.51201177249094	0.635;2.727
0.635	2.67681414141414	4.70414941551894	10	2.51201177249094	0.635;2.677
0.635	2.6263101010101	4.70414941551894	10	2.51201177249094	0.635;2.626
0.635	2.57580606060606	4.70414941551894	10	2.51201177249094	0.635;2.576
0.635	2.52530202020202	4.70414941551894	10	2.51201177249094	0.635;2.525
0.635	2.47479797979798	4.70414941551894	10	2.51201177249094	0.635;2.475
0.635	2.42429393939394	4.70414941551894	10	2.51201177249094	0.635;2.424
0.635	2.3737898989899	4.70414941551894	10	2.51201177249094	0.635;2.374
0.635	2.32328585858586	4.70414941551894	10	2.51201177249094	0.635;2.323
0.635	2.27278181818182	4.70414941551894	10	2.51201177249094	0.635;2.273
0.635	2.22227777777778	4.70414941551894	10	2.51201177249094	0.635;2.222
0.635	2.17177373737374	4.70414941551894	10	2.51201177249094	0.635;2.172
0.635	2.1212696969697	4.70414941551894	10	2.51201177249094	0.635;2.121
0.635	2.07076565656566	4.70414941551894	10	2.51201177249094	0.635;2.071
0.166	0.606148484848485	4.70415515542541	6	2.51201322422894	0.166;0.606
0.635	0.858668686868687	4.70416424763285	6	2.5120155238284	0.635;0.859
0.323	0.959676767676768	4.70420059714995	8	2.51202471730508	0.323;0.96
0.896	1.21219696969697	4.70420606142237	1	2.5120260993173	0.896;1.212
0.218	1.11118888888889	4.70422129910287	2	2.51202995319223	0.218;1.111
0.948	1.26270101010101	4.70422739400989	5	2.51203149469754	0.948;1.263
0.323	3.13135050505051	4.70425357824317	2	2.5120381171153	0.323;3.131
0.01	2.3737898989899	4.70425983253898	7	2.51203969892377	0.01;2.374
0.427	1.21219696969697	4.70426832151258	8	2.51204184591415	0.427;1.212
0.323	1.46471717171717	4.70433029692516	1	2.51205752034068	0.323;1.465
0.218	3.68689494949495	4.70433215073356	10	2.51205798919146	0.218;3.687
0.583	0.757660606060606	4.70437686143596	6	2.51206929702806	0.583;0.758
0.323	1.71723737373737	4.7044938683929	4	2.51209888897638	0.323;1.717
0.323	3.08084646464647	4.70455218536361	8	2.51211363755466	0.323;3.081
0.635	2.02026161616162	4.7045778660966	10	2.51212013225951	0.635;2.02
0.583	1.66673333333333	4.70463994895041	10	2.51213583300724	0.583;1.667
0.01	1.96975757575758	4.70464531210791	3	2.51213718934123	0.01;1.97
0.479	2.57580606060606	4.70467661398611	8	2.51214510551097	0.479;2.576
0.739	1.71723737373737	4.7047469063955	3	2.51216288213399	0.739;1.717
0.948	0.505140404040404	4.70484596699087	1	2.51218793372545	0.948;0.505
0.323	2.02026161616162	4.70487542791224	1	2.51219538406077	0.323;2.02
0.271	1.46471717171717	4.70491507345356	7	2.51220540991109	0.271;1.465
0.166	1.51522121212121	4.7049293627422	7	2.51220902347234	0.166;1.515
0.271	1.11118888888889	4.70497627249717	1	2.51222088622967	0.271;1.111
0.844	1.41421313131313	4.70501060256374	1	2.51222956771499	0.844;1.414
0.896	1.31320505050505	4.7050384478481	4	2.51223660927169	0.896;1.313
0.531	1.81824545454545	4.70503880770758	9	2.51223670027327	0.531;1.818
0.739	5	4.70510934230868	3	2.51225453701261	0.739;5
0.739	4.94949595959596	4.70510934230868	3	2.51225453701261	0.739;4.949
0.739	4.89899191919192	4.70510934230868	3	2.51225453701261	0.739;4.899
0.739	4.84848787878788	4.70510934230868	3	2.51225453701261	0.739;4.848
0.739	4.79798383838384	4.70510934230868	3	2.51225453701261	0.739;4.798
0.739	4.7474797979798	4.70510934230868	3	2.51225453701261	0.739;4.747
0.739	4.69697575757576	4.70510934230868	3	2.51225453701261	0.739;4.697
0.739	4.64647171717172	4.70510934230868	3	2.51225453701261	0.739;4.646
0.739	4.59596767676768	4.70510934230868	3	2.51225453701261	0.739;4.596
0.739	4.54546363636364	4.70510934230868	3	2.51225453701261	0.739;4.545
0.739	4.4949595959596	4.70510934230868	3	2.51225453701261	0.739;4.495
0.739	4.44445555555556	4.70510934230868	3	2.51225453701261	0.739;4.444
0.739	4.39395151515151	4.70510934230868	3	2.51225453701261	0.739;4.394
0.739	4.34344747474747	4.70510934230868	3	2.51225453701261	0.739;4.343
0.739	4.29294343434343	4.70510934230868	3	2.51225453701261	0.739;4.293
0.739	4.24243939393939	4.70510934230868	3	2.51225453701261	0.739;4.242
0.739	4.19193535353535	4.70510934230868	3	2.51225453701261	0.739;4.192
0.739	4.14143131313131	4.70510934230868	3	2.51225453701261	0.739;4.141
0.739	4.09092727272727	4.70510934230868	3	2.51225453701261	0.739;4.091
0.739	4.04042323232323	4.70510934230868	3	2.51225453701261	0.739;4.04
0.739	3.98991919191919	4.70510934230868	3	2.51225453701261	0.739;3.99
0.739	3.93941515151515	4.70510934230868	3	2.51225453701261	0.739;3.939
0.739	3.88891111111111	4.70510934230868	3	2.51225453701261	0.739;3.889
0.739	3.83840707070707	4.70510934230868	3	2.51225453701261	0.739;3.838
0.739	3.78790303030303	4.70510934230868	3	2.51225453701261	0.739;3.788
0.739	3.73739898989899	4.70510934230868	3	2.51225453701261	0.739;3.737
0.739	3.68689494949495	4.70510934230868	3	2.51225453701261	0.739;3.687
0.739	3.63639090909091	4.70510934230868	3	2.51225453701261	0.739;3.636
0.739	3.58588686868687	4.70510934230868	3	2.51225453701261	0.739;3.586
0.739	3.53538282828283	4.70510934230868	3	2.51225453701261	0.739;3.535
0.739	3.48487878787879	4.70510934230868	3	2.51225453701261	0.739;3.485
0.739	3.43437474747475	4.70510934230868	3	2.51225453701261	0.739;3.434
0.739	3.38387070707071	4.70510934230868	3	2.51225453701261	0.739;3.384
0.739	3.33336666666667	4.70510934230868	3	2.51225453701261	0.739;3.333
0.739	3.28286262626263	4.70510934230868	3	2.51225453701261	0.739;3.283
0.739	3.23235858585859	4.70510934230868	3	2.51225453701261	0.739;3.232
0.739	3.18185454545455	4.70510934230868	3	2.51225453701261	0.739;3.182
0.739	3.13135050505051	4.70510934230868	3	2.51225453701261	0.739;3.131
0.739	3.08084646464647	4.70510934230868	3	2.51225453701261	0.739;3.081
0.739	3.03034242424242	4.70510934230868	3	2.51225453701261	0.739;3.03
0.739	2.97983838383838	4.70510934230868	3	2.51225453701261	0.739;2.98
0.739	2.92933434343434	4.70510934230868	3	2.51225453701261	0.739;2.929
0.739	2.8788303030303	4.70510934230868	3	2.51225453701261	0.739;2.879
0.739	2.82832626262626	4.70510934230868	3	2.51225453701261	0.739;2.828
0.739	2.77782222222222	4.70510934230868	3	2.51225453701261	0.739;2.778
0.739	2.72731818181818	4.70510934230868	3	2.51225453701261	0.739;2.727
0.739	2.67681414141414	4.70510934230868	3	2.51225453701261	0.739;2.677
0.739	2.6263101010101	4.70510934230868	3	2.51225453701261	0.739;2.626
0.739	2.57580606060606	4.70510934230868	3	2.51225453701261	0.739;2.576
0.739	2.52530202020202	4.70510934230868	3	2.51225453701261	0.739;2.525
0.739	2.47479797979798	4.70510934230868	3	2.51225453701261	0.739;2.475
0.739	2.42429393939394	4.70510934230868	3	2.51225453701261	0.739;2.424
0.739	2.3737898989899	4.70510934230868	3	2.51225453701261	0.739;2.374
0.739	2.32328585858586	4.70510934230868	3	2.51225453701261	0.739;2.323
0.739	2.27278181818182	4.70510934230868	3	2.51225453701261	0.739;2.273
0.739	2.22227777777778	4.70510934230868	3	2.51225453701261	0.739;2.222
0.739	2.17177373737374	4.70510934230868	3	2.51225453701261	0.739;2.172
0.739	2.1212696969697	4.70510934230868	3	2.51225453701261	0.739;2.121
0.739	2.07076565656566	4.70510934230868	3	2.51225453701261	0.739;2.071
0.739	2.02026161616162	4.70510934230868	3	2.51225453701261	0.739;2.02
0.739	1.96975757575758	4.70510934230868	3	2.51225453701261	0.739;1.97
0.739	1.91925353535354	4.70510934230868	3	2.51225453701261	0.739;1.919
0.739	1.86874949494949	4.70510934230868	3	2.51225453701261	0.739;1.869
0.739	1.81824545454545	4.70510934230868	3	2.51225453701261	0.739;1.818
0.739	1.76774141414141	4.70510934230868	3	2.51225453701261	0.739;1.768
0.218	4.79798383838384	4.70511891792946	3	2.51225695847172	0.218;4.798
0.01	2.32328585858586	4.70512555985672	7	2.51225863806335	0.01;2.323
0.687	1.51522121212121	4.70514572299876	9	2.51226373684922	0.687;1.515
0.323	0.808164646464646	4.70525868207916	8	2.51229230121896	0.323;0.808
0.218	3.63639090909091	4.70526221992617	10	2.51229319583795	0.218;3.636
1	1.31320505050505	4.7052708716472	9	2.51229538360515	1;1.313
0.375	3.18185454545455	4.7053583322825	6	2.51231749965547	0.375;3.182
0.271	3.88891111111111	4.70536529291925	4	2.51231925976752	0.271;3.889
0.479	2.52530202020202	4.70540637780484	8	2.51232964871622	0.479;2.525
0.479	1.61622929292929	4.70542248396351	9	2.5123337213871	0.479;1.616
0.479	1.91925353535354	4.70547335653054	4	2.51234658516243	0.479;1.919
0.01	1.91925353535354	4.70548207971737	3	2.51234879091959	0.01;1.919
0.323	3.18185454545455	4.70548580686417	2	2.51234973337009	0.323;3.182
0.583	0.252620202020202	4.70549631916507	2	2.51235239151892	0.583;0.253
0.844	1.36370909090909	4.70549894949326	10	2.51235305662505	0.844;1.364
1	5	4.70553172723988	9	2.51236134479705	1;5
1	4.94949595959596	4.70553172723988	9	2.51236134479705	1;4.949
