alpha	lambda	MSE	num	Log2_MSE	combo
0.792	0.505140404040404	56.2739725637788	6	5.83980776818272	0.792;0.505
0.531	0.757660606060606	56.2740365593694	5	5.83980938019015	0.531;0.758
0.01	4.84848787878788	56.2741046616095	2	5.83981109563945	0.01;4.848
0.114	3.03034242424242	56.2742891067574	7	5.83981574167754	0.114;3.03
0.114	4.24243939393939	56.2743564588392	3	5.83981743822338	0.114;4.242
0.114	2.52530202020202	56.2753023947793	6	5.83984126539325	0.114;2.525
0.01	4.7474797979798	56.2754481478386	2	5.83984493673045	0.01;4.747
0.114	1.66673333333333	56.2759586152202	8	5.83985779469144	0.114;1.667
0.01	1.56572525252525	56.2767213191099	10	5.83987700592456	0.01;1.566
0.271	0.656652525252525	56.2771226652065	8	5.83988711505758	0.271;0.657
0.166	2.8788303030303	56.2772054871977	10	5.83988920117476	0.166;2.879
0.271	1.26270101010101	56.2781179984137	2	5.83991218527303	0.271;1.263
0.01	4.4949595959596	56.2781707493754	2	5.83991351393952	0.01;4.495
0.01	4.89899191919192	56.278469873297	2	5.83992104810944	0.01;4.899
0.01	4.69697575757576	56.2789831326765	2	5.83993397571462	0.01;4.697
0.166	2.77782222222222	56.2791964316673	6	5.83993934810091	0.166;2.778
0.218	1.11118888888889	56.2793012152415	2	5.83994198728955	0.218;1.111
0.375	0.606148484848485	56.2795949398954	3	5.83994938532001	0.375;0.606
0.01	1.61622929292929	56.2802137623578	10	5.83996497145109	0.01;1.616
0.375	0.555644444444444	56.2815805008926	5	5.83999939456604	0.375;0.556
0.01	4.54546363636364	56.2817388266216	2	5.84000338215553	0.01;4.545
0.114	0.858668686868687	56.281841919614	9	5.8400059786482	0.114;0.859
0.01	4.64647171717172	56.2821310032792	2	5.84001325946362	0.01;4.646
0.166	1.11118888888889	56.2826318494469	9	5.84002587360892	0.166;1.111
0.166	0.202116161616162	56.2829007799351	9	5.8400326467574	0.166;0.202
0.01	4.59596767676768	56.2831128275327	2	5.84003798725949	0.01;4.596
0.114	2.57580606060606	56.2833284405139	6	5.8400434175369	0.114;2.576
1	0.353628282828283	56.2833793774484	1	5.84004470039584	1;0.354
0.479	0.505140404040404	56.2836351495749	6	5.84005114206109	0.479;0.505
0.01	1.66673333333333	56.2838146269124	10	5.84005566221172	0.01;1.667
0.01	5	56.2846342714974	4	5.84007630484395	0.01;5
0.01	5	56.285126516067	2	5.84008870181143	0.01;5
0.739	0.353628282828283	56.2852262932223	10	5.84009121464313	0.739;0.354
0.01	4.94949595959596	56.2853091065072	2	5.84009330024594	0.01;4.949
0.271	1.41421313131313	56.285312773902	6	5.84009339260701	0.271;1.414
0.166	2.27278181818182	56.2853978478205	5	5.84009553513924	0.166;2.273
0.114	0.959676767676768	56.2854964983436	8	5.8400980195856	0.114;0.96
0.114	2.6263101010101	56.2858951901338	6	5.84010806032369	0.114;2.626
0.01	0.202116161616162	56.2860118336667	9	5.8401109978858	0.01;0.202
0.062	1.91925353535354	56.2862537177748	4	5.84011708949971	0.062;1.919
