Name	RANTES	MIP.3a	KC	TNF.a	MCP.1	IP.10	IL.1b	IL.10	MIP.1a	MIP.1b	IL.1a	IL.6	GM.CSF
515649	-0.392230297258911	-0.326847647144242	-0.167615355106427	-0.153027412286056	-0.392492882167344	0.0830557874603367	-0.117041147196131	-0.117041147196131	-0.131255273871231	0.0479461392798804	-0.0153916004596393	-0.500969108893273	-0.124734727135963
515653	-0.121506042595881	0.00487084167131722	-0.2702735772406	-0.153027412286056	-0.239409639825092	-0.211707930523285	-0.117041147196131	-0.117041147196131	-0.00617216686508458	-0.391806015089689	0.0210316083424698	-0.500969108893273	-0.124734727135963
515748	2.25766943371975	-0.588204198770315	-0.26859900554807	-0.060717222676362	-0.311061379070031	-0.20295810226314	-0.117041147196131	-0.117041147196131	-0.0276918411887227	-0.0530173655498677	-0.146100204198854	-0.500969108893273	-0.124734727135963
515757	-0.376791846891162	-0.612313635328559	-0.104107223667207	-0.153027412286056	-0.3598936693261	-0.309693595932998	-0.117041147196131	-0.117041147196131	-0.135290212806913	-0.486038619597454	0.280143549441018	-0.500969108893273	-0.124734727135963
59-1	0.264455216597848	-0.126790620384343	-0.282100239819097	-0.153027412286056	-0.392492882167344	-0.439327576326216	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.216241698357961	1.86340049914282	-0.500969108893273	-0.124734727135963
59-2	-0.213585371574956	1.03388211264659	-0.250464789594375	-0.153027412286056	-0.392492882167344	-0.419407754542481	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.282989793217627	-0.432183761942002	-0.500969108893273	-0.124734727135963
59-3	-0.559296385167053	2.59005219857979	-0.217573410600255	-0.153027412286056	-0.392492882167344	-0.383911997345296	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.367126047242417	-0.411666891161067	-0.500969108893273	-0.124734727135963
59-4	0.0841561712316346	1.10108075496851	-0.392880134662043	-0.153027412286056	-0.392492882167344	-0.415125923691772	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.316083386467378	-0.455697479016781	-0.500969108893273	-0.124734727135963
59-5	-0.036043192345841	-0.474667561361278	-0.322917924824529	-0.153027412286056	-0.392492882167344	-0.415125923691772	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.237556216044241	-0.308852010618404	-0.500969108893273	-0.124734727135963
65-2	0.357085918804343	-0.717215332693686	-0.367894129533077	-0.153027412286056	-0.392492882167344	-0.374293391811093	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.334593362352832	0.359444712908901	-0.500969108893273	-0.124734727135963
65-4	0.550066548401207	-1.01105977755427	-0.290103297032983	-0.153027412286056	-0.392492882167344	-0.379506055455435	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.107986384846064	-0.0453600633980835	-0.500969108893273	-0.124734727135963
66-1	-0.548268920618661	-0.588204198770315	-0.246027174609169	-0.153027412286056	-0.392492882167344	-0.415125923691772	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.601585741791499	-0.199121330936101	-0.500969108893273	-0.124734727135963
66-4	-0.0503788962587508	-1.01105977755427	-0.297045792174932	-0.153027412286056	-0.392492882167344	-0.43293585780994	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.341324262674815	0.224125576409926	-0.500969108893273	-0.124734727135963
66-5	0.00420705325579076	-1.01105977755427	-0.271515551245894	-0.153027412286056	-0.392492882167344	0.159756409655654	-0.117041147196131	-0.117041147196131	0.0503169782344656	-0.355346971678947	0.229658215721639	-0.500969108893273	-0.124734727135963
71-8	0.719889502446448	1.60310419989762	-0.273720403974392	-0.153027412286056	-0.329622971687801	-0.243728578624243	-0.117041147196131	-0.117041147196131	-0.279203034846243	0.331765769523506	-0.53661232895058	-0.500969108893273	-0.124734727135963
71-9	0.577635209772188	-0.540156314565587	-0.255041952220625	-0.153027412286056	-0.355103580908611	-0.336191302791737	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.311596119586056	0.125460175351048	-0.500969108893273	-0.124734727135963
76-2	6.64494620429761	3.69113529586216	0.466391442449732	1.43533181449705	0.731048967757015	5.2799573298301	8.4269625981214	8.4269625981214	6.83573928840661	7.58655449990107	6.48545959080287	1.20563604301957	8.41620980613506
76-3	0.376383981764029	-0.169623342780372	-0.251992836263809	-0.153027412286056	-0.172747576015037	-0.140778471648489	-0.117041147196131	-0.117041147196131	-0.279203034846243	0.163493261473926	-0.266665635866594	-0.500969108893273	-0.124734727135963
76-4	-0.505261808879931	-0.97891386214328	-0.233174836868997	-0.153027412286056	-0.392492882167344	-0.303177766377571	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.0692837079946604	0.612562961419761	-0.500969108893273	-0.124734727135963
78-84	0.160797049842961	-1.01105977755427	-0.223860031829296	-0.153027412286056	-0.392492882167344	-0.41611881200498	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.265601634052504	-0.166617074979788	-0.500969108893273	-0.124734727135963
86-7	-0.441302514499256	-1.01105977755427	-0.268222226917251	-0.153027412286056	-0.330221732739987	-0.415374145770074	-0.117041147196131	-0.117041147196131	-0.117805477418957	-0.160711770701599	-0.180679199897058	0.436356016950745	-0.124734727135963
86-8	0.896880308448144	-1.01105977755427	-0.287291412065942	-0.153027412286056	-0.392492882167344	-0.426171806176211	-0.117041147196131	-0.117041147196131	-0.279203034846243	0.0563597646823595	-0.139645458335189	-0.500969108893273	-0.124734727135963
