plate	well	analyte	sample	mfi	est_c
Plate-2	NA	Analyte.A8.MCP.1.	505055	416256	15.9835592584074
Plate-2	NA	Analyte.A8.MCP.1.	505050	4352768	327.424180192863
Plate-2	NA	Analyte.A8.MCP.1.	505057	615168	47.6977421089486
Plate-2	NA	Analyte.A8.MCP.1.	515055	753664	65.8071421611927
Plate-2	NA	Analyte.A8.MCP.1.	505155	2412288	209.513545932248
Plate-2	NA	Analyte.A8.MCP.1.	515356	1038080	97.6217854538226
Plate-2	NA	Analyte.A8.MCP.1.	515453	523520	34.2125994607975
Plate-2	NA	Analyte.A8.MCP.1.	505154	410880	14.964495147578
Plate-2	NA	Analyte.A8.MCP.1.	515757	432384	18.963757576875
Plate-2	NA	Analyte.A8.MCP.1.	504853	372992	7.29568547571679
Plate-2	NA	Analyte.A8.MCP.1.	514957	1029376	96.7261131756367
Plate-2	NA	Analyte.A8.MCP.1.	505548	110336	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	515149	667136	54.7636611475669
Plate-2	NA	Analyte.A8.MCP.1.	515054	17828096	983.269161855719
Plate-2	NA	Analyte.A8.MCP.1.	505149	1108992	104.773309099735
Plate-2	NA	Analyte.A8.MCP.1.	504951	1926400	174.604738944283
Plate-2	NA	Analyte.A8.MCP.1.	505355	13747456	785.401303393897
Plate-2	NA	Analyte.A8.MCP.1.	514951	469504	25.4587885458542
Plate-2	NA	Analyte.A8.MCP.1.	515254	1150464	108.843443119469
Plate-2	NA	Analyte.A8.MCP.1.	515649	392192	11.3035724135276
Plate-2	NA	Analyte.A8.MCP.1.	505253	388608	10.5772446656475
Plate-2	NA	Analyte.A8.MCP.1.	515155	514816	32.8490522155433
Plate-2	NA	Analyte.A8.MCP.1.	505656	617472	48.0189180606587
Plate-2	NA	Analyte.A8.MCP.1.	515350	502784	30.9361939709459
Plate-2	NA	Analyte.A8.MCP.1.	505648	552960	38.7085479114728
Plate-2	NA	Analyte.A8.MCP.1.	505357	1004032	94.0944885006454
Plate-2	NA	Analyte.A8.MCP.1.	515653	628736	49.5780954429933
Plate-2	NA	Analyte.A8.MCP.1.	505651	1053952	99.2446948949103
Plate-2	NA	Analyte.A8.MCP.1.	505652	513280	32.6066953679089
Plate-2	NA	Analyte.A8.MCP.1.	505654	799232	71.3183880151956
Plate-2	NA	Analyte.A8.MCP.1.	505049	382464	9.31056557158032
Plate-2	NA	Analyte.A8.MCP.1.	505454	666368	54.6618157589507
Plate-2	NA	Analyte.A8.MCP.1.	505356	2451968	212.225356415437
Plate-2	NA	Analyte.A8.MCP.1.	505252	599808	45.5363414685859
Plate-2	NA	Analyte.A8.MCP.1.	515748	519936	33.6531358990033
Plate-2	NA	Analyte.A8.MCP.1.	515455	450816	22.2461569530144
Plate-2	NA	Analyte.A8.MCP.1.	514857	493824	29.4895300993719
Plate-2	NA	Analyte.A8.MCP.1.	514849	1107968	104.671803041922
Plate-2	NA	Analyte.A8.MCP.1.	505650	903936	83.3269531905387
Plate-2	NA	Analyte.A8.MCP.1.	505048	649472	52.4023723060443
Plate-2	NA	Analyte.A8.MCP.1.	504949	795904	70.9222325839346
