plate	well	analyte	sample	mfi	est_c
Plate-2	NA	Analyte.B5.MIP.1b.	514949	1230080	24.101204756558
Plate-2	NA	Analyte.B5.MIP.1b.	515249	1201920	22.1212518771371
Plate-2	NA	Analyte.B5.MIP.1b.	32-1	1445632	38.086623754837
Plate-2	NA	Analyte.B5.MIP.1b.	32-2	2313728	84.9517533409035
Plate-2	NA	Analyte.B5.MIP.1b.	32-5	1266432	26.5913414092682
Plate-2	NA	Analyte.B5.MIP.1b.	32-8	1433600	37.3468834616676
Plate-2	NA	Analyte.B5.MIP.1b.	505148	1152512	18.5133180595945
Plate-2	NA	Analyte.B5.MIP.1b.	504849	1145600	17.9921574414856
Plate-2	NA	Analyte.B5.MIP.1b.	505551	1075712	12.3934530903442
Plate-2	NA	Analyte.B5.MIP.1b.	504851	989696	3.28243706254289
Plate-2	NA	Analyte.B5.MIP.1b.	505352	1271296	26.9195179939249
Plate-2	NA	Analyte.B5.MIP.1b.	505055	1093376	13.8778023411101
Plate-2	NA	Analyte.B5.MIP.1b.	505050	1495808	41.1314275249756
Plate-2	NA	Analyte.B5.MIP.1b.	505057	1249024	25.4074130620421
Plate-2	NA	Analyte.B5.MIP.1b.	515055	1304832	29.1533860816594
Plate-2	NA	Analyte.B5.MIP.1b.	505155	1534976	43.4666250111165
Plate-2	NA	Analyte.B5.MIP.1b.	515356	1478656	40.0976194147894
Plate-2	NA	Analyte.B5.MIP.1b.	515453	1117696	15.8370796638142
Plate-2	NA	Analyte.B5.MIP.1b.	505154	995584	4.17618225982136
Plate-2	NA	Analyte.B5.MIP.1b.	515757	1081088	12.8515661242271
Plate-2	NA	Analyte.B5.MIP.1b.	504853	1132544	16.9946325161298
Plate-2	NA	Analyte.B5.MIP.1b.	514957	1395968	35.0071715622648
Plate-2	NA	Analyte.B5.MIP.1b.	505548	755968	1.00000000000005
Plate-2	NA	Analyte.B5.MIP.1b.	515149	1223936	23.6732943898259
Plate-2	NA	Analyte.B5.MIP.1b.	515054	1478400	40.0821356060052
Plate-2	NA	Analyte.B5.MIP.1b.	505149	1181952	20.6858257522465
Plate-2	NA	Analyte.B5.MIP.1b.	504951	1263616	26.4008315039826
Plate-2	NA	Analyte.B5.MIP.1b.	505355	1390592	34.6695423146829
Plate-2	NA	Analyte.B5.MIP.1b.	514951	1168640	19.7124142371626
Plate-2	NA	Analyte.B5.MIP.1b.	515254	1507328	41.8218697111896
