plate	well	analyte	sample	mfi	est_c
Plate-2	NA	Analyte.B7.IL.6.	505049	773888	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	505454	1015296	59.1382500710946
Plate-2	NA	Analyte.B7.IL.6.	505356	2253056	335.197449236995
Plate-2	NA	Analyte.B7.IL.6.	505252	1736960	235.936535972629
Plate-2	NA	Analyte.B7.IL.6.	515748	750080	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	515455	688384	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	514857	737536	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	514849	1251584	123.47186228842
Plate-2	NA	Analyte.B7.IL.6.	505650	1313792	139.241081019797
Plate-2	NA	Analyte.B7.IL.6.	505048	953856	41.2259495001398
Plate-2	NA	Analyte.B7.IL.6.	504949	1149952	96.6910220143383
