alpha	lambda	MSE	num	Log2_MSE	combo
0.687	0.606148484848485	24.576928862824	3	4.67677113860765	0.687;0.606
0.844	0.656652525252525	24.5799329690201	5	4.67694057859914	0.844;0.657
0.792	0.555644444444444	24.5799986557286	5	4.6769442832909	0.792;0.556
0.218	1.56572525252525	24.5800319905116	2	4.67694616334943	0.218;1.566
0.218	1.36370909090909	24.5823177847972	2	4.67707507471089	0.218;1.364
0.583	0.404132323232323	24.5825105239236	10	4.67708594404403	0.583;0.404
0.687	0.858668686868687	24.5836036144255	3	4.67714758625677	0.687;0.859
0.375	0.606148484848485	24.5853666768694	2	4.67724700437799	0.375;0.606
0.323	1.21219696969697	24.5863457890299	9	4.67730221301536	0.323;1.212
0.531	1.01018080808081	24.586907518415	9	4.6773338859752	0.531;1.01
0.739	0.757660606060606	24.5876682108199	1	4.67737677630285	0.739;0.758
0.218	1.61622929292929	24.5894329564256	2	4.67747627352628	0.218;1.616
0.427	0.757660606060606	24.5915597251092	5	4.67759617267141	0.427;0.758
0.844	0.555644444444444	24.593510445664	3	4.67770613813058	0.844;0.556
0.218	1.31320505050505	24.5957029084863	2	4.67782972101204	0.218;1.313
0.323	1.06068484848485	24.5975867698383	9	4.67793590045269	0.323;1.061
0.479	0.606148484848485	24.6004905597597	4	4.67809955047794	0.479;0.606
0.635	0.656652525252525	24.6015739099235	9	4.67816060051275	0.635;0.657
0.218	1.66673333333333	24.6030995826597	2	4.678246572372	0.218;1.667
0.792	0.606148484848485	24.6043582308557	5	4.67831749350687	0.792;0.606
0.844	0.404132323232323	24.6051784911316	3	4.67836371089168	0.844;0.404
0.739	0.707156565656566	24.6086994449769	1	4.67856208144531	0.739;0.707
0.635	0.959676767676768	24.6095689225732	9	4.67861106361735	0.635;0.96
0.375	1.36370909090909	24.6125472754961	8	4.67877883704476	0.375;1.364
0.375	1.26270101010101	24.6131190193307	2	4.67881104168179	0.375;1.263
0.218	1.26270101010101	24.6138667803853	2	4.67885315976266	0.218;1.263
0.479	0.656652525252525	24.6147225988201	4	4.67890136273006	0.479;0.657
0.375	0.808164646464646	24.6179064252546	8	4.67908067387226	0.375;0.808
0.896	0.606148484848485	24.618885204091	10	4.67913579361448	0.896;0.606
0.687	0.656652525252525	24.6192387150767	6	4.67915570100011	0.687;0.657
0.844	0.757660606060606	24.6195132575005	3	4.67917116121248	0.844;0.758
0.323	1.01018080808081	24.6220337910329	9	4.67931309140155	0.323;1.01
0.323	1.26270101010101	24.6245926363494	9	4.67945716462974	0.323;1.263
0.218	1.71723737373737	24.6263742266916	2	4.67955746679807	0.218;1.717
0.218	1.21219696969697	24.6299240160129	2	4.67975729642423	0.218;1.212
0.687	0.555644444444444	24.6366934994831	3	4.68013829680077	0.687;0.556
0.635	0.909172727272727	24.6393373535562	4	4.68028707099799	0.635;0.909
0.687	0.707156565656566	24.6418929955551	6	4.68043086676951	0.687;0.707
0.792	0.353628282828283	24.6438683095066	3	4.68054199997962	0.792;0.354
0.218	1.16169292929293	24.6445432545828	2	4.68057997112689	0.218;1.162
0.635	0.555644444444444	24.6451969472867	6	4.6806167457028	0.635;0.556
0.531	0.959676767676768	24.6463382739654	3	4.68068095069618	0.531;0.96
0.844	0.454636363636364	24.6475920437753	5	4.6807514778512	0.844;0.455
0.218	1.76774141414141	24.6502632492343	2	4.68090172720764	0.218;1.768
0.531	1.01018080808081	24.6509480358978	3	4.68094024241221	0.531;1.01
0.792	0.505140404040404	24.6517735099595	5	4.68098666908508	0.792;0.505
0.323	0.959676767676768	24.6549834387853	9	4.68116718910544	0.323;0.96
