Site	Genetics	Location	PCoA_1	PCoA_2	PCoA_3	PCoA_4	PCoA_5	PCoA_6	PCoA_7	PCoA_8	PCoA_9	PCoA_10	PCoA_11	PCoA_12	PCoA_13	PCoA_14	PCoA_15	PCoA_16	PCoA_17	PCoA_18	PCoA_19	PCoA_20	PCoA_21	PCoA_22	PCoA_23	PCoA_24	PCoA_25	PCoA_26	PCoA_27	PCoA_28	PCoA_29	PCoA_30	PCoA_31	PCoA_32	PCoA_33	PCoA_34	PCoA_35	PCoA_36	PCoA_37	PCoA_38	PCoA_39	PCoA_40	PCoA_41	PCoA_42	PCoA_43	PCoA_44	PCoA_45	PCoA_46	PCoA_47	PCoA_48	PCoA_49	PCoA_50	PCoA_51	PCoA_52	PCoA_53	PCoA_54	PCoA_55	PCoA_56	PCoA_57	PCoA_58	PCoA_59	PCoA_60	PCoA_61	PCoA_62	PCoA_63	PCoA_64	PCoA_65	PCoA_66	PCoA_67	PCoA_68	PCoA_69	PCoA_70	PCoA_71	PCoA_72	PCoA_73	PCoA_74	PCoA_75	PCoA_76	PCoA_77	PCoA_78	PCoA_79	PCoA_80	PCoA_81	PCoA_82	PCoA_83	PCoA_84	PCoA_85	PCoA_86
64-4_NOD2_NYU	NOD2	NYU	0.058053628	0.052807127	0.078219697	0.013271679	-0.046167306	0.004034513	-0.007647977	-0.005548139	-0.000124001	-0.005660304	-0.020976283	0.01015805	-0.01085802	-0.017614152	0.012924603	-0.009235893	0.023221202	0.004139175	-0.012478381	-0.013019751	0.004379546	0.004286176	-0.011726308	-0.015464056	0.01254827	0.002408091	0.010040637	0.012460168	0.00646315	-0.004583904	0.009949079	0.018901351	0.003028251	0.00641117	-0.0001847	0.009779299	0.013968222	0.007291536	0.002721219	-0.003396887	0.000770419	-0.000679529	0.004554748	-0.008871228	0.003030038	-0.002893611	0.004675983	0.00527762	-0.005079277	0.000616948	0.001999443	0.004161208	-0.0012741	-0.006035034	0.000699688	0.007753045	0.007905052	-0.001056737	-0.000118345	-0.007008251	-0.003167359	0.010156192	-0.008840942	0.003365586	-0.009867435	0.000726649	0.007411721	0.002174527	-0.000990141	0.003740807	-0.001780889	-0.000496755	-0.00804644	0.00105793	-0.004268674	-0.000251772	0.001177342	0.001415674	-0.006376602	-0.002031248	-0.001658986	0.002599797	-0.002232485	0.003272955	0.00208678	-0.001091075
64-5_NOD2_NYU	NOD2	NYU	0.087804784	0.0450094	0.023499521	0.014357212	-0.069276415	-0.000246427	-0.005918264	-0.011400225	-0.001085776	-0.017275324	-0.027677073	0.016390495	-0.013252803	-0.009927991	0.001383799	-0.001257763	0.001378675	0.004195613	-0.020637156	0.013916953	0.006332945	0.001600083	0.011337845	-0.007262541	-0.001846586	-0.00568398	0.004919119	0.004385404	-0.010305952	-0.014130009	0.003461554	0.004452882	0.000214902	-0.002332575	0.008790039	-0.016774374	-0.00353271	-0.014938248	-0.002109023	-0.00816488	-0.002587175	-0.004446234	8.26E-05	0.004745638	-0.008562471	-0.007608459	0.011034097	0.013706541	-0.005288385	0.006631715	-0.001591891	0.005259695	-0.00080853	-0.007088589	-0.003932357	-0.001664532	-0.001944208	0.000906933	0.005037213	0.001206506	0.000455819	0.002079931	-0.010768279	0.000726158	0.006550469	-0.005586525	-0.005936435	0.005315631	3.89E-05	0.00825469	-0.002084446	0.003657576	0.002354538	-0.004982903	0.000250247	-0.006473268	-0.005283736	-0.00274932	-0.002088322	-0.005440025	-0.000438376	0.000671499	-0.000130866	-0.001910339	-0.00284786	-0.000838787
65-1_NOD2_NYU	NOD2	NYU	0.019613049	-0.01952893	0.05789091	-0.002765191	0.003225793	-0.050322217	-0.019481789	0.009991422	-0.03001923	-0.026386813	-0.013495686	-0.015365343	-0.014342677	-0.014732791	-0.011714309	0.020458008	-0.016923068	0.027338583	-0.019863083	0.007555826	-0.021231074	0.01529895	-5.31E-05	0.00552199	0.002250308	-0.00484463	0.021899292	0.00157807	0.010134959	-0.013649471	-0.003722817	-0.010480384	0.014937877	-0.018223251	0.004670776	0.008296618	0.003918987	-0.000641692	0.008502804	0.002642011	0.005375538	-0.001701623	-0.015515933	0.000198348	-0.005949293	0.006115276	-0.020385807	0.015414495	0.005048287	-0.002609903	-0.013742003	0.001326089	0.013591009	-0.000350793	0.010437159	0.00761053	-0.000103687	0.000818716	0.005254262	-0.005061378	0.000767208	-0.000249473	0.005524866	0.006211919	0.000735712	-0.004359614	-0.001952727	0.000983739	0.002695996	-0.000396976	-0.002358984	-0.006435034	-0.008955173	-0.000273436	-0.001038388	-0.003472308	-0.0019307	0.003876788	0.002807809	0.000275577	0.00422133	-0.002127476	-0.000802509	0.001664118	0.000562343	-0.000203431
65-2_NOD2_NYU	NOD2	NYU	-0.117772247	-0.075170835	0.046120011	0.027147132	-0.049215264	0.015918773	-0.020133577	0.022293829	0.000186824	0.041078616	-0.004017867	0.017738255	0.013171474	-0.021497621	0.011036099	-0.022395804	0.01484777	0.007789258	-0.005898329	0.035019775	-0.018145589	-0.007400868	-0.00818436	-0.004188543	-0.014147377	-0.006877978	0.007570829	0.013202017	0.012714162	-0.002160163	-0.026371196	-0.007797721	0.001552082	0.004269001	-0.007914858	-0.002700467	-0.008261852	0.008259682	-0.017099846	-0.000223088	-0.00274157	-0.010837641	0.011209414	0.004107896	0.014353577	0.001045447	-0.002480194	0.004411859	-0.006629155	0.0019689	0.008388814	0.003628644	-0.006014622	-0.001350799	0.002668398	-0.000417744	0.000481773	0.006204278	-0.004001918	-0.003752185	-0.002236478	-0.005973808	-0.000252431	0.002657825	-0.003064693	0.001853384	-0.005397463	-0.005594236	0.004600453	-0.002224791	-0.002291308	0.004602404	-0.002455924	0.006785412	-0.000538682	-0.000890855	0.000488416	-0.002661273	0.001636072	0.001706943	0.000519568	0.00270499	-0.000445668	0.002438815	0.000716931	-3.25E-05
65-3_NOD2_NYU	NOD2	NYU	-0.243341551	0.031066272	-0.022836463	0.056339954	-0.056442202	0.018918795	0.012775166	-0.03340117	-0.004190395	0.047258198	0.004710467	0.009097899	-0.040006642	0.032923349	0.000561598	0.044477147	-0.027594271	0.016747618	0.019981872	-0.009835395	0.007686923	0.009430171	0.001994369	0.042824575	0.019008452	-0.006772891	-0.010698952	-0.01567398	0.012930398	0.008203687	0.005075518	0.01588685	-0.006438006	-0.009486	-0.011501075	0.013763365	0.003952138	-0.017363029	0.011606947	0.003796938	-0.022498497	-0.006574736	-0.008268535	-0.00819945	-0.004209881	-0.000241858	0.006646429	-0.00397656	0.011236855	-0.000764618	0.000383159	-0.00162534	0.003765111	-0.005329774	-0.002949655	0.001459663	-0.00373387	0.003876183	0.00343053	-0.00604794	-0.001089461	0.002928621	0.002688808	0.001676234	0.003689885	-0.00028027	-0.001979047	0.001375181	0.00336449	6.09E-05	-0.002723716	0.00572325	-0.004112363	0.000678013	0.001718066	-1.81E-05	0.002110053	0.002121575	-0.000321893	0.001224243	0.001063098	0.000221096	0.000591077	0.000345259	-0.000235013	-0.000177467
65-4_NOD2_NYU	NOD2	NYU	0.07376109	0.05705181	0.007616308	-0.000463589	0.018968196	-0.032080545	0.035870268	0.043159153	0.008280878	0.002869648	0.026284325	0.031913678	-0.042443132	-0.008912756	0.010818656	0.005184396	-0.011051973	-0.028476605	0.008873575	0.002775211	0.002066162	0.030235762	0.016036041	0.001681588	0.000735536	0.00045615	-0.020970434	-0.008683642	-0.021050849	0.013209742	-0.004809977	-0.007998866	-0.00566601	0.014826698	-0.00910851	-0.003987644	-0.011185029	-0.003686143	0.006922285	0.006294905	-0.00774701	0.005713977	0.000286957	0.003519885	-0.004417196	0.010555895	-0.001018922	0.007200438	-0.005706205	-0.004953896	-0.00651269	-0.000232924	-0.001386816	0.006744111	-0.001528749	0.006346837	-0.006452526	-0.011101159	-0.000190792	0.002084454	0.004906465	0.011087446	-0.002672537	0.00333093	0.000522622	-0.000572	-0.005679315	-0.008785823	-0.007851863	-0.000497709	-0.003925872	-0.00497794	-0.004228123	-0.000543606	-0.003953361	0.001652577	-0.001074032	-0.001561421	0.002563157	0.001679647	-0.001642862	0.000571394	1.39E-05	0.001178613	-0.002578433	0.000227665
65-5_NOD2_NYU	NOD2	NYU	0.116383242	0.056652744	-0.045591245	0.009704813	-0.002231089	0.003980169	0.048460706	-0.008056116	0.027081458	-0.012608831	-0.05178752	-0.010757375	0.001443226	-0.002863425	-0.009635023	0.034320377	0.007552835	-0.021206482	0.020262077	0.004458562	0.001627408	0.003371485	0.004648647	-0.012100626	0.010938497	-0.025806478	0.01115518	0.014521444	-0.005676272	-0.010742459	0.001939591	0.014137462	-0.010306639	0.004039146	-0.002273704	-0.006392802	0.009836525	-0.016190496	0.013321249	-0.01476261	-0.003146168	-0.002365117	0.011153877	0.005993098	0.007831347	0.000282043	0.004916378	-0.015865582	0.001194722	0.001793241	-0.002763854	0.004285136	-0.006301675	0.006862049	4.74E-05	0.001367831	-0.000566849	-0.00279195	0.004007593	0.001656434	-0.001444745	0.004002728	0.00183533	0.004973424	-0.00586749	0.004680715	-0.003490377	-0.000640256	-0.003133101	0.0012375	-0.00173806	0.002807024	-0.005115881	0.00095733	-0.005453956	0.004995046	0.007713279	0.001440403	0.001881376	-0.001910628	-0.00071511	0.001422224	-0.0010506	0.000384471	0.000889726	0.000136933
66-1_NOD2_NYU	NOD2	NYU	-0.031442279	0.120885386	0.08552304	0.012373721	0.003526411	-0.002802606	-0.02086033	0.01922336	0.00467386	0.010071457	0.012585551	-0.009427442	0.010320896	0.022352542	-0.01056648	0.005058523	-0.009840145	0.001588375	0.02225162	0.031904958	-0.009408842	-0.006382932	-0.008930761	-0.014035659	-0.016604482	0.015221774	-0.004432029	-0.001958259	-0.012968026	0.007837198	-0.019223486	-0.011305071	-0.003167511	0.005056108	0.005213093	0.009261128	-0.006853687	0.002641712	-0.004272718	-0.008748813	-0.009697041	0.005780697	-0.008296778	-0.007183398	-0.003592148	-0.021410029	-0.007243839	-0.005479518	0.003418587	0.000316086	-0.005008619	0.001098254	-0.004248114	-0.002983758	-0.012834314	-0.012488843	-0.003417405	0.002591161	-0.003393119	0.00148889	0.008736158	0.004300641	0.000661594	0.00198907	-0.009472114	-0.002947276	0.00626419	0.001752863	0.000641423	-0.003721127	0.001340856	0.003776733	-0.005403391	0.002766748	-0.004687497	-0.003231344	0.001463197	-0.000409569	-0.000707262	0.00168563	-0.003301417	-0.000397015	0.000937394	7.83E-05	-0.000988862	-0.000233806
66-2_NOD2_NYU	NOD2	NYU	0.041473542	-0.058942924	0.08248353	-0.006633732	0.079806977	0.008889272	-0.004467418	-0.037747589	-0.029712638	0.002527898	-0.013458591	0.004549102	-0.025528895	-0.00114851	-0.006973226	0.026983143	0.000929415	0.011288531	-0.013323597	0.011802574	0.001284914	-0.012249087	0.003763007	0.011174281	0.001105215	0.027257753	0.02052587	0.012932804	0.009315745	0.01680702	-0.00299429	0.00292177	-0.002362752	0.003502312	0.000616302	0.006903009	0.007199278	-0.002163361	-0.000204507	-0.012808987	0.008937387	-0.007902121	-0.005986798	0.000296374	-0.004574449	0.002245379	0.018652683	-0.008979345	0.000240175	-0.00596135	0.001383892	0.00668445	0.00525377	-0.004769391	-0.004120827	-0.000361117	-0.005328834	-0.00898957	0.002904552	-0.002463448	0.002334778	0.010006404	0.007888122	-0.001880775	-0.00437184	0.011034251	0.003923196	-0.004208705	-0.002719334	0.005104732	-0.001755312	0.001604842	0.005739834	-0.001971839	-0.000174381	0.001507112	0.002008384	0.00344414	0.000385821	0.00317787	-0.000483503	-0.000882199	-0.000190694	-0.002314747	-0.000842968	-0.00018008
66-3_NOD2_NYU	NOD2	NYU	-0.230556294	-0.037105731	0.125194265	-0.012560941	0.062157996	0.032955266	0.012597957	-0.125712046	-0.002379511	0.076970057	-0.062972171	0.002739154	-0.023130153	-0.014316516	-0.042822768	-0.014232611	0.004891552	-0.008374487	0.024017283	-0.024906438	-0.013297944	0.025253787	0.027440608	-0.011701826	0.004495254	0.008162779	-0.01792055	-0.012169589	0.013260692	-0.003052402	-0.015113477	-0.016098612	-0.00275097	0.00387953	-0.004128419	0.000362697	-0.011384653	0.000510015	0.008507696	-0.003477275	-0.00181139	0.005184793	0.001863326	-0.003436956	-0.000749568	0.00022963	0.002442616	-0.006691193	0.001025792	-0.006049188	-0.003568453	0.000931105	-0.003482481	0.00181997	0.0037772	-0.001813983	-0.001332385	-0.004134307	0.00158629	-0.000600163	0.001725487	-0.003774146	-0.005071018	0.000693898	0.002565822	-0.000489994	0.000340766	3.75E-05	-0.001512568	-0.002165124	0.002292378	-0.001212207	-0.000988057	0.00052192	-0.000143869	4.25E-05	-0.000697334	0.000485494	-0.000740978	-0.000596446	-0.001246156	-0.000451245	0.000193364	-0.000536944	0.000407153	9.85E-05
66-4_NOD2_NYU	NOD2	NYU	0.035292254	-0.127608762	0.029048949	-0.019896303	0.036677787	0.066452461	0.005227874	-0.035277213	0.014619781	-0.030267025	-0.000462755	0.009180899	-0.019460812	0.015749269	0.022376932	-0.001154283	0.01394479	-0.003314112	-0.006944463	0.000312525	0.000254475	-0.001843177	-0.006678004	0.001509494	0.00952893	-0.012597648	-0.006569226	-0.014923584	0.007457456	-0.004991869	-0.005872543	0.003246342	-0.006304014	0.006064589	0.003745155	-0.017716246	0.002788875	0.005065834	-0.021644167	0.005108864	-0.017397356	0.011038435	-0.002700324	-0.004798905	0.003869216	-0.00617502	-0.001611154	-0.008078463	-0.003643477	-0.006764482	0.011664717	-0.007759704	-0.001761622	-0.002536489	0.005027932	0.005241255	-0.004510826	-0.003128747	0.010707077	0.00633056	-0.009240454	0.002650477	0.009022407	0.008600968	-0.002167877	0.007716995	-0.00408354	0.003008001	0.001899002	0.005259018	-0.006984448	-0.000371431	0.002239764	-0.005203671	0.001629605	-0.001404826	-0.005593337	0.005043314	-0.000641178	0.001542908	-0.000123666	0.002612933	0.000543881	-5.25E-05	0.002216782	-0.000108088
66-5_NOD2_NYU	NOD2	NYU	-0.132024616	-0.013111648	0.04990199	0.034646964	-0.008947271	-0.001552187	0.002113902	0.051223474	0.055225639	0.009391658	0.027184987	-0.034548683	-0.001383535	0.009491499	-0.020633766	-0.031673482	0.032645631	0.002804374	-0.015060715	0.038035156	0.000491052	0.050686172	-0.0071524	-0.016198726	0.007961473	0.00543054	-0.026224201	0.000926156	-0.003754082	-0.010656176	-0.008100549	0.01177382	0.013093981	-0.013439916	-0.019035428	0.002710212	-0.004341921	-0.011803386	0.013075348	-0.005509948	0.007197255	0.008608288	0.01322378	0.007273536	-0.016935978	-0.000419639	-0.001682885	-0.003853165	0.004013014	-0.000475169	0.005201096	-0.003247671	0.002785981	-0.007844027	-6.40E-05	0.003226611	-0.006451284	-0.001171827	-0.011299651	0.004075869	-0.004181598	0.004934365	0.003458183	-0.004414235	0.005945654	-0.00428618	0.002123693	0.003137883	0.006183054	0.001927342	-0.006916358	0.001055282	0.00152275	-0.002078208	0.000360796	0.001531251	0.001578778	0.004514558	0.003837184	0.000424885	-0.001336268	-0.001284795	0.000951477	0.002031618	-0.000396508	-0.000253719
70-1_AtgE_NYU	AtgE	NYU	0.08143935	-0.126569779	0.013467504	-0.007551525	0.037593369	0.082935458	-0.030620954	-0.03400263	0.010582354	-0.008299699	0.003817998	0.017356114	-0.018971024	0.012225028	0.00844386	-0.002970966	0.018291753	0.002800085	-0.007322062	0.018224631	0.008944614	-0.020500731	0.011421692	0.001287868	0.006874122	-0.007727617	-0.016763459	-0.017337883	0.001339801	-0.015981539	-0.002469591	0.000933619	0.007072618	-0.001335994	0.007421225	-0.009073376	-0.003442526	0.013440594	0.007123841	0.009737773	0.013385063	-0.004244954	-0.004552244	0.00946439	-0.007495875	-0.001039972	-0.008237756	-0.005077519	0.012408498	0.005541337	-0.009067042	0.009622267	-0.001959245	0.002365314	-0.003457997	0.002192042	0.006624796	0.003312874	-0.01007008	0.00188461	0.005804459	0.003185585	0.003386863	-0.008439192	-0.00297139	-0.006191015	-0.007521917	-0.002781178	-0.000801126	0.003779226	0.002106956	-0.00750114	0.006165791	0.00286698	0.001191089	0.001688539	0.002892087	-0.000415375	-0.003625097	0.0040675	-0.00110393	-0.001277484	-0.00128427	-0.001765665	-3.26E-05	-0.000987716
70-2_AtgE_NYU	AtgE	NYU	-0.052625893	-0.010865794	0.079778994	-0.026409059	0.085965671	0.056014914	0.020246582	-0.012588548	-0.009438877	0.002292402	-0.001088899	-0.025852781	0.019339573	0.003261384	0.003560444	0.020357424	0.002024871	-0.016912998	-0.029751567	0.007718445	0.006218711	0.000150276	0.000685801	0.01471993	0.00620069	-0.041107601	0.013663762	-0.013571831	-0.002723204	-0.009482687	-0.003594465	-0.007424104	-0.00137535	-0.002537652	-0.001343742	-0.012283565	0.015442377	-0.002716842	0.000985137	0.008093438	-0.001218168	0.017328899	-0.008722271	0.005835445	-0.000602635	-0.009938283	-0.008765059	-0.010250468	0.002718227	0.008052108	-0.007480992	0.004059857	0.001787681	-0.016669934	0.004615549	-0.000431396	0.000763296	0.00017102	-0.004680621	0.000876559	-0.003139004	0.004722104	-0.005805066	-0.00057024	-0.000868118	3.89E-05	0.002979541	0.003988723	0.003534351	0.004138724	0.002489233	0.00220949	0.001748697	-0.000584599	-0.001351209	-0.00309256	-9.14E-05	-0.001114027	0.001583795	0.002306392	-0.001768799	-0.000935199	0.000693419	0.00125789	0.000825016	-0.00031298
70-3_AtgE_NYU	AtgE	NYU	-0.208493192	0.047853306	0.093488144	0.062068201	-0.006511075	0.041890203	-0.031952637	-0.015775923	0.068220972	-0.046307008	0.025519348	-0.027412078	-0.013740495	0.016725717	-0.029025608	-0.011448299	0.028376112	-0.017681163	0.008925842	-0.011062107	0.00844815	-0.006010334	-0.006432254	-0.008114323	0.003864736	0.02637076	0.004296552	-0.001951011	0.026001661	-0.011446057	-0.011984372	0.005901905	0.013914323	-0.005490706	0.000510462	0.004835637	-0.002434021	0.002214381	0.005808376	0.009237378	-0.008146806	-0.00566304	-4.34E-05	-0.001214674	-0.004078955	0.006231274	0.001081368	0.002695681	-0.007187296	-0.001969273	0.002961832	-0.011333132	0.003908362	-0.00175431	-0.001009915	0.00971563	-0.00085163	-0.000683068	0.000671091	0.011232041	-0.003436372	0.000759367	-0.009492825	-0.006765435	-0.005022134	-0.002199142	0.012405946	0.005474918	-0.000283571	0.002557007	0.007576823	-0.003433329	-0.00016975	-0.002754101	-0.001520348	0.000419886	-9.56E-05	0.000310111	-0.000254605	-0.000603166	0.00057481	-0.001057609	-0.000137434	-0.000867082	0.000497564	-0.000201805
70-7_AtgE_NYU	AtgE	NYU	0.070622104	0.083712952	0.078042227	0.029314349	-0.046881096	-0.013867551	0.013544203	-0.02184234	-0.000889237	-0.021080435	-0.021461545	-0.002399303	-0.002022667	-0.01035877	0.022981923	0.000548475	0.015934577	0.013490081	-0.004738642	0.002135653	0.007266226	-0.008282031	-0.022217582	-0.007939907	0.001950074	0.004742728	0.023260594	0.003124092	0.014735913	-0.00475936	0.006385999	0.002006167	0.009957591	0.002285613	-0.017943334	0.006639568	0.003163657	0.004873671	-0.000930328	0.006970267	0.002380924	0.004654958	-0.005299691	-0.019180563	0.006571273	0.01773239	0.005475163	0.000995409	0.007422246	0.00255134	-0.001148153	0.001344886	0.000254969	-0.010371854	0.006908556	-0.000929111	-0.007472732	-0.006469243	0.002328545	0.002366996	-1.90E-05	0.000524284	-0.000377146	-0.000849097	-0.000175779	-0.000844737	-0.005291804	0.001657385	-0.000724324	-0.000948961	-0.002858168	-0.001064596	0.008877549	0.003286517	0.003018509	0.001038032	-0.002203519	-0.001472405	0.003738921	0.002262308	0.000109664	1.11E-06	-0.002641344	-0.001946727	-0.002710869	0.000736416
70-9_AtgE_NYU	AtgE	NYU	0.118981051	0.006018128	0.03705735	0.014106452	-0.062507753	-0.001763383	-0.039738958	0.003823191	0.017312049	-0.002033478	-0.032857572	0.010804423	-0.009083405	0.007710641	0.002098702	-0.017927858	-0.009175524	-0.007834026	-0.00916715	0.011721773	-0.00741581	0.014610377	0.024534624	0.002669801	0.002114699	-0.021154195	-0.005426498	0.00416379	0.000167371	-0.000610754	-0.005874912	0.012276194	-0.012127384	-0.005036478	0.007722897	-0.005132229	-0.010582049	0.007859422	0.006856509	-0.002683635	-0.00538835	0.010588194	0.00169856	0.002988458	-0.00554582	-0.008004335	-0.006829833	-0.010532073	0.002244556	0.001633511	-0.007111533	-0.002867263	0.003291067	0.001555468	0.005094392	0.000306475	-0.008079014	0.002717096	-0.010615487	0.006282364	-0.012638392	0.006115528	0.008740862	0.000306186	-0.006423628	-0.004512382	0.000513295	-0.00413138	0.001410223	-0.014829373	0.001195325	-0.001165881	0.000632768	0.004427691	0.003495913	-0.004559059	0.001225951	-0.001300865	0.001841703	0.000185477	0.000153006	0.005093154	2.16E-05	0.000538735	-0.000883304	0.000190579
71-3_AtgE_NYU	AtgE	NYU	0.045831724	0.010693588	0.097262145	-0.03856657	-0.012997004	-0.049648327	-0.023328708	-0.015674166	-0.021567647	0.009182787	-0.01078184	-0.00511947	-0.010350739	-0.020747497	-0.006747399	-0.014283402	0.015011445	0.02121179	-0.002209296	-0.026978916	0.002080559	0.009764167	0.008838507	0.022031542	-0.002188946	0.007886763	0.000725817	0.007085368	0.009979311	-0.002298855	-0.021716466	0.003228452	0.014935183	0.008751355	0.004373476	-0.020299228	-0.003786319	0.003332648	-0.000866151	0.004851686	0.00969554	0.008973674	-0.007523766	-0.011909633	0.006985661	0.003989466	0.002863534	-0.002613974	0.015994282	-0.001160393	0.003044201	0.000838652	-0.012585821	-0.004582386	-0.006253609	0.012224986	0.001856034	0.003380828	-0.002979143	-0.004941592	0.008175907	0.005040913	0.000788601	0.003355468	0.002484342	0.010797671	0.000693726	0.001186127	-0.006100107	0.001643168	0.001816237	0.003570886	0.001569968	0.002766609	-0.001247291	-0.00208005	-0.003281943	0.001994195	0.000664605	0.00318422	-0.0019915	0.003430941	-0.000193942	0.000597368	-0.000128536	-0.000560104
71-6_AtgE_NYU	AtgE	NYU	0.039900911	-0.03454906	0.03066243	-0.061665546	-0.061698164	-0.01520232	-0.037403136	0.010325772	-0.008959999	-0.025319304	0.011082844	-0.008034825	-0.015598436	0.013211602	0.003126567	0.017355659	0.003586267	0.013658718	-0.007243669	0.005637754	-0.003872292	0.015536819	0.004763329	0.007156638	0.00102077	-0.00128592	0.002512601	-0.008878748	0.008096058	-0.020453446	0.003061537	-0.011026673	0.004440133	-0.013452603	0.00187247	-0.014350099	-0.011502012	-0.014817943	0.002992168	-0.000785814	-0.000473542	-0.002593822	0.014597717	-0.008799294	0.001954155	0.005571559	-0.01004068	0.011055396	0.002903877	0.006900603	-0.001207258	-0.0074105	0.005162061	0.009185796	0.000456841	-0.010648569	-0.004373411	0.0103724	0.003216628	0.000340074	0.009252884	0.008339779	-0.00336928	0.00696066	0.004464562	-0.003466378	-0.000664276	-0.002772278	0.003665403	-0.005086834	0.001050112	0.001787722	0.000159446	0.000453076	-0.001587831	0.002549124	0.002798449	0.003275487	0.000450174	-0.000836043	-0.000546746	0.000573553	0.000165961	-0.002373373	0.000827459	0.000316657
71-7_AtgE_NYU	AtgE	NYU	-0.177273	0.019836679	0.000318941	0.044438725	-0.03486648	-0.039879516	0.001814784	-0.005733638	-0.000536332	0.037453201	0.008939931	0.009896442	0.00042525	0.005679921	0.00664853	0.007492968	0.030747409	0.012773575	-0.000406326	0.004484438	0.006193192	0.026347091	-0.012577341	-0.000661938	0.00600593	-0.006761083	0.004879324	0.005427984	-0.005954932	0.009669008	0.010999097	0.001790566	-0.016208753	0.002500007	0.011806085	-0.006523121	0.013817319	0.013943494	-0.003052319	-0.01260364	0.00796455	0.011738927	0.000784773	0.007403167	0.001743304	-0.000530602	-0.012152601	0.001152148	-0.0030481	-0.012649106	0.007357786	-0.008397408	0.007719327	-0.00603677	0.002520098	-0.002453119	0.005453106	-0.013464521	-0.000583493	-0.007177003	0.007278306	-0.004084657	-0.007473793	-0.003247084	0.002446958	0.003696234	-0.003390255	0.006500583	-0.002150675	0.002958314	0.001898781	-0.002309108	-0.00531033	0.004663462	-0.007689139	-0.002321102	-0.000904435	0.000319915	-0.003705436	0.002634199	0.00294317	0.000783079	0.00106721	0.000133689	-0.000577706	-0.000174202
71-8_AtgE_NYU	AtgE	NYU	0.102744963	-0.052451262	0.021128991	-0.019293513	-0.025446928	-0.010751897	-0.050966047	0.006335792	0.010089405	0.007315683	-0.010118451	0.009709854	-0.002215154	-0.001727333	0.022140862	0.00011668	0.007055296	-0.003171585	0.019168451	0.021489543	-0.006434287	0.000544346	0.003276321	0.003032383	-0.017370478	-0.021165983	-0.022469612	-0.016450711	0.001532694	0.02143987	-0.009852515	-0.001163756	0.00237044	-0.01887568	0.001260321	0.007069813	-0.009367014	0.024349927	-0.008938319	0.003247462	0.008074947	-0.0099622	0.006490043	-0.010120836	0.007724836	0.000368443	0.003415443	-0.007266546	-0.009582792	-0.010319451	0.002343691	0.012476655	0.001664754	-0.001680313	-0.008756504	-0.00277525	0.010196572	0.00802815	0.007060482	0.007222903	0.008581763	0.001943145	0.012487662	-0.001596218	0.00458322	0.001086281	0.002390941	0.00779982	-0.009437275	0.008707548	0.007990484	0.002816862	-0.002347805	-0.002506281	0.00370091	0.000967271	0.003141374	0.00389417	0.002011636	-0.000486123	-0.001791465	-0.000871065	0.000162595	0.00135516	-0.00024807	0.00014285
71-9_AtgE_NYU	AtgE	NYU	-0.021172755	-0.163535296	0.00576249	0.098128467	-0.042358643	-0.037242776	0.004350294	0.006725093	-0.017879327	-0.007568476	-0.002352809	-0.012481444	-0.037048741	-0.008289056	0.030212856	0.01520672	0.002917294	-0.012914977	0.004590147	0.001215913	0.018541622	-0.008693644	0.004129005	-0.00848207	-0.006747916	-0.007892801	-0.009179897	-0.004542126	0.012485776	-0.023316912	-0.015904839	-0.003666224	0.009543197	-0.004701149	-0.002558643	-0.005931518	-0.003650885	0.001550888	-0.012632722	-0.001349009	-0.003280855	-0.007960887	-0.003319802	0.000597136	0.001855593	-0.008369712	0.005769431	0.005639658	-0.004386547	-0.002793311	-0.01264799	-0.003230348	0.007335047	-0.003909555	0.000883231	0.000887611	-0.00986887	-0.009369106	0.004604959	-0.00626597	0.005995099	0.010535219	-0.002494291	-0.007986386	0.000886373	0.001477678	0.005427858	0.005190642	-0.000934745	-0.002191169	-0.001813795	-0.00061285	-0.000415955	0.000782022	0.004521769	-0.002029822	-8.58E-05	0.001803058	0.000495161	-0.000771068	-0.000147751	0.001205462	0.000845128	0.000339592	0.000927858	4.94E-05
76-1_AtgE_NYU	AtgE	NYU	0.057111444	-0.05535096	0.057693236	0.006349955	0.015482568	0.001185378	-0.042066822	0.011984663	0.009569611	-0.026314971	-0.005839077	-0.005026733	-0.02196906	0.020255816	-0.022107642	-0.014869627	0.017203993	-0.015542898	6.62E-05	0.011826363	0.000410963	0.002688941	-0.035505515	-0.006928621	0.00686747	-0.008923772	0.011004103	-0.002520238	-0.005840453	-0.011268678	-0.009082159	-0.007996214	-0.010276939	-0.00237819	0.019830372	0.017623065	0.004157326	-0.009056289	-0.002608139	-0.003069044	-0.010939313	-0.007713317	-0.014167139	0.011075676	0.009139746	-0.001665286	0.010555038	-0.002792615	-0.00375698	0.002957355	0.008719157	0.016514602	-0.003819564	0.010875722	0.010886577	-0.019837819	0.001615356	0.004807324	0.013090289	-0.002017953	-0.005326586	0.007152608	-0.000450477	-0.000611387	0.011941497	0.006094569	0.001650672	0.003108754	0.004222463	-0.00495352	0.000113327	-0.003987011	-0.003399306	0.001094285	0.001181384	0.000956481	-0.003329905	-0.004958052	0.002762139	0.006149792	0.001849268	0.001340642	-0.003543875	0.000439072	-0.001418932	2.65E-05
